ENTRY            F0372   20220601                             F090F0372  0    1 
SUBENT        F0372001   20220601                             F090F0372  1    1 
BIB                  8         18                                 F0372  1    2 
TITLE      Studies of the (d,alpha) reaction on the 10B and 11B   F0372  1    3 
           nuclei in the deuteron energy range (0.8 to 2.5 MeV)   F0372  1    4 
AUTHOR     (M.N.H.Comsan,M.A.Farouk,A.A.El-Kamhawy,               F0372  1    5 
           M.S.M.El-Tahawy,A.N.Lvov)                              F0372  1    6 
INSTITUTE  (3EGYCAI)                                              F0372  1    7 
REFERENCE  (J,AKE,13,415,1968)                                    F0372  1    8 
FACILITY   (VDG,3EGYCAI)                                          F0372  1    9 
SAMPLE     Thin targets of isotopically enriched boron (96.6% 10B F0372  1   10 
           and 99% 11B) obtained by evaporation on a carbon       F0372  1   11 
           backing. The thickness of the targets was about 15 keV F0372  1   12 
           for deuteron energy 2. MeV and the thickness of the    F0372  1   13 
           backing was about 0.05 um.                             F0372  1   14 
DETECTOR   (SIBAR) Three silicon surface-barrier detectors on     F0372  1   15 
           turntable. Fourth was used as monitor, which fixed at  F0372  1   16 
           90 degr. (in the case 10B(d,alpha)8Be) and at 150 degr.F0372  1   17 
            (in the case of 11B(d,alpha)9Be).                     F0372  1   18 
HISTORY    (19851227C)                                            F0372  1   19 
           (20220601A) SD: Corrections in all Subents.            F0372  1   20 
ENDBIB              18          0                                 F0372  1   21 
NOCOMMON             0          0                                 F0372  1   22 
ENDSUBENT           21          0                                 F0372  199999 
SUBENT        F0372002   20220601                             F090F0372  2    1 
BIB                  3          4                                 F0372  2    2 
REACTION   (5-B-10(D,A)4-BE-8,PAR,DA)                             F0372  2    3 
STATUS     (CURVE) figs 2,3 from Atomkernener.,13(1968)415        F0372  2    4 
HISTORY    (20220601A) SD: SF9=EXP deleted from REACTION code.    F0372  2    5 
           EN-ERR -> EN-ERR-DIG; DATA-ERR -> ERR-DIG.             F0372  2    6 
ENDBIB               4          0                                 F0372  2    7 
COMMON               2          3                                 F0372  2    8 
EN-ERR-DIG ERR-DIG                                                F0372  2    9 
MEV        PER-CENT                                               F0372  2   10 
   0.003      2.                                                  F0372  2   11 
ENDCOMMON            3          0                                 F0372  2   12 
DATA                 4       1115                                 F0372  2   13 
       3.04        30.      0.878   2.11E+00                      F0372  2  575 
       3.04        30.      0.897   1.97E+00                      F0372  2  576 
       3.04        30.      0.927   2.44E+00                      F0372  2  577 
       3.04        30.      0.952   2.58E+00                      F0372  2  578 
       3.04        30.      0.963   3.00E+00                      F0372  2  579 
       3.04        30.      1.003   3.35E+00                      F0372  2  580 
       3.04        30.      1.013   3.02E+00                      F0372  2  581 
       3.04        30.      1.049   3.09E+00                      F0372  2  582 
       3.04        30.      1.076   3.38E+00                      F0372  2  583 
       3.04        30.      1.100   3.19E+00                      F0372  2  584 
       3.04        30.      1.124   3.33E+00                      F0372  2  585 
       3.04        30.      1.131   3.77E+00                      F0372  2  586 
       3.04        30.      1.169   3.62E+00                      F0372  2  587 
       3.04        30.      1.198   3.44E+00                      F0372  2  588 
       3.04        30.      1.210   3.61E+00                      F0372  2  589 
       3.04        30.      1.236   3.45E+00                      F0372  2  590 
       3.04        30.      1.265   3.71E+00                      F0372  2  591 
       3.04        30.      1.297   3.50E+00                      F0372  2  592 
       3.04        30.      1.321   3.54E+00                      F0372  2  593 
       3.04        30.      1.343   3.94E+00                      F0372  2  594 
       3.04        30.      1.380   4.02E+00                      F0372  2  595 
       3.04        30.      1.390   3.83E+00                      F0372  2  596 
       3.04        30.      1.417   3.77E+00                      F0372  2  597 
       3.04        30.      1.429   3.96E+00                      F0372  2  598 
       3.04        30.      1.456   4.00E+00                      F0372  2  599 
       3.04        30.      1.478   4.13E+00                      F0372  2  600 
       3.04        30.      1.482   3.92E+00                      F0372  2  601 
       3.04        30.      1.507   3.92E+00                      F0372  2  602 
       3.04        30.      1.532   4.15E+00                      F0372  2  603 
       3.04        30.      1.552   4.45E+00                      F0372  2  604 
       3.04        30.      1.578   3.99E+00                      F0372  2  605 
       3.04        30.      1.589   4.47E+00                      F0372  2  606 
       3.04        30.      1.609   4.51E+00                      F0372  2  607 
       3.04        30.      1.634   4.59E+00                      F0372  2  608 
       3.04        30.      1.656   4.68E+00                      F0372  2  609 
       3.04        30.      1.674   4.56E+00                      F0372  2  610 
       3.04        30.      1.686   4.85E+00                      F0372  2  611 
       3.04        30.      1.708   4.67E+00                      F0372  2  612 
       3.04        30.      1.734   4.82E+00                      F0372  2  613 
       3.04        30.      1.749   5.11E+00                      F0372  2  614 
       3.04        30.      1.771   4.96E+00                      F0372  2  615 
       3.04        30.      1.792   5.19E+00                      F0372  2  616 
       3.04        30.      1.809   5.41E+00                      F0372  2  617 
       3.04        30.      1.840   5.55E+00                      F0372  2  618 
       3.04        30.      1.853   5.82E+00                      F0372  2  619 
       3.04        30.      1.867   5.29E+00                      F0372  2  620 
       3.04        30.      1.897   5.44E+00                      F0372  2  621 
       3.04        30.      1.917   5.89E+00                      F0372  2  622 
       3.04        30.      1.930   6.36E+00                      F0372  2  623 
       3.04        30.      1.958   6.17E+00                      F0372  2  624 
       3.04        30.      1.971   5.58E+00                      F0372  2  625 
       3.04        30.      1.996   5.89E+00                      F0372  2  626 
       3.04        30.      2.011   5.59E+00                      F0372  2  627 
       3.04        30.      2.030   5.95E+00                      F0372  2  628 
       3.04        30.      2.050   6.30E+00                      F0372  2  629 
       3.04        30.      2.072   6.11E+00                      F0372  2  630 
       3.04        30.      2.093   5.78E+00                      F0372  2  631 
       3.04        30.      2.118   5.63E+00                      F0372  2  632 
       3.04        30.      2.137   6.30E+00                      F0372  2  633 
       3.04        30.      2.155   5.73E+00                      F0372  2  634 
       3.04        30.      2.170   6.30E+00                      F0372  2  635 
       3.04        30.      2.193   6.45E+00                      F0372  2  636 
       3.04        30.      2.216   6.46E+00                      F0372  2  637 
       3.04        30.      2.231   6.68E+00                      F0372  2  638 
       3.04        30.      2.257   5.92E+00                      F0372  2  639 
       3.04        30.      2.265   6.23E+00                      F0372  2  640 
       3.04        30.      2.298   6.34E+00                      F0372  2  641 
       3.04        30.      2.309   6.04E+00                      F0372  2  642 
       3.04        30.      2.335   6.71E+00                      F0372  2  643 
       3.04        30.      2.361   6.28E+00                      F0372  2  644 
       3.04        30.      2.383   6.76E+00                      F0372  2  645 
       3.04        30.      2.386   6.38E+00                      F0372  2  646 
       3.04        30.      2.422   6.35E+00                      F0372  2  647 
       3.04        30.      2.431   6.09E+00                      F0372  2  648 
       3.04        30.      2.456   6.16E+00                      F0372  2  649 
       3.04        30.      2.475   6.21E+00                      F0372  2  650 
       3.04        30.      2.500   6.33E+00                      F0372  2  651 
       3.04        50.      0.717   1.54E+00                      F0372  2  652 
       3.04        50.      0.756   1.86E+00                      F0372  2  653 
       3.04        50.      0.796   1.91E+00                      F0372  2  654 
       3.04        50.      0.801   2.11E+00                      F0372  2  655 
       3.04        50.      0.834   2.18E+00                      F0372  2  656 
       3.04        50.      0.840   2.50E+00                      F0372  2  657 
       3.04        50.      0.882   2.75E+00                      F0372  2  658 
       3.04        50.      0.908   2.79E+00                      F0372  2  659 
       3.04        50.      0.920   2.98E+00                      F0372  2  660 
       3.04        50.      0.952   2.94E+00                      F0372  2  661 
       3.04        50.      0.972   2.72E+00                      F0372  2  662 
       3.04        50.      1.005   3.21E+00                      F0372  2  663 
       3.04        50.      1.033   3.29E+00                      F0372  2  664 
       3.04        50.      1.051   3.15E+00                      F0372  2  665 
       3.04        50.      1.075   3.40E+00                      F0372  2  666 
       3.04        50.      1.099   3.31E+00                      F0372  2  667 
       3.04        50.      1.123   3.20E+00                      F0372  2  668 
       3.04        50.      1.144   3.71E+00                      F0372  2  669 
       3.04        50.      1.168   3.37E+00                      F0372  2  670 
       3.04        50.      1.202   3.50E+00                      F0372  2  671 
       3.04        50.      1.215   3.69E+00                      F0372  2  672 
       3.04        50.      1.237   3.44E+00                      F0372  2  673 
       3.04        50.      1.272   3.18E+00                      F0372  2  674 
       3.04        50.      1.304   3.42E+00                      F0372  2  675 
       3.04        50.      1.321   3.86E+00                      F0372  2  676 
       3.04        50.      1.347   3.99E+00                      F0372  2  677 
       3.04        50.      1.352   3.78E+00                      F0372  2  678 
       3.04        50.      1.374   3.95E+00                      F0372  2  679 
       3.04        50.      1.404   3.97E+00                      F0372  2  680 
       3.04        50.      1.430   3.85E+00                      F0372  2  681 
       3.04        50.      1.436   3.59E+00                      F0372  2  682 
       3.04        50.      1.456   3.88E+00                      F0372  2  683 
       3.04        50.      1.475   3.56E+00                      F0372  2  684 
       3.04        50.      1.493   3.88E+00                      F0372  2  685 
       3.04        50.      1.509   4.03E+00                      F0372  2  686 
       3.04        50.      1.541   4.07E+00                      F0372  2  687 
       3.04        50.      1.555   3.66E+00                      F0372  2  688 
       3.04        50.      1.578   3.91E+00                      F0372  2  689 
       3.04        50.      1.607   3.82E+00                      F0372  2  690 
       3.04        50.      1.628   4.39E+00                      F0372  2  691 
       3.04        50.      1.642   4.11E+00                      F0372  2  692 
       3.04        50.      1.660   4.25E+00                      F0372  2  693 
       3.04        50.      1.676   4.42E+00                      F0372  2  694 
       3.04        50.      1.691   4.30E+00                      F0372  2  695 
       3.04        50.      1.720   4.31E+00                      F0372  2  696 
       3.04        50.      1.744   4.21E+00                      F0372  2  697 
       3.04        50.      1.760   4.42E+00                      F0372  2  698 
       3.04        50.      1.785   4.23E+00                      F0372  2  699 
       3.04        50.      1.814   4.31E+00                      F0372  2  700 
       3.04        50.      1.820   4.72E+00                      F0372  2  701 
       3.04        50.      1.836   4.86E+00                      F0372  2  702 
       3.04        50.      1.864   5.16E+00                      F0372  2  703 
       3.04        50.      1.876   4.91E+00                      F0372  2  704 
       3.04        50.      1.912   4.80E+00                      F0372  2  705 
       3.04        50.      1.916   5.23E+00                      F0372  2  706 
       3.04        50.      1.951   4.55E+00                      F0372  2  707 
       3.04        50.      1.962   4.75E+00                      F0372  2  708 
       3.04        50.      1.981   4.50E+00                      F0372  2  709 
       3.04        50.      1.984   5.16E+00                      F0372  2  710 
       3.04        50.      2.011   4.73E+00                      F0372  2  711 
       3.04        50.      2.030   4.87E+00                      F0372  2  712 
       3.04        50.      2.051   4.99E+00                      F0372  2  713 
       3.04        50.      2.079   5.09E+00                      F0372  2  714 
       3.04        50.      2.103   5.12E+00                      F0372  2  715 
       3.04        50.      2.125   5.35E+00                      F0372  2  716 
       3.04        50.      2.145   5.00E+00                      F0372  2  717 
       3.04        50.      2.160   4.82E+00                      F0372  2  718 
       3.04        50.      2.179   5.09E+00                      F0372  2  719 
       3.04        50.      2.195   5.33E+00                      F0372  2  720 
       3.04        50.      2.223   5.42E+00                      F0372  2  721 
       3.04        50.      2.233   4.78E+00                      F0372  2  722 
       3.04        50.      2.259   5.50E+00                      F0372  2  723 
       3.04        50.      2.277   5.06E+00                      F0372  2  724 
       3.04        50.      2.300   5.76E+00                      F0372  2  725 
       3.04        50.      2.320   5.57E+00                      F0372  2  726 
       3.04        50.      2.330   5.24E+00                      F0372  2  727 
       3.04        50.      2.372   5.40E+00                      F0372  2  728 
       3.04        50.      2.373   6.14E+00                      F0372  2  729 
       3.04        50.      2.403   5.79E+00                      F0372  2  730 
       3.04        50.      2.407   6.39E+00                      F0372  2  731 
       3.04        70.      0.799   1.29E+00                      F0372  2  732 
       3.04        70.      0.829   1.56E+00                      F0372  2  733 
       3.04        70.      0.850   1.79E+00                      F0372  2  734 
       3.04        70.      0.870   2.15E+00                      F0372  2  735 
       3.04        70.      0.908   2.12E+00                      F0372  2  736 
       3.04        70.      0.926   2.29E+00                      F0372  2  737 
       3.04        70.      0.957   2.47E+00                      F0372  2  738 
       3.04        70.      0.986   2.44E+00                      F0372  2  739 
       3.04        70.      0.998   2.71E+00                      F0372  2  740 
       3.04        70.      1.033   2.75E+00                      F0372  2  741 
       3.04        70.      1.047   3.05E+00                      F0372  2  742 
       3.04        70.      1.079   3.17E+00                      F0372  2  743 
       3.04        70.      1.109   2.80E+00                      F0372  2  744 
       3.04        70.      1.134   2.85E+00                      F0372  2  745 
       3.04        70.      1.153   3.18E+00                      F0372  2  746 
       3.04        70.      1.186   3.28E+00                      F0372  2  747 
       3.04        70.      1.199   2.98E+00                      F0372  2  748 
       3.04        70.      1.227   3.12E+00                      F0372  2  749 
       3.04        70.      1.251   2.92E+00                      F0372  2  750 
       3.04        70.      1.279   3.23E+00                      F0372  2  751 
       3.04        70.      1.309   3.07E+00                      F0372  2  752 
       3.04        70.      1.321   2.85E+00                      F0372  2  753 
       3.04        70.      1.352   3.01E+00                      F0372  2  754 
       3.04        70.      1.384   2.93E+00                      F0372  2  755 
       3.04        70.      1.411   3.32E+00                      F0372  2  756 
       3.04        70.      1.422   3.12E+00                      F0372  2  757 
       3.04        70.      1.445   3.17E+00                      F0372  2  758 
       3.04        70.      1.467   3.24E+00                      F0372  2  759 
       3.04        70.      1.486   3.00E+00                      F0372  2  760 
       3.04        70.      1.505   2.86E+00                      F0372  2  761 
       3.04        70.      1.527   3.07E+00                      F0372  2  762 
       3.04        70.      1.548   3.27E+00                      F0372  2  763 
       3.04        70.      1.559   3.02E+00                      F0372  2  764 
       3.04        70.      1.583   3.18E+00                      F0372  2  765 
       3.04        70.      1.610   3.47E+00                      F0372  2  766 
       3.04        70.      1.619   3.29E+00                      F0372  2  767 
       3.04        70.      1.646   3.41E+00                      F0372  2  768 
       3.04        70.      1.671   3.31E+00                      F0372  2  769 
       3.04        70.      1.682   3.61E+00                      F0372  2  770 
       3.04        70.      1.701   3.29E+00                      F0372  2  771 
       3.04        70.      1.726   3.23E+00                      F0372  2  772 
       3.04        70.      1.750   3.22E+00                      F0372  2  773 
       3.04        70.      1.767   3.42E+00                      F0372  2  774 
       3.04        70.      1.786   2.99E+00                      F0372  2  775 
       3.04        70.      1.810   3.62E+00                      F0372  2  776 
       3.04        70.      1.827   3.49E+00                      F0372  2  777 
       3.04        70.      1.845   3.66E+00                      F0372  2  778 
       3.04        70.      1.873   3.73E+00                      F0372  2  779 
       3.04        70.      1.889   3.54E+00                      F0372  2  780 
       3.04        70.      1.911   3.60E+00                      F0372  2  781 
       3.04        70.      1.927   3.71E+00                      F0372  2  782 
       3.04        70.      1.955   3.80E+00                      F0372  2  783 
       3.04        70.      1.962   4.00E+00                      F0372  2  784 
       3.04        70.      1.996   3.89E+00                      F0372  2  785 
       3.04        70.      2.011   3.68E+00                      F0372  2  786 
       3.04        70.      2.030   3.80E+00                      F0372  2  787 
       3.04        70.      2.042   3.42E+00                      F0372  2  788 
       3.04        70.      2.067   3.69E+00                      F0372  2  789 
       3.04        70.      2.098   3.76E+00                      F0372  2  790 
       3.04        70.      2.107   3.56E+00                      F0372  2  791 
       3.04        70.      2.113   4.15E+00                      F0372  2  792 
       3.04        70.      2.140   3.96E+00                      F0372  2  793 
       3.04        70.      2.176   4.40E+00                      F0372  2  794 
       3.04        70.      2.191   4.18E+00                      F0372  2  795 
       3.04        70.      2.211   4.39E+00                      F0372  2  796 
       3.04        70.      2.228   4.20E+00                      F0372  2  797 
       3.04        70.      2.249   3.94E+00                      F0372  2  798 
       3.04        70.      2.273   4.13E+00                      F0372  2  799 
       3.04        70.      2.298   4.06E+00                      F0372  2  800 
       3.04        70.      2.312   3.92E+00                      F0372  2  801 
       3.04        70.      2.325   4.22E+00                      F0372  2  802 
       3.04        70.      2.352   4.58E+00                      F0372  2  803 
       3.04        70.      2.368   3.94E+00                      F0372  2  804 
       3.04        70.      2.402   3.79E+00                      F0372  2  805 
       3.04        70.      2.404   4.37E+00                      F0372  2  806 
       3.04        70.      2.423   4.17E+00                      F0372  2  807 
       3.04        70.      2.447   4.21E+00                      F0372  2  808 
       3.04        70.      2.473   4.28E+00                      F0372  2  809 
       3.04        70.      2.481   4.41E+00                      F0372  2  810 
       3.04        70.      2.510   4.49E+00                      F0372  2  811 
       3.04        90.      0.762   1.61E+00                      F0372  2  812 
       3.04        90.      0.787   1.88E+00                      F0372  2  813 
       3.04        90.      0.818   2.12E+00                      F0372  2  814 
       3.04        90.      0.838   2.52E+00                      F0372  2  815 
       3.04        90.      0.860   2.13E+00                      F0372  2  816 
       3.04        90.      0.873   2.54E+00                      F0372  2  817 
       3.04        90.      0.906   2.56E+00                      F0372  2  818 
       3.04        90.      0.931   2.65E+00                      F0372  2  819 
       3.04        90.      0.958   2.61E+00                      F0372  2  820 
       3.04        90.      0.977   2.78E+00                      F0372  2  821 
       3.04        90.      1.006   2.85E+00                      F0372  2  822 
       3.04        90.      1.030   2.85E+00                      F0372  2  823 
       3.04        90.      1.068   2.86E+00                      F0372  2  824 
       3.04        90.      1.096   3.03E+00                      F0372  2  825 
       3.04        90.      1.120   3.22E+00                      F0372  2  826 
       3.04        90.      1.135   3.00E+00                      F0372  2  827 
       3.04        90.      1.158   2.71E+00                      F0372  2  828 
       3.04        90.      1.184   3.16E+00                      F0372  2  829 
       3.04        90.      1.205   2.99E+00                      F0372  2  830 
       3.04        90.      1.226   3.40E+00                      F0372  2  831 
       3.04        90.      1.243   3.43E+00                      F0372  2  832 
       3.04        90.      1.265   3.53E+00                      F0372  2  833 
       3.04        90.      1.287   3.37E+00                      F0372  2  834 
       3.04        90.      1.313   3.30E+00                      F0372  2  835 
       3.04        90.      1.341   3.33E+00                      F0372  2  836 
       3.04        90.      1.356   3.62E+00                      F0372  2  837 
       3.04        90.      1.367   3.57E+00                      F0372  2  838 
       3.04        90.      1.385   3.55E+00                      F0372  2  839 
       3.04        90.      1.405   3.66E+00                      F0372  2  840 
       3.04        90.      1.427   3.71E+00                      F0372  2  841 
       3.04        90.      1.436   3.40E+00                      F0372  2  842 
       3.04        90.      1.462   3.46E+00                      F0372  2  843 
       3.04        90.      1.476   3.63E+00                      F0372  2  844 
       3.04        90.      1.498   3.78E+00                      F0372  2  845 
       3.04        90.      1.522   3.69E+00                      F0372  2  846 
       3.04        90.      1.542   3.75E+00                      F0372  2  847 
       3.04        90.      1.551   4.00E+00                      F0372  2  848 
       3.04        90.      1.573   3.91E+00                      F0372  2  849 
       3.04        90.      1.600   3.93E+00                      F0372  2  850 
       3.04        90.      1.612   3.73E+00                      F0372  2  851 
       3.04        90.      1.631   3.94E+00                      F0372  2  852 
       3.04        90.      1.666   3.97E+00                      F0372  2  853 
       3.04        90.      1.674   3.80E+00                      F0372  2  854 
       3.04        90.      1.706   3.83E+00                      F0372  2  855 
       3.04        90.      1.722   4.10E+00                      F0372  2  856 
       3.04        90.      1.739   3.75E+00                      F0372  2  857 
       3.04        90.      1.758   4.02E+00                      F0372  2  858 
       3.04        90.      1.786   3.93E+00                      F0372  2  859 
       3.04        90.      1.819   3.99E+00                      F0372  2  860 
       3.04        90.      1.842   4.16E+00                      F0372  2  861 
       3.04        90.      1.858   4.08E+00                      F0372  2  862 
       3.04        90.      1.885   4.07E+00                      F0372  2  863 
       3.04        90.      1.897   4.26E+00                      F0372  2  864 
       3.04        90.      1.920   4.08E+00                      F0372  2  865 
       3.04        90.      1.935   3.95E+00                      F0372  2  866 
       3.04        90.      1.956   4.08E+00                      F0372  2  867 
       3.04        90.      1.988   4.17E+00                      F0372  2  868 
       3.04        90.      1.993   3.97E+00                      F0372  2  869 
       3.04        90.      2.017   3.85E+00                      F0372  2  870 
       3.04        90.      2.040   4.15E+00                      F0372  2  871 
       3.04        90.      2.068   4.17E+00                      F0372  2  872 
       3.04        90.      2.082   4.31E+00                      F0372  2  873 
       3.04        90.      2.100   4.14E+00                      F0372  2  874 
       3.04        90.      2.123   4.37E+00                      F0372  2  875 
       3.04        90.      2.143   4.48E+00                      F0372  2  876 
       3.04        90.      2.158   4.62E+00                      F0372  2  877 
       3.04        90.      2.185   4.55E+00                      F0372  2  878 
       3.04        90.      2.195   4.34E+00                      F0372  2  879 
       3.04        90.      2.216   4.42E+00                      F0372  2  880 
       3.04        90.      2.236   4.51E+00                      F0372  2  881 
       3.04        90.      2.260   4.47E+00                      F0372  2  882 
       3.04        90.      2.289   4.88E+00                      F0372  2  883 
       3.04        90.      2.304   4.63E+00                      F0372  2  884 
       3.04        90.      2.313   4.27E+00                      F0372  2  885 
       3.04        90.      2.341   4.31E+00                      F0372  2  886 
       3.04        90.      2.362   4.61E+00                      F0372  2  887 
       3.04        90.      2.383   4.44E+00                      F0372  2  888 
       3.04        90.      2.420   4.39E+00                      F0372  2  889 
       3.04        90.      2.435   4.56E+00                      F0372  2  890 
       3.04        90.      2.464   4.50E+00                      F0372  2  891 
       3.04       110.      0.783   1.83E+00                      F0372  2  892 
       3.04       110.      0.810   2.15E+00                      F0372  2  893 
       3.04       110.      0.833   2.49E+00                      F0372  2  894 
       3.04       110.      0.855   2.62E+00                      F0372  2  895 
       3.04       110.      0.882   2.18E+00                      F0372  2  896 
       3.04       110.      0.889   2.71E+00                      F0372  2  897 
       3.04       110.      0.930   2.67E+00                      F0372  2  898 
       3.04       110.      0.960   2.69E+00                      F0372  2  899 
       3.04       110.      0.976   2.41E+00                      F0372  2  900 
       3.04       110.      0.998   2.77E+00                      F0372  2  901 
       3.04       110.      1.033   2.61E+00                      F0372  2  902 
       3.04       110.      1.064   2.53E+00                      F0372  2  903 
       3.04       110.      1.076   2.79E+00                      F0372  2  904 
       3.04       110.      1.095   3.06E+00                      F0372  2  905 
       3.04       110.      1.133   3.15E+00                      F0372  2  906 
       3.04       110.      1.157   2.67E+00                      F0372  2  907 
       3.04       110.      1.177   2.85E+00                      F0372  2  908 
       3.04       110.      1.199   3.15E+00                      F0372  2  909 
       3.04       110.      1.235   3.05E+00                      F0372  2  910 
       3.04       110.      1.256   3.50E+00                      F0372  2  911 
       3.04       110.      1.276   3.85E+00                      F0372  2  912 
       3.04       110.      1.302   3.69E+00                      F0372  2  913 
       3.04       110.      1.330   3.59E+00                      F0372  2  914 
       3.04       110.      1.359   3.65E+00                      F0372  2  915 
       3.04       110.      1.379   3.93E+00                      F0372  2  916 
       3.04       110.      1.399   4.00E+00                      F0372  2  917 
       3.04       110.      1.424   4.14E+00                      F0372  2  918 
       3.04       110.      1.447   4.25E+00                      F0372  2  919 
       3.04       110.      1.451   3.77E+00                      F0372  2  920 
       3.04       110.      1.481   3.97E+00                      F0372  2  921 
       3.04       110.      1.496   4.20E+00                      F0372  2  922 
       3.04       110.      1.520   4.26E+00                      F0372  2  923 
       3.04       110.      1.532   4.41E+00                      F0372  2  924 
       3.04       110.      1.553   4.21E+00                      F0372  2  925 
       3.04       110.      1.573   4.62E+00                      F0372  2  926 
       3.04       110.      1.592   4.49E+00                      F0372  2  927 
       3.04       110.      1.623   4.49E+00                      F0372  2  928 
       3.04       110.      1.633   4.15E+00                      F0372  2  929 
       3.04       110.      1.657   4.25E+00                      F0372  2  930 
       3.04       110.      1.680   4.61E+00                      F0372  2  931 
       3.04       110.      1.690   4.36E+00                      F0372  2  932 
       3.04       110.      1.718   4.44E+00                      F0372  2  933 
       3.04       110.      1.739   4.84E+00                      F0372  2  934 
       3.04       110.      1.745   4.39E+00                      F0372  2  935 
       3.04       110.      1.776   4.44E+00                      F0372  2  936 
       3.04       110.      1.805   4.39E+00                      F0372  2  937 
       3.04       110.      1.811   4.20E+00                      F0372  2  938 
       3.04       110.      1.841   4.28E+00                      F0372  2  939 
       3.04       110.      1.856   4.65E+00                      F0372  2  940 
       3.04       110.      1.872   4.53E+00                      F0372  2  941 
       3.04       110.      1.901   4.51E+00                      F0372  2  942 
       3.04       110.      1.924   4.65E+00                      F0372  2  943 
       3.04       110.      1.933   4.13E+00                      F0372  2  944 
       3.04       110.      1.959   4.08E+00                      F0372  2  945 
       3.04       110.      1.978   4.37E+00                      F0372  2  946 
       3.04       110.      1.992   4.33E+00                      F0372  2  947 
       3.04       110.      2.017   4.25E+00                      F0372  2  948 
       3.04       110.      2.042   3.98E+00                      F0372  2  949 
       3.04       110.      2.049   4.54E+00                      F0372  2  950 
       3.04       110.      2.070   4.67E+00                      F0372  2  951 
       3.04       110.      2.090   4.39E+00                      F0372  2  952 
       3.04       110.      2.112   4.22E+00                      F0372  2  953 
       3.04       110.      2.139   4.73E+00                      F0372  2  954 
       3.04       110.      2.142   4.36E+00                      F0372  2  955 
       3.04       110.      2.171   4.75E+00                      F0372  2  956 
       3.04       110.      2.201   4.90E+00                      F0372  2  957 
       3.04       110.      2.214   4.68E+00                      F0372  2  958 
       3.04       110.      2.244   4.59E+00                      F0372  2  959 
       3.04       110.      2.249   4.95E+00                      F0372  2  960 
       3.04       110.      2.281   5.01E+00                      F0372  2  961 
       3.04       110.      2.290   5.27E+00                      F0372  2  962 
       3.04       110.      2.316   4.66E+00                      F0372  2  963 
       3.04       110.      2.333   4.52E+00                      F0372  2  964 
       3.04       110.      2.350   5.11E+00                      F0372  2  965 
       3.04       110.      2.357   4.63E+00                      F0372  2  966 
       3.04       110.      2.372   4.85E+00                      F0372  2  967 
       3.04       110.      2.402   4.77E+00                      F0372  2  968 
       3.04       110.      2.414   4.64E+00                      F0372  2  969 
       3.04       110.      2.434   4.51E+00                      F0372  2  970 
       3.04       110.      2.463   4.64E+00                      F0372  2  971 
       3.04       110.      2.481   4.54E+00                      F0372  2  972 
       3.04       130.      0.795   1.50E+00                      F0372  2  973 
       3.04       130.      0.813   1.75E+00                      F0372  2  974 
       3.04       130.      0.827   2.04E+00                      F0372  2  975 
       3.04       130.      0.859   2.07E+00                      F0372  2  976 
       3.04       130.      0.890   2.05E+00                      F0372  2  977 
       3.04       130.      0.914   2.07E+00                      F0372  2  978 
       3.04       130.      0.929   2.26E+00                      F0372  2  979 
       3.04       130.      0.962   2.40E+00                      F0372  2  980 
       3.04       130.      0.991   2.21E+00                      F0372  2  981 
       3.04       130.      1.008   2.49E+00                      F0372  2  982 
       3.04       130.      1.036   1.97E+00                      F0372  2  983 
       3.04       130.      1.068   2.49E+00                      F0372  2  984 
       3.04       130.      1.090   2.21E+00                      F0372  2  985 
       3.04       130.      1.113   2.82E+00                      F0372  2  986 
       3.04       130.      1.137   2.67E+00                      F0372  2  987 
       3.04       130.      1.170   2.74E+00                      F0372  2  988 
       3.04       130.      1.176   3.12E+00                      F0372  2  989 
       3.04       130.      1.207   3.21E+00                      F0372  2  990 
       3.04       130.      1.233   3.00E+00                      F0372  2  991 
       3.04       130.      1.263   3.11E+00                      F0372  2  992 
       3.04       130.      1.281   3.45E+00                      F0372  2  993 
       3.04       130.      1.300   3.67E+00                      F0372  2  994 
       3.04       130.      1.331   3.71E+00                      F0372  2  995 
       3.04       130.      1.361   3.72E+00                      F0372  2  996 
       3.04       130.      1.382   3.43E+00                      F0372  2  997 
       3.04       130.      1.416   4.36E+00                      F0372  2  998 
       3.04       130.      1.433   3.64E+00                      F0372  2  999 
       3.04       130.      1.454   3.90E+00                      F0372  2 1000 
       3.04       130.      1.471   4.33E+00                      F0372  2 1001 
       3.04       130.      1.485   3.67E+00                      F0372  2 1002 
       3.04       130.      1.511   4.21E+00                      F0372  2 1003 
       3.04       130.      1.528   3.97E+00                      F0372  2 1004 
       3.04       130.      1.553   4.54E+00                      F0372  2 1005 
       3.04       130.      1.555   4.35E+00                      F0372  2 1006 
       3.04       130.      1.591   4.38E+00                      F0372  2 1007 
       3.04       130.      1.604   4.16E+00                      F0372  2 1008 
       3.04       130.      1.629   4.47E+00                      F0372  2 1009 
       3.04       130.      1.653   4.38E+00                      F0372  2 1010 
       3.04       130.      1.665   4.26E+00                      F0372  2 1011 
       3.04       130.      1.685   4.90E+00                      F0372  2 1012 
       3.04       130.      1.709   4.76E+00                      F0372  2 1013 
       3.04       130.      1.723   4.96E+00                      F0372  2 1014 
       3.04       130.      1.744   4.69E+00                      F0372  2 1015 
       3.04       130.      1.767   5.12E+00                      F0372  2 1016 
       3.04       130.      1.784   4.94E+00                      F0372  2 1017 
