ENTRY            F0940   20190327                             F073F0940  0    1 
SUBENT        F0940001   20190327                             F073F0940  1    1 
BIB                 10         23                                 F0940  1    2 
TITLE      Reactions induced by 34.8-MeV 3He ions in 27Al, 59Co,  F0940  1    3 
            and 112Sn with emission of protons, deuterons,        F0940  1    4 
            tritons, and alpha particles                          F0940  1    5 
AUTHOR     (N.T.Burtebaev, A.D.Duisebaev, G.N.Ivanov,             F0940  1    6 
            V.I.Kanashevich, A.I.Kebin, V.A.Lichman, Yu.I.Nechaev,F0940  1    7 
            V.G.Sukharevskii, V.A.Khaimin)                        F0940  1    8 
INSTITUTE  (4KASKAZ,4RUSMOS)                                      F0940  1    9 
REFERENCE  (J,YF,36,19,1982)                                      F0940  1   10 
           (J,SNP,36,11,1982) English trans. of YF,36,19,1982     F0940  1   11 
           (J,IZK,,(6),52,1986) 112Sn(h,h'), (h,a') data in fig.  F0940  1   12 
           (J,IZV,41,2132,1977) Prelim. (h,a) data in fig.        F0940  1   13 
           (J,BAS,41,(10),122,1977) Eng.trans. of IZV,41,2132,1977F0940  1   14 
           (J,IZK,,(6),19,1978)                                   F0940  1   15 
FACILITY   (ISOCY,4KASKAZ)                                        F0940  1   16 
DETECTOR   (TELES,SI,SI) 100 um-6 mm thick dE-E detectors (p,d,t) F0940  1   17 
            and 50 um-5 mm dE-E detectors (alpha). 5.9(5)E-05 sr. F0940  1   18 
METHOD     (EDE)                                                  F0940  1   19 
ERR-ANALYS (DATA-ERR) No information on the source of uncertainty F0940  1   20 
STATUS     (TABLE) Data taken from laboratory logbooks            F0940  1   21 
HISTORY    (20121210C)                                            F0940  1   22 
           (20130408A) REACTIONs codes in Sub. 002-013 changed    F0940  1   23 
           (20190327R) On. Data received form Timur Zholdybayev   F0940  1   24 
           (20190327A) On. Major rev. in 002-013. 014-016 added.  F0940  1   25 
ENDBIB              23          0                                 F0940  1   26 
COMMON               2          3                                 F0940  1   27 
EN         EN-RSL                                                 F0940  1   28 
MEV        KEV                                                    F0940  1   29 
 34.        300.                                                  F0940  1   30 
ENDCOMMON            3          0                                 F0940  1   31 
ENDSUBENT           30          0                                 F0940  199999 
SUBENT        F0940002   20190327                             F073F0940  2    1 
BIB                  3          3                                 F0940  2    2 
REACTION   (13-AL-27(HE3,X)1-H-1,,DA/DE)                          F0940  2    3 
SAMPLE      2.8 mg/cm2 thick                                      F0940  2    4 
HISTORY    (20190327A) On. Original data replaced digitized data. F0940  2    5 
ENDBIB               3          0                                 F0940  2    6 
NOCOMMON             0          0                                 F0940  2    7 
DATA                 4        624                                 F0940  2    8 
 120.       10.9       9.9812E-02  1.232E-02                      F0940  5  580 
 120.       11.3       1.0933E-01  1.338E-02                      F0940  5  581 
 120.       11.7       9.3363E-02  1.161E-02                      F0940  5  582 
 120.       12.1       9.3977E-02  1.167E-02                      F0940  5  583 
 120.       12.5       8.8449E-02  1.106E-02                      F0940  5  584 
 120.       12.9       8.3842E-02  1.055E-02                      F0940  5  585 
 120.       13.3       6.2037E-02  8.116E-03                      F0940  5  586 
 120.       13.7       6.8179E-02  8.803E-03                      F0940  5  587 
 120.       14.1       5.6509E-02  7.497E-03                      F0940  5  588 
 120.       14.5       6.6337E-02  8.597E-03                      F0940  5  589 
 120.       14.9       5.0060E-02  6.772E-03                      F0940  5  590 
 120.       15.3       4.6067E-02  6.322E-03                      F0940  5  591 
 120.       15.7       4.2382E-02  5.905E-03                      F0940  5  592 
 120.       16.1       3.8082E-02  5.416E-03                      F0940  5  593 
 120.       16.5       3.6239E-02  5.206E-03                      F0940  5  594 
 120.       16.9       3.1326E-02  4.643E-03                      F0940  5  595 
 120.       17.3       2.9483E-02  4.430E-03                      F0940  5  596 
 120.       17.7       2.5183E-02  3.931E-03                      F0940  5  597 
 120.       18.1       2.4262E-02  3.823E-03                      F0940  5  598 
 120.       18.5       2.7640E-02  4.217E-03                      F0940  5  599 
 120.       18.9       2.3955E-02  3.786E-03                      F0940  5  600 
 120.       19.3       1.5356E-02  2.754E-03                      F0940  5  601 
 120.       19.7       1.9041E-02  3.203E-03                      F0940  5  602 
 120.       20.1       2.5183E-02  3.931E-03                      F0940  5  603 
 120.       20.5       1.9655E-02  3.277E-03                      F0940  5  604 
 120.       20.9       1.3513E-02  2.524E-03                      F0940  5  605 
 120.       21.3       1.2899E-02  2.447E-03                      F0940  5  606 
 120.       21.7       1.0442E-02  2.129E-03                      F0940  5  607 
 120.       22.1       8.2921E-03  1.839E-03                      F0940  5  608 
 120.       22.5       9.2134E-03  1.965E-03                      F0940  5  609 
 120.       22.9       7.3707E-03  1.710E-03                      F0940  5  610 
 120.       23.3       6.1423E-03  1.531E-03                      F0940  5  611 
 120.       23.7       7.3707E-03  1.710E-03                      F0940  5  612 
 120.       24.1       5.8352E-03  1.485E-03                      F0940  5  613 
 120.       24.5       8.5992E-03  1.882E-03                      F0940  5  614 
 120.       24.9       4.2996E-03  1.243E-03                      F0940  5  615 
 120.       25.3       3.0711E-03  1.029E-03                      F0940  5  616 
 120.       25.7       3.3783E-03  1.085E-03                      F0940  5  617 
 120.       26.1       2.4569E-03  9.099E-04                      F0940  5  618 
 120.       26.5       2.4569E-03  9.099E-04                      F0940  5  619 
 120.       26.9       1.5356E-03  7.073E-04                      F0940  5  620 
 120.       27.3       2.4569E-03  9.099E-04                      F0940  5  621 
 120.       27.7       3.6854E-03  1.139E-03                      F0940  5  622 
 120.       28.1       1.2285E-03  6.290E-04                      F0940  5  623 
 120.       28.5       3.0711E-04  3.090E-04                      F0940  5  624 
 120.       28.9       6.1423E-04  4.396E-04                      F0940  5  625 
 120.       29.3       1.2285E-03  6.290E-04                      F0940  5  626 
 120.       29.7       1.2285E-03  6.290E-04                      F0940  5  627 
 120.       30.1       1.5356E-03  7.073E-04                      F0940  5  628 
 120.       30.5       3.0711E-04  3.090E-04                      F0940  5  629 
 120.       30.9       6.1423E-04  4.396E-04                      F0940  5  630 
 120.       31.3       6.1423E-04  4.396E-04                      F0940  5  631 
 120.       31.7       1.2285E-03  6.290E-04                      F0940  5  632 
 135.        5.7       1.3046E-01  1.560E-02                      F0940  5  633 
 135.        6.1       2.0513E-01  2.385E-02                      F0940  5  634 
 135.        6.5       2.2900E-01  2.649E-02                      F0940  5  635 
 135.        6.9       2.2317E-01  2.584E-02                      F0940  5  636 
 135.        7.3       1.9985E-01  2.327E-02                      F0940  5  637 
 135.        7.7       1.8985E-01  2.216E-02                      F0940  5  638 
 135.        8.1       1.6488E-01  1.940E-02                      F0940  5  639 
 135.        8.5       1.5961E-01  1.882E-02                      F0940  5  640 
 135.        8.9       1.1797E-01  1.421E-02                      F0940  5  641 
 135.        9.3       1.1825E-01  1.424E-02                      F0940  5  642 
 135.        9.7       1.0881E-01  1.320E-02                      F0940  5  643 
 135.       10.1       1.0381E-01  1.265E-02                      F0940  5  644 
 135.       10.5       8.7992E-02  1.089E-02                      F0940  5  645 
 135.       10.9       7.9387E-02  9.935E-03                      F0940  5  646 
 135.       11.3       8.3273E-02  1.037E-02                      F0940  5  647 
 135.       11.7       7.4390E-02  9.379E-03                      F0940  5  648 
 135.       12.1       7.1337E-02  9.039E-03                      F0940  5  649 
 135.       12.5       6.4953E-02  8.328E-03                      F0940  5  650 
 135.       12.9       5.3017E-02  6.994E-03                      F0940  5  651 
 135.       13.3       5.7181E-02  7.460E-03                      F0940  5  652 
 135.       13.7       4.2747E-02  5.839E-03                      F0940  5  653 
 135.       14.1       4.4690E-02  6.058E-03                      F0940  5  654 
 135.       14.5       4.5800E-02  6.183E-03                      F0940  5  655 
 135.       14.9       3.2754E-02  4.706E-03                      F0940  5  656 
 135.       15.3       3.2754E-02  4.706E-03                      F0940  5  657 
 135.       15.7       2.9978E-02  4.388E-03                      F0940  5  658 
 135.       16.1       2.8313E-02  4.196E-03                      F0940  5  659 
 135.       16.5       2.7202E-02  4.068E-03                      F0940  5  660 
 135.       16.9       1.9985E-02  3.226E-03                      F0940  5  661 
 135.       17.3       2.4982E-02  3.811E-03                      F0940  5  662 
 135.       17.7       1.8875E-02  3.094E-03                      F0940  5  663 
 135.       18.1       2.0263E-02  3.259E-03                      F0940  5  664 
 135.       18.5       1.8320E-02  3.028E-03                      F0940  5  665 
 135.       18.9       1.4156E-02  2.523E-03                      F0940  5  666 
 135.       19.3       1.3601E-02  2.455E-03                      F0940  5  667 
 135.       19.7       1.1103E-02  2.140E-03                      F0940  5  668 
 135.       20.1       1.1103E-02  2.140E-03                      F0940  5  669 
 135.       20.5       8.3273E-03  1.776E-03                      F0940  5  670 
 135.       20.9       6.6818E-03  1.546E-03                      F0940  5  671 
 135.       21.3       6.1067E-03  1.466E-03                      F0940  5  672 
 135.       21.7       3.3309E-03  1.029E-03                      F0940  5  673 
 135.       22.1       5.2739E-03  1.342E-03                      F0940  5  674 
 135.       22.5       4.4412E-03  1.214E-03                      F0940  5  675 
 135.       22.9       2.2206E-03  8.224E-04                      F0940  5  676 
 135.       23.3       1.3879E-03  6.393E-04                      F0940  5  677 
 135.       23.7       2.4982E-03  8.771E-04                      F0940  5  678 
 135.       24.1       3.3309E-03  1.029E-03                      F0940  5  679 
 135.       24.5       2.2205E-03  8.224E-04                      F0940  5  680 
 135.       24.9       1.9430E-03  7.650E-04                      F0940  5  681 
 135.       25.3       1.3879E-03  6.393E-04                      F0940  5  682 
 135.       25.7       1.6655E-03  7.043E-04                      F0940  5  683 
 135.       26.1       3.3309E-03  1.029E-03                      F0940  5  684 
 135.       26.5       3.3309E-03  1.029E-03                      F0940  5  685 
 135.       26.9       2.2206E-03  8.224E-04                      F0940  5  686 
ENDDATA            678          0                                 F0940  5  687 
ENDSUBENT          686          0                                 F0940  599999 
SUBENT        F0940006   20190327                             F073F0940  6    1 
BIB                  3          3                                 F0940  6    2 
REACTION   (27-CO-59(HE3,X)1-H-2,,DA/DE)                          F0940  6    3 
SAMPLE      5.2 mg/cm2  thick                                     F0940  6    4 
HISTORY    (20190327A) On. Original data replaced digitized data. F0940  6    5 
ENDBIB               3          0                                 F0940  6    6 
NOCOMMON             0          0                                 F0940  6    7 
DATA                 4        763                                 F0940  6    8 
ANG        E          DATA       DATA-ERR                         F0940  6    9 
ADEG       MEV        MB/SR/MEV  MB/SR/MEV                        F0940  6   10 
  15.        6.1       5.4862E-01  5.895E-02                      F0940  6   11 
  15.        6.5       7.7609E-01  7.430E-02                      F0940  6   12 
  15.        6.9       9.5896E-01  8.614E-02                      F0940  6   13 
  15.        7.3       7.6717E-01  7.371E-02                      F0940  6   14 
  15.        7.7       8.5191E-01  7.925E-02                      F0940  6   15 
  15.        8.1       9.9464E-01  8.842E-02                      F0940  6   16 
  15.        8.5       9.9910E-01  8.870E-02                      F0940  6   17 
  15.        8.9       9.0990E-01  8.299E-02                      F0940  6   18 
  15.        9.3       9.5450E-01  8.585E-02                      F0940  6   19 
  15.        9.7       9.7680E-01  8.728E-02                      F0940  6   20 
  15.       10.1       1.0972E+00  9.491E-02                      F0940  6   21 
  15.       10.5       1.1240E+00  9.660E-02                      F0940  6   22 
  15.       10.9       1.2578E+00  1.050E-01                      F0940  6   23 
  15.       11.3       1.4005E+00  1.138E-01                      F0940  6   24 
  15.       11.7       1.4095E+00  1.143E-01                      F0940  6   25 
  15.       12.1       1.4362E+00  1.190E-01                      F0940  6   26 
  15.       12.5       1.5299E+00  1.217E-01                      F0940  6   27 
  15.       12.9       1.6146E+00  1.269E-01                      F0940  6   28 
  15.       13.3       1.6726E+00  1.305E-01                      F0940  6   29 
  15.       13.7       1.9224E+00  1.456E-01                      F0940  6   30 
  15.       14.1       2.0071E+00 1.5070E-01                      F0940  6   31 
  15.       14.5       2.4175E+00  1.754E-01                      F0940  6   32 
  15.       14.9       2.3684E+00  1.724E-01                      F0940  6   33 
  15.       15.3       2.4576E+00  1.778E-01                      F0940  6   34 
  15.       15.7       2.6985E+00  1.922E-01                      F0940  6   35 
  15.       16.1       2.6628E+00  1.900E-01                      F0940  6   36 
  15.       16.5       2.9438E+00  2.068E-01                      F0940  6   37 
  15.       16.9       3.0687E+00  2.142E-01                      F0940  6   38 
  15.       17.3       3.1891E+00  2.213E-01                      F0940  6   39 
  15.       17.7       3.2292E+00  2.237E-01                      F0940  6   40 
  15.       18.1       3.4746E+00  2.382E-01                      F0940  6   41 
  15.       18.5       3.5548E+00  2.430E-01                      F0940  6   42 
  15.       18.9       3.6173E+00  2.467E-01                      F0940  6   43 
  15.       19.3       2.8858E+00  2.033E-01                      F0940  6   44 
  15.       19.7       2.8992E+00  2.041E-01                      F0940  6   45 
  15.       20.1       3.0330E+00  2.121E-01                      F0940  6   46 
  15.       20.5       3.2560E+00  2.253E-01                      F0940  6   47 
  15.       20.9       2.9393E+00  2.065E-01                      F0940  6   48 
  15.       21.3       3.0910E+00  2.155E-01                      F0940  6   49 
  15.       21.7       2.8769E+00  2.028E-01                      F0940  6   50 
  15.       22.1       3.0241E+00  2.115E-01                      F0940  6   51 
  15.       22.5       3.1133E+00  2.168E-01                      F0940  6   52 
  15.       22.9       2.8724E+00  2.025E-01                      F0940  6   53 
  15.       23.3       3.1891E+00  2.213E-01                      F0940  6   54 
  15.       23.7       2.9393E+00  2.065E-01                      F0940  6   55 
  15.       24.1       2.9259E+00  2.057E-01                      F0940  6   56 
  15.       24.5       3.2382E+00  2.242E-01                      F0940  6   57 
  15.       24.9       3.2515E+00  2.250E-01                      F0940  6   58 
  15.       25.3       3.2560E+00  2.253E-01                      F0940  6   59 
  15.       25.7       3.2069E+00  2.224E-01                      F0940  6   60 
  15.       26.1       2.7609E+00  1.959E-01                      F0940  6   61 
  15.       26.5       3.0687E+00  2.142E-01                      F0940  6   62 
  15.       26.9       2.5201E+00  1.815E-01                      F0940  6   63 
  15.       27.3       2.4219E+00  1.756E-01                      F0940  6   64 
  15.       27.7       2.1186E+00  1.574E-01                      F0940  6   65 
  15.       28.1       2.0919E+00  1.558E-01                      F0940  6   66 
  15.       28.5       1.7618E+00  1.359E-01                      F0940  6   67 
  15.       28.9       1.7529E+00  1.353E-01                      F0940  6   68 
  15.       29.3       1.4674E+00  1.179E-01                      F0940  6   69 
  15.       29.7       6.5120E-01  6.598E-02                      F0940  6   70 
  15.       30.1       9.0544E-01  8.271E-02                      F0940  6   71 
  15.       30.5       1.0749E+00  9.351E-02                      F0940  6   72 
  15.       30.9       7.5379E-01  7.283E-02                      F0940  6   73 
  15.       31.3       4.9509E-01  5.519E-02                      F0940  6   74 
  15.       31.7       6.6458E-01  6.689E-02                      F0940  6   75 
  15.       32.1       5.7984E-01  6.112E-02                      F0940  6   76 
  15.       32.5       5.2185E-01 5.7080E-02                      F0940  6   77 
  15.       32.9       4.1927E-01  4.971E-02                      F0940  6   78 
  15.       33.3       6.1106E-01  6.326E-02                      F0940  6   79 
  15.       33.7       7.6271E-01  7.342E-02                      F0940  6   80 
  15.       34.1       6.4228E-01  6.538E-02                      F0940  6   81 
  15.       34.5       3.6574E-01  4.570E-02                      F0940  6   82 
  15.       34.9       3.7020E-01  4.604E-02                      F0940  6   83 
  15.       35.3       2.5424E-01  3.681E-02                      F0940  6   84 
  15.       35.7       1.0705E-01  2.273E-02                      F0940  6   85 
  15.       36.1       6.2444E-02  1.708E-02                      F0940  6   86 
  15.       36.5       4.4603E-02  1.434E-02                      F0940  6   87 
  15.       36.9       8.4745E-02  2.006E-02                      F0940  6   88 
  15.       37.3       5.7984E-02  1.644E-02                      F0940  6   89 
  15.       37.7       4.0143E-02  1.359E-02                      F0940  6   90 
  15.       38.1       3.5682E-02  1.279E-02                      F0940  6   91 
  15.       38.5       6.2444E-02  1.708E-02                      F0940  6   92 
  15.       38.9       6.6904E-02  1.771E-02                      F0940  6   93 
  15.       39.3       6.2444E-02 1.7080E-02                      F0940  6   94 
  30.        6.1       4.6000E-01  3.285E-02                      F0940  6   95 
  30.        6.5       5.5046E-01  3.822E-02                      F0940  6   96 
  30.        6.9       6.4478E-01  4.381E-02                      F0940  6   97 
  30.        7.3       6.3550E-01  4.326E-02                      F0940  6   98 
  30.        7.7       6.3395E-01  4.317E-02                      F0940  6   99 
  30.        8.1       6.5096E-01  4.418E-02                      F0940  6  100 
  30.        8.5       7.0895E-01  4.760E-02                      F0940  6  101 
  30.        8.9       5.8679E-01  4.038E-02                      F0940  6  102 
  30.        9.3       6.1772E-01  4.221E-02                      F0940  6  103 
  30.        9.7       6.9117E-01  4.655E-02                      F0940  6  104 
  30.       10.1       6.8498E-01  4.619E-02                      F0940  6  105 
  30.       10.5       6.8189E-01  4.600E-02                      F0940  6  106 
  30.       10.9       7.3059E-01  4.888E-02                      F0940  6  107 
  30.       11.3       7.7698E-01  5.161E-02                      F0940  6  108 
  30.       11.7       8.1332E-01  5.375E-02                      F0940  6  109 
  30.       12.1       8.2337E-01  5.435E-02                      F0940  6  110 
  30.       12.5       8.3651E-01  5.512E-02                      F0940  6  111 
  30.       12.9       8.6898E-01  5.703E-02                      F0940  6  112 
  30.       13.3       8.9913E-01  5.881E-02                      F0940  6  113 
  30.       13.7       9.6717E-01  6.281E-02                      F0940  6  114 
  30.       14.1       1.0136E+00  6.553E-02                      F0940  6  115 
  30.       14.5       1.0847E+00  6.971E-02                      F0940  6  116 
  30.       14.9       1.0800E+00  6.944E-02                      F0940  6  117 
  30.       15.3       1.1396E+00  7.293E-02                      F0940  6  118 
  30.       15.7       1.1952E+00  7.620E-02                      F0940  6  119 
  30.       16.1       1.1976E+00  7.634E-02                      F0940  6  120 
  30.       16.5       1.2640E+00  8.024E-02                      F0940  6  121 
  30.       16.9       1.2671E+00  8.042E-02                      F0940  6  122 
  30.       17.3       1.3444E+00  8.495E-02                      F0940  6  123 
  30.       17.7       1.2602E+00  8.001E-02                      F0940  6  124 
  30.       18.1       1.3568E+00  8.568E-02                      F0940  6  125 
  30.       18.5       1.2795E+00  8.114E-02                      F0940  6  126 
  30.       18.9       1.2741E+00  8.083E-02                      F0940  6  127 
  30.       19.3       1.0406E+00  6.712E-02                      F0940  6  128 
  30.       19.7       1.0576E+00  6.812E-02                      F0940  6  129 
  30.       20.1       1.1465E+00  7.334E-02                      F0940  6  130 
  30.       20.5       1.0692E+00  6.880E-02                      F0940  6  131 
  30.       20.9       1.0352E+00  6.690E-02                      F0940  6  132 
  30.       21.3       1.0205E+00  6.594E-02                      F0940  6  133 
  30.       21.7       1.0553E+00  6.799E-02                      F0940  6  134 
  30.       22.1       1.0700E+00  6.885E-02                      F0940  6  135 
  30.       22.5       1.1264E+00  7.216E-02                      F0940  6  136 
  30.       22.9       1.0916E+00  7.012E-02                      F0940  6  137 
  30.       23.3       1.0112E+00  6.540E-02                      F0940  6  138 
  30.       23.7       9.9732E-01  6.458E-02                      F0940  6  139 
  30.       24.1       9.9577E-01  6.449E-02                      F0940  6  140 
  30.       24.5       1.0360E+00  6.685E-02                      F0940  6  141 
  30.       24.9       1.0584E+00  6.817E-02                      F0940  6  142 
  30.       25.3       1.0074E+00  6.517E-02                      F0940  6  143 
  30.       25.7       8.7207E-01  5.721E-02                      F0940  6  144 
  30.       26.1       8.3496E-01  5.503E-02                      F0940  6  145 
  30.       26.5       8.9449E-01  5.853E-02                      F0940  6  146 
  30.       26.9       8.0868E-01  5.348E-02                      F0940  6  147 
  30.       27.3       6.5715E-01  4.454E-02                      F0940  6  148 
  30.       27.7       6.3086E-01  4.299E-02                      F0940  6  149 
  30.       28.1       6.3937E-01  4.349E-02                      F0940  6  150 
  30.       28.5       5.2572E-01  3.676E-02                      F0940  6  151 
  30.       28.9       5.2572E-01  3.676E-02                      F0940  6  152 
  30.       29.3       4.1903E-01  3.040E-02                      F0940  6  153 
  30.       29.7       4.1052E-01  2.989E-02                      F0940  6  154 
  30.       30.1       4.3372E-01  3.128E-02                      F0940  6  155 
  30.       30.5       4.3140E-01  3.114E-02                      F0940  6  156 
  30.       30.9       3.8733E-01  2.850E-02                      F0940  6  157 
  30.       31.3       3.1775E-01  2.430E-02                      F0940  6  158 
  30.       31.7       2.9069E-01  2.266E-02                      F0940  6  159 
  30.       32.1       2.4972E-01  2.015E-02                      F0940  6  160 
  30.       32.5       2.7987E-01  2.200E-02                      F0940  6  161 
  30.       32.9       3.2780E-01  2.491E-02                      F0940  6  162 
  30.       33.3       3.4636E-01  2.603E-02                      F0940  6  163 
  30.       33.7       3.1311E-01  2.402E-02                      F0940  6  164 
  30.       34.1       2.7832E-01  2.191E-02                      F0940  6  165 
  30.       34.5       2.4353E-01  1.977E-02                      F0940  6  166 
  30.       34.9       1.4303E-01  1.343E-02                      F0940  6  167 
  30.       35.3       3.0925E-02  5.213E-03                      F0940  6  168 
  30.       35.7       1.4689E-02  3.478E-03                      F0940  6  169 
  30.       36.1       2.0101E-02  4.114E-03                      F0940  6  170 
  30.       36.5       1.9328E-02  4.027E-03                      F0940  6  171 
  30.       36.9       2.6286E-02  4.763E-03                      F0940  6  172 
  30.       37.3       2.9378E-02  5.096E-03                      F0940  6  173 
  30.       37.7       1.5462E-02  3.574E-03                      F0940  6  174 
  30.       38.1       1.6235E-02  3.668E-03                      F0940  6  175 
  30.       38.5       2.2420E-02  4.365E-03                      F0940  6  176 
  30.       38.9       6.1849E-03  2.216E-03                      F0940  6  177 
  45.        6.1       3.1527E-01  2.359E-02                      F0940  6  178 
  45.        6.5       3.7928E-01 2.7440E-02                      F0940  6  179 
  45.        6.9       5.0112E-01  3.469E-02                      F0940  6  180 
  45.        7.3       4.4670E-01  3.290E-02                      F0940  6  181 
  45.        7.7       4.8391E-01  3.264E-02                      F0940  6  182 
  45.        8.1       4.8322E-01  3.367E-02                      F0940  6  183 
  45.        8.5       4.0888E-01  3.363E-02                      F0940  6  184 
  45.        8.9       4.5156E-01  2.940E-02                      F0940  6  185 
  45.        9.3       4.4192E-01  3.174E-02                      F0940  6  186 
  45.        9.7       4.1508E-01  3.117E-02                      F0940  6  187 
  45.       10.1       4.1576E-01  2.957E-02                      F0940  6  188 
  45.       10.5       4.4261E-01  2.961E-02                      F0940  6  189 
  45.       10.9       4.8116E-01  3.121E-02                      F0940  6  190 
  45.       11.3       4.6601E-01  3.350E-02                      F0940  6  191 
  45.       11.7       4.6395E-01  3.260E-02                      F0940  6  192 
  45.       12.1       4.7496E-01  3.248E-02                      F0940  6  193 
  45.       12.5       4.7634E-01  3.313E-02                      F0940  6  194 
  45.       12.9       4.8735E-01  3.322E-02                      F0940  6  195 
  45.       13.3       5.0938E-01  3.387E-02                      F0940  6  196 
  45.       13.7       5.0732E-01  3.517E-02                      F0940  6  197 
  45.       14.1       5.7684E-01  3.505E-02                      F0940  6  198 
  45.       14.5       5.3554E-01  3.917E-02                      F0940  6  199 
  45.       14.9       5.5550E-01  3.673E-02                      F0940  6  200 
  45.       15.3       5.7271E-01  3.791E-02                      F0940  6  201 
  45.       15.7       5.4724E-01  3.893E-02                      F0940  6  202 
  45.       16.1       5.8579E-01  3.742E-02                      F0940  6  203 
  45.       16.5       5.3829E-01  3.970E-02                      F0940  6  204 
  45.       16.9       5.7829E-01  3.689E-02                      F0940  6  205 
  45.       17.3       5.7546E-01  3.909E-02                      F0940  6  206 
  45.       17.7       5.3141E-01  3.648E-02                      F0940  6  207 
  45.       18.1       5.2590E-01  3.616E-02                      F0940  6  208 
  45.       18.5       5.5481E-01  3.787E-02                      F0940  6  209 
  45.       18.9       5.2108E-01  3.587E-02                      F0940  6  210 
  45.       19.3       4.0888E-01  2.920E-02                      F0940  6  211 
  45.       19.7       3.9993E-01  2.867E-02                      F0940  6  212 
  45.       20.1       3.6483E-01  2.657E-02                      F0940  6  213 
  45.       20.5       3.9305E-01  2.826E-02                      F0940  6  214 
  45.       20.9       3.8410E-01  2.772E-02                      F0940  6  215 
  45.       21.3       3.8479E-01  2.776E-02                      F0940  6  216 
  45.       21.7       3.5175E-01  2.579E-02                      F0940  6  217 
  45.       22.1       3.8685E-01  2.789E-02                      F0940  6  218 
  45.       22.5       3.7515E-01  2.719E-02                      F0940  6  219 
  45.       22.9       3.4073E-01  2.513E-02                      F0940  6  220 
  45.       23.3       3.6965E-01  2.686E-02                      F0940  6  221 
  45.       23.7       2.9324E-01  2.226E-02                      F0940  6  222 
  45.       24.1       3.0012E-01  2.298E-02                      F0940  6  223 
  45.       24.5       3.3592E-01  2.484E-02                      F0940  6  224 
  45.       24.9       3.1733E-01  2.372E-02                      F0940  6  225 
  45.       25.3       3.2766E-01  2.434E-02                      F0940  6  226 
  45.       25.7       2.7603E-01  2.122E-02                      F0940  6  227 
  45.       26.1       2.5882E-01  2.018E-02                      F0940  6  228 
  45.       26.5       2.4230E-01  1.917E-02                      F0940  6  229 
  45.       26.9       2.3679E-01  1.883E-02                      F0940  6  230 
  45.       27.3       2.2371E-01  1.803E-02                      F0940  6  231 
  45.       27.7       1.9274E-01  1.611E-02                      F0940  6  232 
  45.       28.1       1.8241E-01  1.547E-02                      F0940  6  233 
  45.       28.5       1.9618E-01  1.633E-02                      F0940  6  234 
  45.       28.9       1.7170E-01  1.478E-02                      F0940  6  235 
  45.       29.3       1.2322E-01  1.169E-02                      F0940  6  236 
  45.       29.7       1.3079E-01  1.219E-02                      F0940  6  237 
  45.       30.1       1.8654E-01  1.573E-02                      F0940  6  238 
  45.       30.5       1.4593E-01  1.316E-02                      F0940  6  239 
  45.       30.9       1.3010E-01  1.214E-02                      F0940  6  240 
  45.       31.3       9.9123E-02  1.009E-02                      F0940  6  241 
  45.       31.7       9.0863E-02  9.527E-03                      F0940  6  242 
  45.       32.1       8.6044E-02  9.194E-03                      F0940  6  243 
  45.       32.5       1.0188E-01 1.0280E-02                      F0940  6  244 
  45.       32.9       9.2928E-02  9.699E-03                      F0940  6  245 
  45.       33.3       1.0807E-01  1.099E-02                      F0940  6  246 
  45.       33.7       1.1151E-01  1.092E-02                      F0940  6  247 
  45.       34.1       1.0119E-01  1.023E-02                      F0940  6  248 
  45.       34.5       5.8510E-02  7.209E-03                      F0940  6  249 
  45.       34.9       2.6846E-02  4.576E-03                      F0940  6  250 
  45.       35.3       8.2602E-03  2.433E-03                      F0940  6  251 
  45.       35.7       1.1014E-02  2.828E-03                      F0940  6  252 
  45.       36.1       1.1014E-02  2.828E-03                      F0940  6  253 
  45.       36.5       1.1014E-02  2.828E-03                      F0940  6  254 
  45.       36.9       1.5832E-02  3.429E-03                      F0940  6  255 
  45.       37.3       6.8835E-03  2.214E-03                      F0940  6  256 
  45.       37.7       5.5068E-03  1.973E-03                      F0940  6  257 
  45.       38.1       1.1702E-02  2.919E-03                      F0940  6  258 
  45.       38.5       5.5068E-03  1.973E-03                      F0940  6  259 
  60.        6.1       2.4357E-01  1.923E-02                      F0940  6  260 
  60.        6.5       2.9933E-01  2.293E-02                      F0940  6  261 
  60.        6.9       3.5215E-01  2.612E-02                      F0940  6  262 
  60.        7.3       4.1598E-01  2.994E-02                      F0940  6  263 
  60.        7.7       3.4408E-01  2.563E-02                      F0940  6  264 
  60.        8.1       3.3014E-01  2.479E-02                      F0940  6  265 
  60.        8.5       3.3624E-01  2.519E-02                      F0940  6  266 
  60.        8.9       2.7512E-01  2.146E-02                      F0940  6  267 
  60.        9.3       3.0226E-01  2.311E-02                      F0940  6  268 
  60.        9.7       2.9199E-01  2.249E-02                      F0940  6  269 
  60.       10.1       2.8025E-01  2.177E-02                      F0940  6  270 
  60.       10.5       2.6925E-01  2.110E-02                      F0940  6  271 
  60.       10.9       2.5238E-01  2.007E-02                      F0940  6  272 
  60.       11.3       3.0006E-01  2.298E-02                      F0940  6  273 
  60.       11.7       2.7805E-01  2.194E-02                      F0940  6  274 
  60.       12.1       2.7659E-01  2.155E-02                      F0940  6  275 
  60.       12.5       2.7952E-01  2.173E-02                      F0940  6  276 
  60.       12.9       2.7438E-01  2.142E-02                      F0940  6  277 
