ENTRY            10263   20011204                             00001026300000001 
SUBENT        10263001   20011204                             00001026300100001 
BIB                 12         25                                 1026300100002 
INSTITUTE  (1USAKTY)                                              1026300100003 
REFERENCE  (J,NP/A,196,65,197211)                                 1026300100004 
AUTHOR     (J.D.Brandenberger,A.Mittler,M.T.McEllistrem)          1026300100005 
TITLE      The scattering of 8.0 and 9.0 MeV neutrons by 27Al,    1026300100006 
            28Si, 31P and 32S                                     1026300100007 
FACILITY   (VDG) Universty of Kentucky 6.0 MeV Van de Graaff      1026300100008 
INC-SOURCE (D-D)                                                  1026300100009 
           (D-T)                                                  1026300100010 
METHOD     (TOF)                                                  1026300100011 
DETECTOR   (SCIN) Liquid organic scintillator.                    1026300100012 
MONITOR    (1-H-1(N,EL)1-H-1,,SIG) Normalized to n-p scattering.  1026300100013 
ERR-ANALYS (DATA-ERR) Relative uncertainty given includes:        1026300100014 
            . statistical uncertainties,                          1026300100015 
            . uncertainties in residual background,               1026300100016 
            . statistical and stability uncertainties in monitor  1026300100017 
              and electronics,                                    1026300100018 
            . uncertainties in multiple scattering correction.    1026300100019 
            . uncertainties in angular resolution correction.     1026300100020 
           Normalization error 5.7%.                              1026300100021 
STATUS     Tabulated data received from J.D. Brandenberger,       1026300100022 
            September 1972.                                       1026300100023 
HISTORY    (19730202C)                                            1026300100024 
           (19750214A) Silicon data added.                        1026300100025 
           (19821118A) Converted to REACTION formalism            1026300100026 
           (20011204A) Converted to new date formats, lower case. 1026300100027 
ENDBIB              25          0                                 1026300100028 
NOCOMMON             0          0                                 1026300100029 
ENDSUBENT           28          0                                 1026300199999 
SUBENT        10263002   20011204                             00001026300200001 
BIB                  3          3                                 1026300200002 
REACTION   (13-AL-27(N,EL)13-AL-27,,DA)                           1026300200003 
SAMPLE     78.76-g aluminum sample.                               1026300200004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300200005 
ENDBIB               3          0                                 1026300200006 
NOCOMMON             0          0                                 1026300200007 
DATA                 4         27                                 1026300200008 
EN         ANG        DATA-CM    DATA-ERR                         1026300200009 
MEV        ADEG       MB/SR      MB/SR                            1026300200010 
 7.97       30.        246.5      7.7                             1026300200011 
 7.97       35.        160.5      4.0                             1026300200012 
 7.97       40.        108.1      2.1                             1026300200013 
 7.97       50.         43.5      1.1                             1026300200014 
 7.97       60.         27.4      0.5                             1026300200015 
 7.97       70.         26.8      0.6                             1026300200016 
 7.97       80.         26.4      0.9                             1026300200017 
 7.97       90.         21.4      0.5                             1026300200018 
 7.97       100.        13.5      0.3                             1026300200019 
 7.97       110.        10.8      0.3                             1026300200020 
 7.97       120.        13.4      0.3                             1026300200021 
 7.97       130.        15.9      0.3                             1026300200022 
 7.97       145.        25.5      0.8                             1026300200023 
 9.05       30.        214.7       6.5                            1026300200024 
 9.05       35.        124.6       2.4                            1026300200025 
 9.05       40.         71.5       1.5                            1026300200026 
 9.05       55.         16.5       1.0                            1026300200027 
 9.05       60.         20.4       0.8                            1026300200028 
 9.05       70.         31.7       1.0                            1026300200029 
 9.05       80.         32.5       1.0                            1026300200030 
 9.05       90.         20.8       0.5                            1026300200031 
 9.05       100.        12.9       0.3                            1026300200032 
 9.05       110.         8.8       0.43                           1026300200033 
 9.05       120.        10.6       0.31                           1026300200034 
 9.05       130.        14.9       0.22                           1026300200035 
 9.05       140.        20.2       0.3                            1026300200036 
 9.05       150.        28.8       0.7                            1026300200037 
ENDDATA             29          0                                 1026300200038 
ENDSUBENT           37          0                                 1026300299999 
SUBENT        10263003   20011204                             00001026300300001 
BIB                  4          4                                 1026300300002 
REACTION   (13-AL-27(N,INL)13-AL-27,PAR,DA)                       1026300300003 
SAMPLE     78.76-g aluminum sample.                               1026300300004 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026300300005 
HISTORY    (20011204A) Quantity corrected.                        1026300300006 
ENDBIB               4          0                                 1026300300007 
NOCOMMON             0          0                                 1026300300008 
DATA                 5         80                                 1026300300009 
EN         Q-VAL      ANG        DATA-CM    DATA-ERR              1026300300010 
REACTION   (13-AL-27(N,EL)13-AL-27,,DA,,LEG)                      1026301000003 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026301000004 
STATUS     (DEP,10263002)                                         1026301000005 
ENDBIB               3          0                                 1026301000006 
NOCOMMON             0          0                                 1026301000007 
DATA                 4         17                                 1026301000008 
EN         NUMBER     DATA-CM    DATA-ERR                         1026301000009 
MEV        NO-DIM     MB/SR      MB/SR                            1026301000010 
 7.97       0.          66.2       1.6                            1026301000011 
 7.97       1.         106.8       3.1                            1026301000012 
 7.97       2.         167.5       7.1                            1026301000013 
 7.97       3.         120.3       5.6                            1026301000014 
 7.97       4.         142.6       9.2                            1026301000015 
 7.97       5.          66.5       5.3                            1026301000016 
 7.97       6.          54.8       7.3                            1026301000017 
 7.97       7.           5.1       2.8                            1026301000018 
 7.97       8.          14.8       3.3                            1026301000019 
  9.05      0.          55.0       1.0                            1026301000020 
  9.05      1.          95.6       3.3                            1026301000021 
  9.05      2.         134.6       4.3                            1026301000022 
  9.05      3.         121.2       5.8                            1026301000023 
  9.05      4.         130.0       5.0                            1026301000024 
  9.05      5.          88.1       5.5                            1026301000025 
  9.05      6.          40.9       3.4                            1026301000026 
  9.05      7.           6.7       2.9                            1026301000027 
ENDDATA             19          0                                 1026301000028 
ENDSUBENT           27          0                                 1026301099999 
SUBENT        10263011   20011204                             00001026301100001 
BIB                  4          4                                 1026301100002 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA,,LEG)                        1026301100003 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026301100004 
STATUS     (DEP,10263004)                                         1026301100005 
HISTORY    (19860604A) Reaction product added.                    1026301100006 
ENDBIB               4          0                                 1026301100007 
NOCOMMON             0          0                                 1026301100008 
DATA                 4         23                                 1026301100009 
EN         NUMBER     DATA-CM    DATA-ERR                         1026301100010 
MEV        NO-DIM     MB/SR      MB/SR                            1026301100011 
 7.71       0.          63.1       3.4                            1026301100012 
 7.71       1.         109.2       9.6                            1026301100013 
 7.71       2.         161.1      11.5                            1026301100014 
 7.71       3.         123.2      13.8                            1026301100015 
 7.71       4.         115.5      10.1                            1026301100016 
 7.71       5.          35.9       9.8                            1026301100017 
 7.97       0.          83.4       4.1                            1026301100018 
 7.97       1.         128.4       8.2                            1026301100019 
 7.97       2.         237.4      17.6                            1026301100020 
 7.97       3.         164.3      14.3                            1026301100021 
 7.97       4.         222.9      22.3                            1026301100022 
 7.97       5.          93.7      12.4                            1026301100023 
 7.97       6.          73.7      16.9                            1026301100024 
 7.97       7.          19.1       6.1                            1026301100025 
 7.97       8.          17.0       7.4                            1026301100026 
 9.05       0.          64.3       0.9                            1026301100027 
 9.05       1.         112.2       2.9                            1026301100028 
 9.05       2.         182.6       3.7                            1026301100029 
 9.05       3.         155.3       5.1                            1026301100030 
 9.05       4.         157.1       4.2                            1026301100031 
 9.05       5.         103.5       4.8                            1026301100032 
 9.05       6.          53.5       2.8                            1026301100033 
 9.05       7.          14.9       2.5                            1026301100034 
ENDDATA             25          0                                 1026301100035 
ENDSUBENT           34          0                                 1026301199999 
SUBENT        10263012   20011204                             00001026301200001 
BIB                  3          3                                 1026301200002 
REACTION   (15-P-31(N,EL)15-P-31,,DA,,LEG)                        1026301200003 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026301200004 
STATUS     (DEP,10263006)                                         1026301200005 
ENDBIB               3          0                                 1026301200006 
NOCOMMON             0          0                                 1026301200007 
DATA                 4         17                                 1026301200008 
EN         NUMBER     DATA-CM    DATA-ERR                         1026301200009 
MEV        NO-DIM     MB/SR      MB/SR                            1026301200010 
 7.97       0.          69.4       4.5                            1026301200011 
 7.97       1.         132.7       8.6                            1026301200012 
 7.97       2.         200.3      19.8                            1026301200013 
 7.97       3.         156.1      15.5                            1026301200014 
 7.97       4.         177.2      26.1                            1026301200015 
 7.97       5.          96.9      14.6                            1026301200016 
 7.97       6.          87.8      20.9                            1026301200017 
 7.97       7.          22.3       7.6                            1026301200018 
 7.97       8.          32.2       9.0                            1026301200019 
 9.05       0.          57.7       1.7                            1026301200020 
 9.05       1.         120.6       5.3                            1026301200021 
 9.05       2.         158.0       6.9                            1026301200022 
 9.05       3.         151.5       9.7                            1026301200023 
 9.05       4.         129.5       8.5                            1026301200024 
 9.05       5.          95.9       9.1                            1026301200025 
 9.05       6.          44.5       5.6                            1026301200026 
 9.05       7.          15.1       4.6                            1026301200027 
ENDDATA             19          0                                 1026301200028 
ENDSUBENT           27          0                                 1026301299999 
SUBENT        10263013   20011204                             00001026301300001 
BIB                  4          4                                 1026301300002 
REACTION   (16-S-0(N,EL)16-S-0,,DA,,LEG)                          1026301300003 
COMMENT    Cross sections are in c.m. but angles are given in lab.1026301300004 
STATUS     (DEP,10263008)                                         1026301300005 
HISTORY    (19860604A) Reaction product added.                    1026301300006 
ENDBIB               4          0                                 1026301300007 
NOCOMMON             0          0                                 1026301300008 
DATA                 4         18                                 1026301300009 
EN         NUMBER     DATA-CM    DATA-ERR                         1026301300010 
MEV        NO-DIM     MB/SR      MB/SR                            1026301300011 
 7.97       0.          75.3       4.7                            1026301300012 
 7.97       1.         199.6       9.7                            1026301300013 
 7.97       2.         225.4      20.2                            1026301300014 
 7.97       3.         177.4      17.3                            1026301300015 
 7.97       4.         174.8      25.8                            1026301300016 
 7.97       5.          90.9      15.7                            1026301300017 
 7.97       6.          75.3      19.5                            1026301300018 
 7.97       7.          19.3       7.5                            1026301300019 
 7.97       8.          16.4       8.0                            1026301300020 
 9.05       0.          71.0       2.7                            1026301300021 
 9.05       1.         146.7       6.8                            1026301300022 
 9.05       2.         210.3      12.0                            1026301300023 
 9.05       3.         208.1      12.3                            1026301300024 
 9.05       4.         194.4      15.1                            1026301300025 
 9.05       5.         146.0      11.5                            1026301300026 
 9.05       6.         104.7      11.8                            1026301300027 
 9.05       7.          27.4       6.2                            1026301300028 
 9.05       8.          20.7       5.4                            1026301300029 
ENDDATA             20          0                                 1026301300030 
ENDSUBENT           29          0                                 1026301399999 
ENDENTRY            13          0                                 1026399999999 
