ENTRY            41421   20200123                             418641421  0    1 
SUBENT        41421001   20200123                             418641421  1    1 
BIB                 11         41                                 41421  1    2 
TITLE      Precision measurements of prompt neutron spectra in    41421  1    3 
            240Pu and 242Pu spontaneous fission.                  41421  1    4 
AUTHOR     (B.Gerasimenko, L.Drapchinsky, O.Kostochkin, T.Kuzmina,41421  1    5 
            N.Skovorodkin, V.Trenkin)                             41421  1    6 
INSTITUTE  (4RUSRI)                                               41421  1    7 
REFERENCE  (J,NSTS,2,362,2002) Pu PFNS in fig, and Tcm in table   41421  1    8 
           (R,ISTC-183B-96,1999) L.Drapchinsky, Data table given  41421  1    9 
REL-REF    (I,,O.Batekov+,S,JAERI-C-97-001,120,1997)              41421  1   10 
           Setup, data acquisition program, preliminary processing41421  1   11 
           (I,,B.Gerasimenko+,C,99PRAHA,,(C20),1999)              41421  1   12 
           Setup, data acquisition program, preliminary processing41421  1   13 
DETECTOR   (SCIN) Two neutron detectors used:                     41421  1   14 
           - NE213  (125 mm diam x50 mm,Tres=1.29 ns,Ethr=0.2 MeV)41421  1   15 
           - B-501A ( 50 mm diam x25 mm,Tres= 0.8 ns,Ethr=0.1 MeV)41421  1   16 
           (FISCH) fission fragment detection                     41421  1   17 
PART-DET   (N,FF)                                                 41421  1   18 
METHOD     (COINC) Neutron and fragment detected in coincidence   41421  1   19 
CORRECTION - random coincidence background;                       41421  1   20 
           - background of neutrons scattered by the structural   41421  1   21 
              materials, air walls, ceiling, and floor of premise 41421  1   22 
           - (n,g) reaction background;                           41421  1   23 
           - finite time resolution;                              41421  1   24 
           - spontaneous fission  of other nuclides.              41421  1   25 
COMMENT    This work was supported financially by Japan and       41421  1   26 
            European Community, and performed under the contract  41421  1   27 
            to the International Science and Technology Centre    41421  1   28 
            (Project agreement #183B-96).                         41421  1   29 
HISTORY    (20030104C) + + Compiled at the Center - CJD + +       41421  1   30 
           (20111012R) On. Provided by L.Drapchinsky              41421  1   31 
           (20111216A) Upper -> lower case correction.            41421  1   32 
            Reactions were corrected.                             41421  1   33 
            Request for the data of Subents 002,003 was sent      41421  1   34 
            13.12.2011.                                           41421  1   35 
           (20120614A) On. Re-compiled.                           41421  1   36 
            Subents 006,007 data were moved in Subents 004,005.   41421  1   37 
            Subents 008-010 were added.                           41421  1   38 
           (20120620A) M.M. Information was added from            41421  1   39 
            J,NSTS,2,362,2002 .                                   41421  1   40 
            In Subents 002,003 - REL -> NPD according to          41421  1   41 
            type of function, used for fitting of these data.     41421  1   42 
           (20200123U) Subent 009 was corrected.                  41421  1   43 
ENDBIB              41          0                                 41421  1   44 
NOCOMMON             0          0                                 41421  1   45 
ENDSUBENT           44          0                                 41421  199999 
SUBENT        41421002   20120614                             41574142100200001 
BIB                  9         19                                 4142100200002 
REACTION  1((94-PU-240(0,F),PR,NU/DE,,NPD)/                       4142100200003 
           (98-CF-252(0,F),PR,NU/DE,,NPD))                        4142100200004 
          2(94-PU-240(0,F),PR,NU/DE,,REL)                         4142100200005 
COMMENT     Data of REACTION 1 are fitted by function:            4142100200006 
            R(En,Tpu)=((Tpu/Tcf)**-3/2)*exp(-En/Tpu+En/Tcf)       4142100200007 
            using Tcf=1.42 MeV .                                  4142100200008 
MONITOR   2(98-CF-252(0,F),PR,NU/DE,,REL)                         4142100200009 
MONIT-REF  (,W.Mannhart,R,IAEA-TECDOC-410,158,1987)               4142100200010 
SAMPLE     395 mg                                                 4142100200011 
METHOD     (TOF) 26, 50, 100 and 150 cm flight paths              4142100200012 
ERR-ANALYS (ERR-T) Total uncertainty                              4142100200013 
           (ERR-S,0.8,18.) Statistical uncertainty of spectrum    4142100200014 
           (MONIT-ERR,1.2,9.2) Uncertainty in Mannhart evaluation 4142100200015 
           (ERR-1,,1.) Finite spectrometer energy resolution      4142100200016 
           (ERR-2)     Diff. nonlinearity of detection channel    4142100200017 
STATUS     (TABLE) Table 8 of Report ISTC #183B-96 (1999)         4142100200018 
HISTORY    (20111216A)                                            4142100200019 
            (94-PU-240(0,F),PR,DE,N)/(98-CF-252(0,F),PR,DE,N) ->  4142100200020 
            (94-PU-240(0,F),PR,NU/DE)/(98-CF-252(0,F),PR,NU/DE)   4142100200021 
ENDBIB              19          0                                 4142100200022 
COMMON               1          3                                 4142100200023 
ERR-2                                                             4142100200024 
PER-CENT                                                          4142100200025 
 0.05                                                             4142100200026 
ENDCOMMON            3          0                                 4142100200027 
DATA                 6         92                                 4142100200028 
E          DATA      1ERR-T     1DATA      2ERR-T     2MONIT     24142100200029 
FACILITY   (REAC,4RUSLIN) channel #7 of WWR-M reactor             4142100800008 
SAMPLE     5.6 microg                                             4142100800009 
METHOD     (TOF) 23.6 and 42.7 cm flight paths                    4142100800010 
ERR-ANALYS (ERR-T) Total uncertainty                              4142100800011 
           (ERR-S,0.8,18.) Statistical uncertainty of spectrum    4142100800012 
           (MONIT-ERR,1.2,9.2) Uncertainty in Mannhart evaluation 4142100800013 
           (ERR-1,,1.) Finite spectrometer energy resolution      4142100800014 
           (ERR-2)     Diff. nonlinearity of detection channel    4142100800015 
STATUS     (TABLE) Table 9 of Report ISTC #183B-96 (1999)         4142100800016 
ENDBIB              14          0                                 4142100800017 
COMMON               2          3                                 4142100800018 
EN-DUMMY   ERR-2                                                  4142100800019 
EV         PER-CENT                                               4142100800020 
 0.0253     0.05                                                  4142100800021 
ENDCOMMON            3          0                                 4142100800022 
DATA                 6         98                                 4142100800023 
E          DATA      1ERR-T     1DATA      2ERR-T     2MONIT     24142100800024 
MEV        NO-DIM     NO-DIM     ARB-UNITS  ARB-UNITS  ARB-UNITS  4142100800025 
  0.123     1.263      0.037      0.0135     0.00051    0.01069   4142100800026 
  0.129     1.346      0.039      0.01469    0.00055    0.01091   4142100800027 
  0.136     1.004      0.029      0.01118    0.00041    0.01113   4142100800028 
  0.142     1.008      0.028      0.01144    0.00042    0.01135   4142100800029 
  0.15      1.021      0.028      0.01181    0.00043    0.01157   4142100800030 
  0.157     1.         0.027      0.01179    0.00042    0.0118    4142100800031 
  0.165     1.103      0.029      0.01325    0.00047    0.01202   4142100800032 
  0.173     0.908      0.024      0.01112    0.00039    0.01225   4142100800033 
  0.182     1.063      0.028      0.01326    0.00046    0.01247   4142100800034 
  0.191     1.105      0.028      0.01403    0.00048    0.0127    4142100800035 
  0.2       1.093      0.028      0.01413    0.00048    0.01293   4142100800036 
  0.21      1.004      0.025      0.01321    0.00045    0.01315   4142100800037 
  0.221     0.997      0.025      0.01334    0.00045    0.01338   4142100800038 
  0.232     1.033      0.026      0.01405    0.00047    0.0136    4142100800039 
  0.244     1.031      0.026      0.01424    0.00047    0.01382   4142100800040 
  0.256     0.968      0.024      0.01359    0.00045    0.01404   4142100800041 
  0.269     0.983      0.024      0.01402    0.00046    0.01426   4142100800042 
  0.282     0.964      0.023      0.01396    0.00045    0.01448   4142100800043 
  0.296     1.016      0.024      0.01492    0.00048    0.01469   4142100800044 
  0.311     0.984      0.023      0.01466    0.00046    0.01491   4142100800045 
  0.326     0.989      0.023      0.01496    0.00047    0.01513   4142100800046 
  0.343     1.036      0.023      0.0159     0.00049    0.01535   4142100800047 
  0.36      1.002      0.023      0.01558    0.00048    0.01556   4142100800048 
  0.378     1.002      0.023      0.01579    0.00048    0.01576   4142100800049 
  0.397     1.021      0.023      0.0163     0.0005     0.01595   4142100800050 
  0.417     0.965      0.022      0.01557    0.00047    0.01614   4142100800051 
  0.437     1.007      0.022      0.01643    0.00049    0.01632   4142100800052 
  0.459     0.998      0.022      0.01645    0.00049    0.01649   4142100800053 
  0.482     0.997      0.021      0.0166     0.00047    0.01664   4142100800054 
  0.506     1.001      0.022      0.0168     0.00048    0.01679   4142100800055 
  0.532     1.02       0.021      0.01726    0.00048    0.01692   4142100800056 
  0.558     0.952      0.021      0.01623    0.00047    0.01704   4142100800057 
  0.586     0.979      0.021      0.01678    0.00046    0.01714   4142100800058 
  0.615     0.979      0.02       0.01686    0.00046    0.01723   4142100800059 
  0.646     1.002      0.021      0.01733    0.00048    0.01729   4142100800060 
  0.679     0.974      0.02       0.01689    0.00046    0.01734   4142100800061 
  0.712     0.995      0.02       0.01729    0.00046    0.01737   4142100800062 
  0.748     1.018      0.022      0.0177     0.00048    0.01738   4142100800063 
  0.785     1.014      0.02       0.0176     0.00045    0.01737   4142100800064 
  0.825     0.983      0.02       0.01704    0.00045    0.01733   4142100800065 
  0.866     1.009      0.02       0.01744    0.00045    0.01728   4142100800066 
  0.909     0.999      0.02       0.01718    0.00044    0.01719   4142100800067 
  0.955     1.01       0.02       0.01726    0.00043    0.01708   4142100800068 
  1.002     1.012      0.02       0.01715    0.00042    0.01695   4142100800069 
  1.053     0.983      0.02       0.01649    0.00041    0.01678   4142100800070 
  1.105     0.995      0.019      0.01651    0.0004     0.01659   4142100800071 
  1.16      1.013      0.02       0.01659    0.0004     0.01637   4142100800072 
  1.218     0.978      0.02       0.01576    0.00039    0.01612   4142100800073 
  1.279     1.022      0.02       0.01619    0.00039    0.01585   4142100800074 
  1.343     0.985      0.021      0.0153     0.00038    0.01554   4142100800075 
  1.411     0.989      0.02       0.01504    0.00035    0.01521   4142100800076 
  1.481     0.997      0.021      0.01481    0.00036    0.01485   4142100800077 
  1.555     0.997      0.02       0.01441    0.00034    0.01446   4142100800078 
  1.633     1.028      0.022      0.01444    0.00035    0.01404   4142100800079 
  1.715     1.014      0.021      0.01379    0.00033    0.0136    4142100800080 
  1.8       1.         0.021      0.01314    0.00032    0.01314   4142100800081 
  1.89      1.023      0.022      0.01294    0.00031    0.01265   4142100800082 
  1.985     1.008      0.022      0.01224    0.0003     0.01214   4142100800083 
  2.084     1.008      0.025      0.01169    0.00032    0.0116    4142100800084 
  2.188     0.978      0.022      0.0108     0.00028    0.01105   4142100800085 
  2.298     0.994      0.025      0.01042    0.00029    0.01048   4142100800086 
  2.412     1.007      0.026      0.00997    0.00028    0.00991   4142100800087 
  2.533     0.975      0.025      0.00909    0.00025    0.00932   4142100800088 
  2.66      1.033      0.028      0.00902    0.00027    0.00874   4142100800089 
  2.793     0.939      0.028      0.00765    0.00024    0.00815   4142100800090 
  2.932     0.971      0.033      0.00735    0.00026    0.00757   4142100800091 
  3.079     1.015      0.032      0.0071     0.00024    0.007     4142100800092 
  3.233     0.996      0.033      0.00641    0.00023    0.00643   4142100800093 
  3.395     0.962      0.037      0.00566    0.00023    0.00588   4142100800094 
  3.564     0.95       0.036      0.00507    0.0002     0.00534   4142100800095 
  3.743     0.917      0.039      0.00441    0.0002     0.00481   4142100800096 
  3.93      1.013      0.042      0.00436    0.00019    0.0043    4142100800097 
  4.126     0.97       0.045      0.0037     0.00018    0.00382   4142100800098 
  4.332     1.025      0.049      0.00345    0.00017    0.00337   4142100800099 
  4.549     0.897      0.045      0.00264    0.00014    0.00295   4142100800100 
  4.776     0.941      0.051      0.00241    0.00014    0.00256   4142100800101 
  5.015     0.975      0.054      0.00215    0.00012    0.0022    4142100800102 
  5.266     1.017      0.058      0.00191    0.00011    0.00188   4142100800103 
  5.529     1.102      0.066      0.00175    0.00011    0.00159   4142100800104 
  5.806     1.136      0.134      0.00151    0.00018    0.00133   4142100800105 
  6.096     1.148      0.175      0.00127    0.00019    0.0011    4142100800106 
  6.401     1.296      0.169      0.00117    0.00015    0.00091   4142100800107 
  6.721     1.121      0.168      0.00082    0.00012    0.00073   4142100800108 
  7.057     0.912      0.177      0.00054    0.0001     0.00059   4142100800109 
  7.41      1.16       0.18       0.00054    8.4   E-05 0.00047   4142100800110 
  7.78      0.908      0.197      0.00033    7.2   E-05 0.00036   4142100800111 
  8.169     1.239      0.24       0.00035    6.8   E-05 0.00028   4142100800112 
  8.578     1.711      0.309      0.00037    6.6   E-05 0.00021   4142100800113 
  9.007     1.712      0.27       0.00027    4.3   E-05 0.00016   4142100800114 
  9.457     1.429      0.282      0.00017    3.4   E-05 0.00012   4142100800115 
  9.93      1.251      0.268      0.00011    2.3   E-05 8.7   E-054142100800116 
 10.43      0.927      0.26       5.8   E-05 1.6   E-05 6.2   E-054142100800117 
 10.95      1.306      0.318      5.7   E-05 1.4   E-05 4.4   E-054142100800118 
 11.5       1.083      0.284      3.3   E-05 8.6   E-06 3.    E-054142100800119 
 12.07      0.623      0.203      1.3   E-05 4.2   E-06 2.    E-054142100800120 
 12.67      0.815      0.219      1.1   E-05 3.    E-06 1.4   E-054142100800121 
 13.31      1.182      0.36       1.    E-05 3.2   E-06 8.8   E-064142100800122 
 13.97      1.077      0.259      6.    E-06 1.5   E-06 5.6   E-064142100800123 
ENDDATA            100          0                                 4142100800124 
ENDSUBENT          123          0                                 4142100899999 
SUBENT        41421009   20200123                             418641421  9    1 
BIB                 11         33                                 41421  9    2 
REACTION  1((96-CM-245(N,F),PR,NU/DE,,NPD)/                       41421  9    3 
           (98-CF-252(0,F),PR,NU/DE,,NPD))                        41421  9    4 
          2(96-CM-245(N,F),PR,NU/DE,,REL)                         41421  9    5 
MONITOR   2(98-CF-252(0,F),PR,NU/DE,,REL)                         41421  9    6 
MONIT-REF  (,W.Mannhart,R,IAEA-TECDOC-410,158,1987)               41421  9    7 
REL-REF    (N,,R.Capote+,R,INDC(NDS)-0541,200811)                 41421  9    8 
            Ratio of experimental Cm-245 spectrum to Maxwellian   41421  9    9 
           distribution of T=1.385 MeV is given on Fig.5.         41421  9   10 
FACILITY   (REAC,4RUSLIN) channel #7 of WW-M reactor              41421  9   11 
SAMPLE     88 +/- 4 microg                                        41421  9   12 
           (96-CM-244,ENR=0.0911)    +/- 0.0015                   41421  9   13 
           (96-CM-245,ENR=0.8997)    +/- 0.0016                   41421  9   14 
           (96-CM-246,ENR=0.0092)    +/- 0.0002                   41421  9   15 
           (96-CM-247,ENR=0.00009)   +/- 0.00002                  41421  9   16 
METHOD     (TOF) 22.9, 48.5 and 74 m flight paths                 41421  9   17 
COMMENT    Of compiler M.M.                                       41421  9   18 
            Data 1, 2 at 2.97 MeV looks like suspicious - too low.41421  9   19 
           In INDC-NDS-0541,2008                                  41421  9   20 
           http://www-nds.iaea.org/publications/indc/             41421  9   21 
           on fig.5 there is no strong deviation of these exp.data41421  9   22 
           from Maxwellian shape about at 3.MeV point.            41421  9   23 
            Probably, DATA 1 value 0.298 -> 0.998 or 0.98?        41421  9   24 
            So this data line was deleted:                        41421  9   25 
           E     DATA   1ERR-T  1DATA      2ERR-T     2MONIT     241421  9   26 
           MEV   NO-DIM  NO-DIM  ARB-UNITS  ARB-UNITS  ARB-UNITS  41421  9   27 
            2.97 0.298   0.004   0.00213     3.7   E-05 0.00715   41421  9   28 
ERR-ANALYS (ERR-T) Total uncertainty                              41421  9   29 
           (ERR-S,0.8,18.) Statistical uncertainty of spectrum    41421  9   30 
           (MONIT-ERR,1.2,9.2) Uncertainty in Mannhart evaluation 41421  9   31 
           (ERR-1,,1.) Finite spectrometer energy resolution      41421  9   32 
           (ERR-2)     Diff. nonlinearity of detection channel    41421  9   33 
STATUS     (TABLE) Table 10 of Report ISTC #183B-96 (1999)        41421  9   34 
HISTORY    (20200123U) 86-CM-* -> 96-CM-* in SAMPLE.              41421  9   35 
ENDBIB              33          0                                 41421  9   36 
COMMON               2          3                                 41421  9   37 
EN-DUMMY   ERR-2                                                  41421  9   38 
EV         PER-CENT                                               41421  9   39 
 0.0253     0.05                                                  41421  9   40 
ENDCOMMON            3          0                                 41421  9   41 
DATA                 6         95                                 41421  9   42 
E          DATA      1ERR-T     1DATA      2ERR-T     2MONIT     241421  9   43 
MEV        NO-DIM     NO-DIM     ARB-UNITS  ARB-UNITS  ARB-UNITS  41421  9   44 
  0.103     1.081      0.04       0.01031    0.00045    0.00954   41421  9   45 
  0.108     1.113      0.039      0.01085    0.00046    0.00974   41421  9   46 
  0.113     1.04       0.036      0.01035    0.00043    0.00994   41421  9   47 
  0.119     1.134      0.035      0.01151    0.00045    0.01015   41421  9   48 
  0.125     1.04       0.032      0.01077    0.00042    0.01036   41421  9   49 
  0.131     1.067      0.031      0.01127    0.00042    0.01057   41421  9   50 
  0.137     1.129      0.031      0.01217    0.00044    0.01078   41421  9   51 
  0.144     1.027      0.028      0.01129    0.0004     0.01099   41421  9   52 
  0.151     1.035      0.027      0.01159    0.00041    0.0112    41421  9   53 
  0.159     1.008      0.025      0.01151    0.00039    0.01142   41421  9   54 
  0.167     1.036      0.025      0.01206    0.0004     0.01164   41421  9   55 
  0.175     1.038      0.023      0.0123     0.0004     0.01185   41421  9   56 
  0.184     1.083      0.024      0.01307    0.00041    0.01207   41421  9   57 
  0.193     1.059      0.022      0.01302    0.0004     0.01229   41421  9   58 
  0.203     1.047      0.021      0.0131     0.0004     0.01251   41421  9   59 
  0.213     1.01       0.02       0.01286    0.00038    0.01273   41421  9   60 
  0.224     1.047      0.02       0.01355    0.0004     0.01294   41421  9   61 
  0.235     1.02       0.019      0.01342    0.00039    0.01316   41421  9   62 
  0.247     0.995      0.018      0.01331    0.00038    0.01337   41421  9   63 
  0.259     1.012      0.018      0.01374    0.00038    0.01358   41421  9   64 
  0.272     1.012      0.017      0.01396    0.00038    0.01379   41421  9   65 
  0.286     1.037      0.017      0.01451    0.00039    0.014     41421  9   66 
  0.3       1.003      0.016      0.01424    0.00038    0.0142    41421  9   67 
  0.315     0.997      0.016      0.01438    0.00038    0.01442   41421  9   68 
  0.331     1.012      0.016      0.01481    0.00038    0.01463   41421  9   69 
  0.347     0.99       0.014      0.0147     0.00037    0.01484   41421  9   70 
  0.365     0.995      0.014      0.01497    0.00038    0.01504   41421  9   71 
  0.383     1.005      0.014      0.01531    0.00038    0.01523   41421  9   72 
  0.402     1.018      0.014      0.01569    0.00038    0.01542   41421  9   73 
  0.422     1.018      0.014      0.01588    0.00038    0.0156    41421  9   74 
  0.443     1.006      0.013      0.01586    0.00037    0.01577   41421  9   75 
  0.465     0.978      0.013      0.01558    0.00037    0.01592   41421  9   76 
  0.488     1.023      0.012      0.01644    0.00037    0.01607   41421  9   77 
  0.513     0.987      0.012      0.01599    0.00036    0.01621   41421  9   78 
  0.539     1.005      0.012      0.01641    0.00036    0.01633   41421  9   79 
  0.565     0.991      0.012      0.01629    0.00036    0.01644   41421  9   80 
  0.594     1.002      0.011      0.01657    0.00035    0.01654   41421  9   81 
  0.623     1.022      0.012      0.01697    0.00036    0.01661   41421  9   82 
  0.655     1.         0.011      0.01668    0.00035    0.01668   41421  9   83 
  0.687     1.         0.011      0.01672    0.00034    0.01672   41421  9   84 
  0.722     1.025      0.011      0.01716    0.00034    0.01674   41421  9   85 
  0.758     1.014      0.01       0.01697    0.00033    0.01675   41421  9   86 
  0.796     0.999      0.011      0.0167     0.00032    0.01673   41421  9   87 
  0.835     1.013      0.011      0.01691    0.00032    0.01669   41421  9   88 
  0.877     1.004      0.011      0.01669    0.00032    0.01662   41421  9   89 
  0.921     1.007      0.01       0.01665    0.00031    0.01654   41421  9   90 
  0.967     1.008      0.011      0.01656    0.0003     0.01642   41421  9   91 
  1.015     1.011      0.011      0.01647    0.0003     0.01629   41421  9   92 
  1.066     1.002      0.01       0.01616    0.00029    0.01612   41421  9   93 
  1.119     0.997      0.01       0.01589    0.00028    0.01593   41421  9   94 
  1.175     1.001      0.01       0.01573    0.00027    0.01571   41421  9   95 
  1.234     0.985      0.01       0.01523    0.00025    0.01547   41421  9   96 
  1.296     1.007      0.01       0.0153     0.00026    0.01519   41421  9   97 
  1.361     0.992      0.01       0.01478    0.00024    0.01489   41421  9   98 
  1.429     0.997      0.01       0.01452    0.00023    0.01456   41421  9   99 
  1.5       1.         0.01       0.01421    0.00023    0.01421   41421  9  100 
  1.575     1.005      0.01       0.0139     0.00022    0.01383   41421  9  101 
  1.654     0.985      0.01       0.01322    0.00021    0.01342   41421  9  102 
  1.737     0.994      0.01       0.01291    0.0002     0.01299   41421  9  103 
  1.823     0.993      0.01       0.01245    0.00019    0.01253   41421  9  104 
  1.915     0.995      0.01       0.012      0.00018    0.01206   41421  9  105 
  2.01      0.99       0.01       0.01144    0.00018    0.01156   41421  9  106 
  2.111     0.997      0.011      0.01101    0.00017    0.01104   41421  9  107 
  2.216     1.003      0.011      0.01053    0.00016    0.0105    41421  9  108 
  2.327     1.024      0.012      0.01019    0.00017    0.00995   41421  9  109 
  2.444     1.021      0.011      0.00959    0.00015    0.0094    41421  9  110 
  2.566     1.015      0.012      0.00896    0.00015    0.00883   41421  9  111 
  2.694     1.         0.012      0.00827    0.00014    0.00827   41421  9  112 
  2.829     0.99       0.013      0.00763    0.00013    0.00771   41421  9  113 
  3.119     1.         0.022      0.0066     0.00017    0.0066    41421  9  114 
  3.275     1.027      0.024      0.00622    0.00016    0.00606   41421  9  115 
  3.438     1.019      0.025      0.00564    0.00015    0.00553   41421  9  116 
  3.61      1.042      0.025      0.00522    0.00014    0.00501   41421  9  117 
  3.791     1.041      0.027      0.00468    0.00014    0.0045    41421  9  118 
  3.98      1.037      0.028      0.00416    0.00013    0.00402   41421  9  119 
  4.179     1.049      0.03       0.00373    0.00012    0.00356   41421  9  120 
  4.388     1.037      0.032      0.00325    0.00011    0.00313   41421  9  121 
  4.608     1.098      0.037      0.003      0.00011    0.00274   41421  9  122 
  4.838     0.978      0.037      0.00232    9.5   E-05 0.00237   41421  9  123 
  5.08      0.967      0.038      0.00197    8.4   E-05 0.00204   41421  9  124 
  5.334     0.99       0.044      0.00172    8.2   E-05 0.00173   41421  9  125 
  5.601     1.005      0.052      0.00147    8.    E-05 0.00146   41421  9  126 
  5.881     1.045      0.057      0.00128    7.3   E-05 0.00122   41421  9  127 
  6.175     1.068      0.066      0.00108    7.    E-05 0.00101   41421  9  128 
  6.484     1.096      0.074      0.00091    6.3   E-05 0.00083   41421  9  129 
  6.808     1.176      0.09       0.00079    6.2   E-05 0.00067   41421  9  130 
  7.148     1.176      0.128      0.00063    6.9   E-05 0.00053   41421  9  131 
  7.506     0.977      0.131      0.00041    5.6   E-05 0.00042   41421  9  132 
  7.881     0.857      0.128      0.00028    4.2   E-05 0.00033   41421  9  133 
  8.275     0.611      0.12       0.00015    3.1   E-05 0.00025   41421  9  134 
  8.689     0.948      0.166      0.00018    3.2   E-05 0.00019   41421  9  135 
  9.123     0.88       0.186      0.00013    2.7   E-05 0.00014   41421  9  136 
  9.579     1.014      0.233      0.00011    2.5   E-05 0.00011   41421  9  137 
 10.06      0.892      0.232      6.8   E-05 1.8   E-05 7.7   E-0541421  9  138 
 10.56      0.793      0.207      4.3   E-05 1.1   E-05 5.5   E-0541421  9  139 
ENDDATA             97          0                                 41421  9  140 
ENDSUBENT          139          0                                 41421  999999 
SUBENT        41421010   20120614                             41574142101000001 
BIB                  3          5                                 4142101000002 
REACTION  1(95-AM-242-M(N,F)0-NN-1,PR,KE)                         4142101000003 
          2(95-AM-242-M(N,F)0-NN-1,PR,KEM)                        4142101000004 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty     4142101000005 
STATUS     (TABLE) Table 6 of Report ISTC #183B-96 (1999)         4142101000006 
           (DEP,41421008) prompt fission neutron spectra given    4142101000007 
ENDBIB               5          0                                 4142101000008 
NOCOMMON             0          0                                 4142101000009 
DATA                 5          1                                 4142101000010 
EN-DUMMY   DATA      1DATA-ERR  1DATA      2DATA-ERR  2           4142101000011 
EV         MEV        MEV        MEV        MEV                   4142101000012 
 0.0253     2.153      0.034      1.408      0.004                4142101000013 
ENDDATA              3          0                                 4142101000014 
ENDSUBENT           13          0                                 4142101099999 
SUBENT        41421011   20120614                             41574142101100001 
BIB                  3          5                                 4142101100002 
REACTION  1(96-CM-245(N,F)0-NN-1,PR,KE)                           4142101100003 
          2(96-CM-245(N,F)0-NN-1,PR,KEM)                          4142101100004 
ERR-ANALYS (DATA-ERR) No information on source of uncertainty     4142101100005 
STATUS     (TABLE) Table 6 of Report ISTC #183B-96 (1999)         4142101100006 
           (DEP,41421009) prompt fission neutron spectra given    4142101100007 
ENDBIB               5          0                                 4142101100008 
NOCOMMON             0          0                                 4142101100009 
DATA                 5          1                                 4142101100010 
EN-DUMMY   DATA      1DATA-ERR  1DATA      2DATA-ERR  2           4142101100011 
EV         MEV        MEV        MEV        MEV                   4142101100012 
 0.0253     2.084      0.032      1.414      0.004                4142101100013 
ENDDATA              3          0                                 4142101100014 
ENDSUBENT           13          0                                 4142101199999 
ENDENTRY            11          0                                 4142199999999 
