ENTRY            20391   20170430                             226120391  0    1 
SUBENT        20391001   20170430                             226120391  1    1 
BIB                 15         31                                 20391  1    2 
INSTITUTE  (2ZZZGEL)                                              20391  1    3 
REFERENCE  (J,ZP,207,56,1967)Graphs given for ang. distributions  20391  1    4 
           (W,KNITTER,196805) Letter to CCDN                      20391  1    5 
AUTHOR     (H.-H.Knitter,M.Coppola)                               20391  1    6 
TITLE       Neutron scattering from natural silicon.              20391  1    7 
FACILITY   (VDG,2ZZZGEL)    Van de Graaff                         20391  1    8 
           used in pulsed mode, 1 mc/s repetition rate and        20391  1    9 
                                1 ns pulse width                  20391  1   10 
INC-SOURCE (D-D) D(d,n)He3-reaction at 0 degree, gas target       20391  1   11 
INC-SPECT  (EN-RSL-FW) Energy spreads due to target thickness and 20391  1   12 
           finite geometry                                        20391  1   13 
METHOD     (TOF)    Time-of-flight                                20391  1   14 
DETECTOR   (SCIN)    Plastic scintillation detector               20391  1   15 
MONITOR    (1-H-1(N,EL)1-H-1,,DA)                                 20391  1   16 
MONIT-REF  (,J.L.Gammel,B,FAST N.PH.,2230,1963)  Part II          20391  1   17 
REL-REF    (I,,M.Coppola+,R,EUR-2798,1966) - fast neutron         20391  1   18 
                             time-of-flight spectrometer descript.20391  1   19 
           (M,,G.B.Parker+,J,NIM,30,77,1964) -program MAGGIE.     20391  1   20 
SAMPLE     Natural silicon is composed of 28Si(92.21%),           20391  1   21 
           29Si(4.70%) and 30Si(3.09%). Cylindrical natural       20391  1   22 
           silicon sample of 2.2 cm diam. and 3.0 cm height.      20391  1   23 
           The weight was 26.676 g.                               20391  1   24 
CORRECTION Corrections for the finite size of the samples, for    20391  1   25 
           beam attenuation and for multiple scattering were      20391  1   26 
           calculated with a modified version of the program      20391  1   27 
           MAGGIE.                                                20391  1   28 
HISTORY    (19680618C)                                            20391  1   29 
           (19710513T)  from NEUDADA file                         20391  1   30 
           (20170430A) SD:Updated to new date formats,lower case. 20391  1   31 
           REACTION code update in Subents 003,004. SAMPLE,       20391  1   32 
           MONIT-REF, REL-REF were added. EN-RSL -> EN-RSL-FW.    20391  1   33 
ENDBIB              31          0                                 20391  1   34 
NOCOMMON             0          0                                 20391  1   35 
ENDSUBENT           34          0                                 20391  199999 
SUBENT        20391002   20170430                             226120391  2    1 
BIB                  4          6                                 20391  2    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,SIG)                            20391  2    3 
ERR-ANALYS (DATA-ERR) No information                              20391  2    4 
STATUS     (TABLE) From the text and Tbl.1 from Z.Phys.207(1967)5620391  2    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  2    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  2    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  2    8 
ENDBIB               6          0                                 20391  2    9 
NOCOMMON             0          0                                 20391  2   10 
DATA                 4          8                                 20391  2   11 
EN         EN-RSL-FW  DATA       DATA-ERR                         20391  2   12 
MEV        MEV        B          B                                20391  2   13 
       4.00      0.198      1.781      0.056                      20391  2   14 
       4.25      0.173      1.787      0.060                      20391  2   15 
       4.50      0.138      1.579      0.056                      20391  2   16 
       4.71      0.119      2.004      0.088                      20391  2   17 
       4.99      0.104      1.802      0.065                      20391  2   18 
       5.25      0.094      1.507      0.062                      20391  2   19 
       5.50      0.081      1.360      0.052                      20391  2   20 
       5.75      0.077      1.274      0.041                      20391  2   21 
ENDDATA             10          0                                 20391  2   22 
ENDSUBENT           21          0                                 20391  299999 
SUBENT        20391003   20170430                             226120391  3    1 
BIB                  4          7                                 20391  3    2 
REACTION   (14-SI-0(N,EL)14-SI-0,,DA)                             20391  3    3 
ERR-ANALYS (DATA-ERR) No information                              20391  3    4 
STATUS     (TABLE) Data from priv.comm. Knitter (5/1968)          20391  3    5 
HISTORY    (19710513T)  from NEUDADA file                         20391  3    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  3    7 
           the values. SF4=Si-0 was added to REACTION code.       20391  3    8 
           ERR-ANALYS added. EN-RSL -> EN-RSL-FW.                 20391  3    9 
ENDBIB               7          0                                 20391  3   10 
NOCOMMON             0          0                                 20391  3   11 
DATA                 5        152                                 20391  3   12 
EN         EN-RSL-FW  COS        DATA       DATA-ERR              20391  3   13 
       4.71      0.119    -0.9848       62.7        6.5           20391  6   75 
       4.71      0.119    -0.9397       73.7        6.5           20391  6   76 
       4.71      0.119    -0.8660       85.1        6.5           20391  6   77 
       4.71      0.119    -0.7660       91.2        6.5           20391  6   78 
       4.71      0.119    -0.6428       89.3        6.5           20391  6   79 
       4.71      0.119    -0.5000       81.5        6.5           20391  6   80 
       4.71      0.119    -0.3420       72.6        6.5           20391  6   81 
       4.71      0.119    -0.1736       66.9        6.5           20391  6   82 
       4.71      0.119     0.0000       66.3        6.5           20391  6   83 
       4.71      0.119     0.1736       69.8        6.5           20391  6   84 
       4.71      0.119     0.3420       74.9        6.5           20391  6   85 
       4.71      0.119     0.5000       80.4        6.5           20391  6   86 
       4.71      0.119     0.6428       86.8        6.5           20391  6   87 
       4.71      0.119     0.7660       96.0        6.5           20391  6   88 
       4.71      0.119     0.8660      108.4        6.5           20391  6   89 
       4.71      0.119     0.9397      122.3        6.5           20391  6   90 
       4.71      0.119     0.9848      134.4        6.5           20391  6   91 
       4.71      0.119     1.0000      137.6        6.5           20391  6   92 
       4.99      0.104    -1.0000       30.7        6.5           20391  6   93 
       4.99      0.104    -0.9848       33.9        6.5           20391  6   94 
       4.99      0.104    -0.9397       42.1        6.5           20391  6   95 
       4.99      0.104    -0.8660       51.3        6.5           20391  6   96 
       4.99      0.104    -0.7660       57.7        6.5           20391  6   97 
       4.99      0.104    -0.6428       59.7        6.5           20391  6   98 
       4.99      0.104    -0.5000       58.3        6.5           20391  6   99 
       4.99      0.104    -0.3420       56.2        6.5           20391  6  100 
       4.99      0.104    -0.1736       55.4        6.5           20391  6  101 
       4.99      0.104     0.0000       56.5        6.5           20391  6  102 
       4.99      0.104     0.1736       58.5        6.5           20391  6  103 
       4.99      0.104     0.3420       60.4        6.5           20391  6  104 
       4.99      0.104     0.5000       63.1        6.5           20391  6  105 
       4.99      0.104     0.6428       68.4        6.5           20391  6  106 
       4.99      0.104     0.7660       78.6        6.5           20391  6  107 
       4.99      0.104     0.8660       93.8        6.5           20391  6  108 
       4.99      0.104     0.9397      110.8        6.5           20391  6  109 
       4.99      0.104     0.9848      124.4        6.5           20391  6  110 
       4.99      0.104     1.0000      129.6        6.5           20391  6  111 
       5.25      0.094    -1.0000       89.5        6.5           20391  6  112 
       5.25      0.094    -0.9848       83.5        6.5           20391  6  113 
       5.25      0.094    -0.9397       68.5        6.5           20391  6  114 
       5.25      0.094    -0.8660       51.5        6.5           20391  6  115 
       5.25      0.094    -0.7660       39.8        6.5           20391  6  116 
       5.25      0.094    -0.6428       36.5        6.5           20391  6  117 
       5.25      0.094    -0.5000       40.2        6.5           20391  6  118 
       5.25      0.094    -0.3420       46.3        6.5           20391  6  119 
       5.25      0.094    -0.1736       51.4        6.5           20391  6  120 
       5.25      0.094     0.0000       54.9        6.5           20391  6  121 
       5.25      0.094     0.1736       58.5        6.5           20391  6  122 
       5.25      0.094     0.3420       65.1        6.5           20391  6  123 
       5.25      0.094     0.5000       73.0        6.5           20391  6  124 
       5.25      0.094     0.6428       78.3        6.5           20391  6  125 
       5.25      0.094     0.7660       76.3        6.5           20391  6  126 
       5.25      0.094     0.8660       65.2        6.5           20391  6  127 
       5.25      0.094     0.9397       48.5        6.5           20391  6  128 
       5.25      0.094     0.9848       33.4        6.5           20391  6  129 
       5.25      0.094     1.0000       27.4        6.5           20391  6  130 
       5.50      0.081    -1.0000       36.8        6.5           20391  6  131 
       5.50      0.081    -0.9848       36.9        6.5           20391  6  132 
       5.50      0.081    -0.9397       37.3        6.5           20391  6  133 
       5.50      0.081    -0.8660       37.4        6.5           20391  6  134 
       5.50      0.081    -0.7660       37.4        6.5           20391  6  135 
       5.50      0.081    -0.6428       37.6        6.5           20391  6  136 
       5.50      0.081    -0.5000       38.8        6.5           20391  6  137 
       5.50      0.081    -0.3420       41.5        6.5           20391  6  138 
       5.50      0.081    -0.1736       45.3        6.5           20391  6  139 
       5.50      0.081     0.0000       48.8        6.5           20391  6  140 
       5.50      0.081     0.1736       51.0        6.5           20391  6  141 
       5.50      0.081     0.3420       51.8        6.5           20391  6  142 
       5.50      0.081     0.5000       52.7        6.5           20391  6  143 
       5.50      0.081     0.6428       56.1        6.5           20391  6  144 
       5.50      0.081     0.7660       63.9        6.5           20391  6  145 
       5.50      0.081     0.8660       76.0        6.5           20391  6  146 
       5.50      0.081     0.9397       89.7        6.5           20391  6  147 
       5.50      0.081     0.9848      100.6        6.5           20391  6  148 
       5.50      0.081     1.0000      104.7        6.5           20391  6  149 
       5.75      0.077    -1.0000       26.7        6.5           20391  6  150 
       5.75      0.077    -0.9848       28.8        6.5           20391  6  151 
       5.75      0.077    -0.9397       33.6        6.5           20391  6  152 
       5.75      0.077    -0.8660       37.6        6.5           20391  6  153 
       5.75      0.077    -0.7660       37.5        6.5           20391  6  154 
       5.75      0.077    -0.6428       32.7        6.5           20391  6  155 
       5.75      0.077    -0.5000       25.7        6.5           20391  6  156 
       5.75      0.077    -0.3420       20.8        6.5           20391  6  157 
       5.75      0.077    -0.1736       21.1        6.5           20391  6  158 
       5.75      0.077     0.0000       27.4        6.5           20391  6  159 
       5.75      0.077     0.1736       37.6        6.5           20391  6  160 
       5.75      0.077     0.3420       48.8        6.5           20391  6  161 
       5.75      0.077     0.5000       59.2        6.5           20391  6  162 
       5.75      0.077     0.6428       68.8        6.5           20391  6  163 
       5.75      0.077     0.7660       78.8        6.5           20391  6  164 
       5.75      0.077     0.8660       90.0        6.5           20391  6  165 
       5.75      0.077     0.9397      101.4        6.5           20391  6  166 
       5.75      0.077     0.9848      110.1        6.5           20391  6  167 
       5.75      0.077     1.0000      113.4        6.5           20391  6  168 
ENDDATA            153          0                                 20391  6  169 
ENDSUBENT          168          0                                 20391  699999 
SUBENT        20391007   20170430                             226120391  7    1 
BIB                  3          6                                 20391  7    2 
REACTION   (14-SI-28(N,INL)14-SI-28,PAR,DA,,LEG)                  20391  7    3 
STATUS     (TABLE) From the text and Tbl.2 from Z.Phys.207(1967)5620391  7    4 
           (DEP,20391006)   Diff.cr.sect.                         20391  7    5 
HISTORY    (19710513T)  From NEUDADA file                         20391  7    6 
           (20170430A) SD: Meaningless zeros were deleted from    20391  7    7 
           the values. ERR-ANALYS added. EN-RSL -> EN-RSL-FW.     20391  7    8 
ENDBIB               6          0                                 20391  7    9 
COMMON               1          3                                 20391  7   10 
Q-VAL                                                             20391  7   11 
MEV                                                               20391  7   12 
-1.77                                                             20391  7   13 
ENDCOMMON            3          0                                 20391  7   14 
DATA                 4         48                                 20391  7   15 
EN         EN-RSL-FW  NUMBER     DATA                             20391  7   16 
MEV        MEV        NO-DIM     MB/SR                            20391  7   17 
       4.00      0.198         0.       47.8                      20391  7   18 
       4.00      0.198         1.       17.2                      20391  7   19 
       4.00      0.198         2.       -6.4                      20391  7   20 
       4.00      0.198         3.        4.1                      20391  7   21 
       4.00      0.198         4.        6.1                      20391  7   22 
       4.00      0.198         5.        8.9                      20391  7   23 
       4.25      0.173         0.       51.9                      20391  7   24 
       4.25      0.173         1.       18.2                      20391  7   25 
       4.25      0.173         2.        6.6                      20391  7   26 
       4.25      0.173         3.       16.6                      20391  7   27 
       4.25      0.173         4.        4.9                      20391  7   28 
       4.25      0.173         5.        7.7                      20391  7   29 
       4.50      0.138         0.       43.5                      20391  7   30 
       4.50      0.138         1.       13.6                      20391  7   31 
       4.50      0.138         2.       -6.3                      20391  7   32 
       4.50      0.138         3.        4.9                      20391  7   33 
       4.50      0.138         4.        7.0                      20391  7   34 
       4.50      0.138         5.       11.7                      20391  7   35 
       4.71      0.119         0.       81.7                      20391  7   36 
       4.71      0.119         1.       10.7                      20391  7   37 
       4.71      0.119         2.       24.5                      20391  7   38 
       4.71      0.119         3.       16.2                      20391  7   39 
       4.71      0.119         4.       -8.2                      20391  7   40 
       4.71      0.119         5.       12.8                      20391  7   41 
       4.99      0.104         0.       63.2                      20391  7   42 
       4.99      0.104         1.       19.9                      20391  7   43 
       4.99      0.104         2.       14.9                      20391  7   44 
       4.99      0.104         3.       19.4                      20391  7   45 
       4.99      0.104         4.        2.1                      20391  7   46 
       4.99      0.104         5.       10.2                      20391  7   47 
       5.25      0.094         0.       56.7                      20391  7   48 
       5.25      0.094         1.       13.1                      20391  7   49 
       5.25      0.094         2.        2.8                      20391  7   50 
       5.25      0.094         3.      -26.2                      20391  7   51 
       5.25      0.094         4.       -1.0                      20391  7   52 
       5.25      0.094         5.      -18.0                      20391  7   53 
       5.50      0.081         0.       50.1                      20391  7   54 
       5.50      0.081         1.       20.4                      20391  7   55 
       5.50      0.081         2.       10.3                      20391  7   56 
       5.50      0.081         3.        8.5                      20391  7   57 
       5.50      0.081         4.       10.4                      20391  7   58 
       5.50      0.081         5.        5.1                      20391  7   59 
       5.75      0.077         0.       44.8                      20391  7   60 
       5.75      0.077         1.       32.5                      20391  7   61 
       5.75      0.077         2.       30.7                      20391  7   62 
       5.75      0.077         3.        0.9                      20391  7   63 
       5.75      0.077         4.       -5.4                      20391  7   64 
       5.75      0.077         5.       10.0                      20391  7   65 
ENDDATA             50          0                                 20391  7   66 
ENDSUBENT           65          0                                 20391  799999 
ENDENTRY             7          0                                 2039199999999 
