ENTRY            G0059   20180921                             G042G005900000001 
SUBENT        G0059001   20180921                             G042G005900100001 
BIB                 13         48                                 G005900100002 
TITLE      Correlated mass, energy, and angular distributions     G005900100003 
            from bremsstrahlung-induced fission of 234U and       G005900100004 
            232Th in the energy region of the fission barrier     G005900100005 
AUTHOR     (A.Goeoek, C.Eckardt, J.Enders, M.Freudenberger,       G005900100006 
            A.Oberstedt, S.Oberstedt)                             G005900100007 
INSTITUTE  (2GERTHD,3RUMBUC,2ZZZGEL)                              G005900100008 
REFERENCE  (J,PR/C,96,044301,2017)                                G005900100009 
           (J,PPRC,59,42,2014) Preliminary data sets of figs      G005900100010 
REL-REF    The nu(A) are given.                                   G005900100011 
           (R,,M.Piessens,T,PIESSENS,1989)                        G005900100012 
            Proefschrift, Rijksuniversiteit Gent,1989             G005900100013 
           (R,,V.F.Apalin+,J,NP,71,553,1965)                      G005900100014 
FACILITY   (LINAC,2GERTHD) S-DALINAC                              G005900100015 
INC-SOURCE (BRST) Bremsstrahlung of end-point energies            G005900100016 
            U-234:                                                G005900100017 
             E0=9.0 MeV, <Ex>=7.23 MeV,                           G005900100018 
                         Irradiated for 21h with 23 uA            G005900100019 
             E0=7.5 MeV, <Ex>=6.49 MeV,                           G005900100020 
                         Irradiated for 96h with 12 uA            G005900100021 
             E0=6.4 MeV, <Ex>=5.80 MeV,                           G005900100022 
                         Irradiated for 81h with 29 uA            G005900100023 
            Th-232:                                               G005900100024 
             E0=9.5 MeV, <Ex>=7.26 MeV                            G005900100025 
                         Irradiated for 22h with 15 uA            G005900100026 
             E0=8.0 MeV, <Ex>=6.68 MeV                            G005900100027 
                         Irradiated for 29h with 20 uA            G005900100028 
            The average excitation energy <Ex> of fission nucleus G005900100029 
             was calculated from the bremsstrahlung spectra       G005900100030 
             simulated using Geant4 and photofission cross        G005900100031 
             sections.                                            G005900100032 
METHOD     The fission-fragment mass and TKE distributions from   G005900100033 
            the reaction 238U(g,f) at E0 = 8.5 MeV were used      G005900100034 
            for calibration.                                      G005900100035 
DETECTOR   (FISCH) Twin Frisch-grid ionization chamber (FGIC)     G005900100036 
SAMPLE      U-234: UF4, 46.6 +/- 0.3 ug/cm2;                      G005900100037 
            Th-232: ThF4, 87.0 +/- 5.0 ug/cm2;                    G005900100038 
            Vacuum-evaporated onto one side of thin polyamide     G005900100039 
             foils, with gold layers (50 ug/cm2) evaporated onto  G005900100040 
             the opposite side.                                   G005900100041 
ANALYSIS   The determination of fission fragment masses is based  G005900100042 
            on the well-established double kinetic energy (2E)    G005900100043 
            technique.                                            G005900100044 
           The fragment energy and mass before neutron            G005900100045 
            evaporation was calculated using nu(A) by             G005900100046 
            M.Piessens(1989) and V.F.Apalin(1965).                G005900100047 
STATUS     (APRVD) Approved by Dr. Goeoek, 4th October 2018       G005900100048 
HISTORY    (20180921C) So.                                        G005900100049 
           (20180928R) So. Received the data set from Dr. Goeoek  G005900100050 
ENDBIB              48          0                                 G005900100051 
NOCOMMON             0          0                                 G005900100052 
ENDSUBENT           51          0                                 G005900199999 
SUBENT        G0059002   20180921                             G042G005900200001 
BIB                  3          3                                 G005900200002 
REACTION   (92-U-234(G,F)MASS,PRE,FY,,BRA)                        G005900200003 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900200004 
STATUS     (TABLE) Fig.2(a) of Phys.Rev.C,96,044301(2017)         G005900200005 
ENDBIB               3          0                                 G005900200006 
NOCOMMON             0          0                                 G005900200007 
DATA                 4        255                                 G005900200008 
       9.5       115.    0.03206    0.00828                       G005900300143 
       9.5       116.    0.03420    0.00855                       G005900300144 
       9.5       117.    0.03206    0.00828                       G005900300145 
       9.5       118.    0.02138    0.00676                       G005900300146 
       9.5       119.    0.02565    0.00740                       G005900300147 
       9.5       120.    0.02351    0.00709                       G005900300148 
       9.5       121.    0.03848    0.00907                       G005900300149 
       9.5       122.    0.02993    0.00800                       G005900300150 
       9.5       123.    0.03634    0.00881                       G005900300151 
       9.5       124.    0.06413    0.01171                       G005900300152 
       9.5       125.    0.05558    0.01090                       G005900300153 
       9.5       126.    0.10902    0.01527                       G005900300154 
       9.5       127.    0.22445    0.02190                       G005900300155 
       9.5       128.    0.37408    0.02828                       G005900300156 
       9.5       129.    0.60280    0.03590                       G005900300157 
       9.5       130.    1.00040    0.04624                       G005900300158 
       9.5       131.    1.42578    0.05521                       G005900300159 
       9.5       132.    2.04354    0.06609                       G005900300160 
       9.5       133.    2.83018    0.07778                       G005900300161 
       9.5       134.    3.85409    0.09077                       G005900300162 
       9.5       135.    4.60652    0.09923                       G005900300163 
       9.5       136.    5.14733    0.10490                       G005900300164 
       9.5       137.    5.70525    0.11043                       G005900300165 
       9.5       138.    6.00024    0.11325                       G005900300166 
       9.5       139.    6.46409    0.11755                       G005900300167 
       9.5       140.    6.39783    0.11694                       G005900300168 
       9.5       141.    6.83604    0.12088                       G005900300169 
       9.5       142.    7.47304    0.12639                       G005900300170 
       9.5       143.    7.47304    0.12639                       G005900300171 
       9.5       144.    6.85527    0.12105                       G005900300172 
       9.5       145.    6.45341    0.11745                       G005900300173 
       9.5       146.    5.26918    0.10613                       G005900300174 
       9.5       147.    4.09991    0.09362                       G005900300175 
       9.5       148.    2.95202    0.07944                       G005900300176 
       9.5       149.    1.92811    0.06420                       G005900300177 
       9.5       150.    1.28897    0.05249                       G005900300178 
       9.5       151.    0.82939    0.04211                       G005900300179 
       9.5       152.    0.67548    0.03800                       G005900300180 
       9.5       153.    0.37622    0.02836                       G005900300181 
       9.5       154.    0.18170    0.01971                       G005900300182 
       9.5       155.    0.07909    0.01300                       G005900300183 
       9.5       156.    0.02565    0.00740                       G005900300184 
       9.5       157.    0.01710    0.00605                       G005900300185 
       9.5       158.    0.01496    0.00566                       G005900300186 
       9.5       159.    0.01283    0.00524                       G005900300187 
       9.5       160.    0.00428    0.00302                       G005900300188 
ENDDATA            180          0                                 G005900300189 
ENDSUBENT          188          0                                 G005900399999 
SUBENT        G0059004   20180921                             G042G005900400001 
BIB                  4          4                                 G005900400002 
REACTION   (92-U-234(G,F),PRE,AKE,LF+HF,BRA)                      G005900400003 
MISC-COL   (MISC) Standard deviation of total kinetic energy      G005900400004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900400005 
STATUS     (TABLE) Table II of Phys.Rev.C,96,044301(2017)         G005900400006 
ENDBIB               4          0                                 G005900400007 
NOCOMMON             0          0                                 G005900400008 
DATA                 5          3                                 G005900400009 
EN-MAX     DATA       ERR-S      MISC       MISC-ERR              G005900400010 
MEV        MEV        MEV        MEV        MEV                   G005900400011 
       6.4     169.88       0.12      10.44       0.09            G005900400012 
       7.5     170.00       0.08      10.59       0.06            G005900400013 
       9.0     169.79       0.05      10.11       0.03            G005900400014 
ENDDATA              5          0                                 G005900400015 
ENDSUBENT           14          0                                 G005900499999 
SUBENT        G0059005   20180921                             G042G005900500001 
BIB                  4          4                                 G005900500002 
REACTION   (92-U-234(G,F),PRE,AP,HF,BRA)                          G005900500003 
MISC-COL   (MISC) Standard deviation of heavy fragment mass       G005900500004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900500005 
STATUS     (TABLE) Table II of Phys.Rev.C,96,044301(2017)         G005900500006 
ENDBIB               4          0                                 G005900500007 
NOCOMMON             0          0                                 G005900500008 
DATA                 5          3                                 G005900500009 
EN-MAX     DATA       ERR-S      MISC       MISC-ERR              G005900500010 
MEV        NO-DIM     NO-DIM     NO-DIM     NO-DIM                G005900500011 
       6.4     137.77       0.05       5.77       0.04            G005900500012 
       7.5     138.29       0.05       5.92       0.03            G005900500013 
       9.0     138.10       0.04       5.79       0.03            G005900500014 
ENDDATA              5          0                                 G005900500015 
ENDSUBENT           14          0                                 G005900599999 
SUBENT        G0059006   20180921                             G042G005900600001 
BIB                  4          4                                 G005900600002 
REACTION   (90-TH-232(G,F),PRE,AKE,LF+HF,BRA)                     G005900600003 
MISC-COL   (MISC) Standard deviation of total kinetic energy      G005900600004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900600005 
STATUS     (TABLE) Table III of Phys.Rev.C,96,044301(2017)        G005900600006 
ENDBIB               4          0                                 G005900600007 
NOCOMMON             0          0                                 G005900600008 
DATA                 5          2                                 G005900600009 
EN-MAX     DATA       ERR-S      MISC       MISC-ERR              G005900600010 
MEV        MEV        MEV        MEV        MEV                   G005900600011 
       8.0     162.71       0.05       8.84       0.04            G005900600012 
       9.5     163.39       0.03       8.95       0.02            G005900600013 
ENDDATA              4          0                                 G005900600014 
ENDSUBENT           13          0                                 G005900699999 
SUBENT        G0059007   20180921                             G042G005900700001 
BIB                  4          4                                 G005900700002 
REACTION   (90-TH-232(G,F),PRE,AP,HF,BRA)                         G005900700003 
MISC-COL   (MISC) Standard deviation of heavy fragment mass       G005900700004 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900700005 
STATUS     (TABLE) Table III of Phys.Rev.C,96,044301(2017)        G005900700006 
ENDBIB               4          0                                 G005900700007 
NOCOMMON             0          0                                 G005900700008 
DATA                 5          2                                 G005900700009 
EN-MAX     DATA       ERR-S      MISC       MISC-ERR              G005900700010 
MEV        NO-DIM     NO-DIM     NO-DIM     NO-DIM                G005900700011 
       8.0     140.74       0.04       5.19       0.03            G005900700012 
       9.5     140.46       0.03       5.23       0.02            G005900700013 
ENDDATA              4          0                                 G005900700014 
ENDSUBENT           13          0                                 G005900799999 
SUBENT        G0059008   20180921                             G042G005900800001 
BIB                  4          4                                 G005900800002 
REACTION   (92-U-234(G,F)MASS,PRE,KE,LF+HF,BRA)                   G005900800003 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900800004 
MISC-COL   (MISC) Standard deviation of total kinetic energy      G005900800005 
STATUS     (TABLE) Fig.3(b) and (d) of Phys.Rev.C,96,044301(2017) G005900800006 
ENDBIB               4          0                                 G005900800007 
COMMON               1          3                                 G005900800008 
EN-MAX                                                            G005900800009 
MEV                                                               G005900800010 
     9.0                                                          G005900800011 
ENDCOMMON            3          0                                 G005900800012 
DATA                 5         44                                 G005900800013 
MASS       DATA       ERR-S      MISC       MISC-ERR              G005900800014 
NO-DIM     MEV        MEV        MEV        MEV                   G005900800015 
      117.    160.182      1.922      9.013      1.967            G005900800016 
      118.    161.167      2.330      8.071      2.433            G005900800017 
      119.    157.375      2.845     11.379      2.938            G005900800018 
      120.    163.533      3.595     13.923      3.721            G005900800019 
      121.    167.882      2.545     10.493      2.623            G005900800020 
      122.    171.735      2.171     12.657      2.203            G005900800021 
      123.    173.023      1.774     11.633      1.795            G005900800022 
      124.    174.246      1.461     11.413      1.473            G005900800023 
      125.    175.880      1.015      9.735      1.021            G005900800024 
      126.    177.592      0.975     12.015      0.978            G005900800025 
      127.    178.577      0.661     11.146      0.663            G005900800026 
      128.    178.493      0.489     10.132      0.489            G005900800027 
      129.    177.577      0.396     10.006      0.396            G005900800028 
      130.    177.121      0.363     10.233      0.363            G005900800029 
      131.    176.817      0.298      9.759      0.298            G005900800030 
      132.    176.189      0.285      9.874      0.285            G005900800031 
      133.    175.650      0.258      9.607      0.259            G005900800032 
      134.    174.696      0.225      8.926      0.225            G005900800033 
      135.    173.077      0.224      9.085      0.224            G005900800034 
      136.    172.204      0.219      9.161      0.219            G005900800035 
      137.    170.876      0.210      8.937      0.210            G005900800036 
      138.    170.119      0.191      8.074      0.191            G005900800037 
      139.    169.193      0.192      8.090      0.192            G005900800038 
      140.    167.784      0.196      8.117      0.197            G005900800039 
      141.    166.787      0.190      7.843      0.190            G005900800040 
      142.    165.938      0.192      7.863      0.192            G005900800041 
      143.    164.889      0.203      7.882      0.203            G005900800042 
      144.    164.506      0.223      7.789      0.223            G005900800043 
      145.    163.461      0.240      7.494      0.240            G005900800044 
      146.    162.380      0.268      7.416      0.268            G005900800045 
      147.    161.363      0.325      7.969      0.325            G005900800046 
      148.    160.743      0.359      7.527      0.359            G005900800047 
      149.    159.228      0.459      8.596      0.459            G005900800048 
      150.    158.484      0.457      6.756      0.458            G005900800049 
      151.    157.872      0.578      7.222      0.580            G005900800050 
      152.    157.056      0.780      7.360      0.785            G005900800051 
      153.    156.226      0.816      6.427      0.823            G005900800052 
      154.    154.194      1.967     11.803      1.995            G005900800053 
      155.    149.767      2.042     11.185      2.077            G005900800054 
      156.    154.462      1.502      5.415      1.563            G005900800055 
      157.    153.750      1.959      5.540      2.094            G005900800056 
      158.    158.667      2.126      3.682      2.603            G005900800057 
      159.    152.500      4.191      8.382      4.839            G005900800058 
      161.    152.500      5.303                                  G005900800059 
ENDDATA             46          0                                 G005900800060 
ENDSUBENT           59          0                                 G005900899999 
SUBENT        G0059009   20180921                             G042G005900900001 
BIB                  4          4                                 G005900900002 
REACTION   (90-TH-232(G,F)MASS,PRE,KE,LF+HF,BRA)                  G005900900003 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005900900004 
MISC-COL   (MISC) Standard deviation of total kinetic energy      G005900900005 
STATUS     (TABLE) Fig.4(b) and (d) of Phys.Rev.C,96,044301(2017) G005900900006 
ENDBIB               4          0                                 G005900900007 
COMMON               1          3                                 G005900900008 
EN-MAX                                                            G005900900009 
MEV                                                               G005900900010 
     9.5                                                          G005900900011 
ENDCOMMON            3          0                                 G005900900012 
DATA                 5         45                                 G005900900013 
MASS       DATA       ERR-S      MISC       MISC-ERR              G005900900014 
NO-DIM     MEV        MEV        MEV        MEV                   G005900900015 
      116.    152.750      1.273      5.093      1.315            G005900900016 
      117.    151.467      1.741      6.742      1.802            G005900900017 
      118.    154.700      1.594      5.041      1.680            G005900900018 
      119.    146.167      5.062     17.535      5.287            G005900900019 
      120.    152.000      3.568     11.832      3.742            G005900900020 
      121.    155.111      1.739      7.378      1.789            G005900900021 
      122.    149.571      3.545     13.265      3.679            G005900900022 
      123.    147.941      3.893     16.053      4.013            G005900900023 
      124.    159.633      2.133     11.680      2.169            G005900900024 
      125.    160.462      2.103     10.721      2.144            G005900900025 
      126.    163.157      1.751     12.508      1.769            G005900900026 
      127.    167.743      1.022     10.476      1.027            G005900900027 
      128.    168.497      0.820     10.841      0.822            G005900900028 
      129.    171.099      0.592      9.940      0.593            G005900900029 
      130.    171.359      0.426      9.216      0.426            G005900900030 
      131.    170.159      0.359      9.277      0.359            G005900900031 
      132.    169.801      0.276      8.538      0.276            G005900900032 
      133.    168.812      0.244      8.868      0.244            G005900900033 
      134.    167.463      0.194      8.232      0.194            G005900900034 
      135.    166.721      0.183      8.517      0.184            G005900900035 
      136.    165.470      0.165      8.114      0.165            G005900900036 
      137.    164.271      0.150      7.766      0.150            G005900900037 
      138.    163.136      0.145      7.691      0.145            G005900900038 
      139.    162.190      0.132      7.240      0.132            G005900900039 
      140.    161.242      0.130      7.108      0.130            G005900900040 
      141.    160.635      0.126      7.098      0.126            G005900900041 
      142.    159.646      0.115      6.800      0.115            G005900900042 
      143.    158.694      0.117      6.920      0.117            G005900900043 
      144.    157.729      0.121      6.850      0.121            G005900900044 
      145.    156.917      0.126      6.934      0.126            G005900900045 
      146.    155.722      0.135      6.688      0.135            G005900900046 
      147.    154.942      0.155      6.799      0.155            G005900900047 
      148.    154.045      0.189      7.013      0.189            G005900900048 
      149.    152.759      0.226      6.792      0.226            G005900900049 
      150.    152.342      0.268      6.577      0.268            G005900900050 
      151.    150.894      0.335      6.589      0.335            G005900900051 
      152.    150.699      0.369      6.565      0.370            G005900900052 
      153.    149.608      0.525      6.968      0.527            G005900900053 
      154.    148.400      0.763      7.031      0.767            G005900900054 
      155.    146.838      0.993      6.038      1.006            G005900900055 
      156.    147.750      1.429      4.952      1.493            G005900900056 
      157.    143.000      3.451      9.760      3.689            G005900900057 
      158.    144.429      2.530      6.694      2.733            G005900900058 
      159.    139.667      3.421      8.380      3.748            G005900900059 
      160.    144.500      1.768      2.500      2.500            G005900900060 
ENDDATA             47          0                                 G005900900061 
ENDSUBENT           60          0                                 G005900999999 
SUBENT        G0059010   20180921                             G042G005901000001 
BIB                  4          6                                 G005901000002 
REACTION   (90-TH-232(G,F),,DA,FF,RS/BRA/FCT)                     G005901000003 
            (2pi/sigma)(dsigma/dOmega)                            G005901000004 
REL-REF    (I,,A.Gook+,J,NIM/A,621,401,2010)                      G005901000005 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005901000006 
STATUS     (TABLE) Fig.8(a) and (b) of Phys.Rev.C,96,044301(2017) G005901000007 
            The data only includes points used for fitting        G005901000008 
ENDBIB               6          0                                 G005901000009 
COMMON               1          3                                 G005901000010 
COS-RSL                                                           G005901000011 
NO-DIM                                                            G005901000012 
     0.067                                                        G005901000013 
ENDCOMMON            3          0                                 G005901000014 
DATA                 4         34                                 G005901000015 
EN-MAX     ANG        DATA       ERR-S                            G005901000016 
MEV        ADEG       NO-DIM     NO-DIM                           G005901000017 
       8.0     19.948    0.15832    0.00857                       G005901000018 
       8.0     25.842    0.19406    0.00910                       G005901000019 
       8.0     30.683    0.25893    0.01068                       G005901000020 
       8.0     34.915    0.28224    0.01102                       G005901000021 
       8.0     38.739    0.33392    0.01199                       G005901000022 
       8.0     42.269    0.37118    0.01257                       G005901000023 
       8.0     45.573    0.40563    0.01322                       G005901000024 
       8.0     48.700    0.43808    0.01350                       G005901000025 
       8.0     51.684    0.47549    0.01411                       G005901000026 
       8.0     54.550    0.50590    0.01463                       G005901000027 
       8.0     57.316    0.52960    0.01479                       G005901000028 
       8.0     60.000    0.55184    0.01506                       G005901000029 
       8.0     62.613    0.56712    0.01528                       G005901000030 
       8.0     65.165    0.58390    0.01540                       G005901000031 
       8.0     67.666    0.61192    0.01559                       G005901000032 
       8.0     70.123    0.65225    0.01607                       G005901000033 
       8.0     72.542    0.66246    0.01620                       G005901000034 
       9.5     19.948    0.20852    0.00606                       G005901000035 
       9.5     25.842    0.26899    0.00668                       G005901000036 
       9.5     30.683    0.31275    0.00736                       G005901000037 
       9.5     34.915    0.34863    0.00773                       G005901000038 
       9.5     38.739    0.38062    0.00810                       G005901000039 
       9.5     42.269    0.41180    0.00841                       G005901000040 
       9.5     45.573    0.45369    0.00894                       G005901000041 
       9.5     48.700    0.45986    0.00883                       G005901000042 
       9.5     51.684    0.49084    0.00919                       G005901000043 
       9.5     54.550    0.51925    0.00953                       G005901000044 
       9.5     57.316    0.50975    0.00929                       G005901000045 
       9.5     60.000    0.53772    0.00956                       G005901000046 
       9.5     62.613    0.56368    0.00984                       G005901000047 
       9.5     65.165    0.57424    0.00988                       G005901000048 
       9.5     67.666    0.59333    0.00994                       G005901000049 
       9.5     70.123    0.59994    0.00996                       G005901000050 
       9.5     72.542    0.62284    0.01019                       G005901000051 
ENDDATA             36          0                                 G005901000052 
ENDSUBENT           51          0                                 G005901099999 
SUBENT        G0059011   20180921                             G042G005901100001 
BIB                  4          6                                 G005901100002 
REACTION   (92-U-234(G,F),,DA,FF,RS/BRA/FCT)                      G005901100003 
            (2pi/sigma)(dsigma/dOmega)                            G005901100004 
REL-REF    (I,,A.Gook+,J,NIM/A,621,401,2010)                      G005901100005 
ERR-ANALYS (ERR-S) Statistical uncertainty                        G005901100006 
STATUS     (TABLE) Fig.9(a),(b),(c) of Phys.Rev.C,96,044301(2017) G005901100007 
            The data only includes points used for fitting        G005901100008 
ENDBIB               6          0                                 G005901100009 
COMMON               1          3                                 G005901100010 
COS-RSL                                                           G005901100011 
NO-DIM                                                            G005901100012 
     0.070                                                        G005901100013 
ENDCOMMON            3          0                                 G005901100014 
DATA                 4         51                                 G005901100015 
EN-MAX     ANG        DATA       ERR-S                            G005901100016 
MEV        ADEG       NO-DIM     NO-DIM                           G005901100017 
       6.4     19.948    0.19087    0.01937                       G005901100018 
       6.4     25.842    0.22579    0.02015                       G005901100019 
       6.4     30.683    0.31919    0.02425                       G005901100020 
       6.4     34.915    0.34388    0.02483                       G005901100021 
       6.4     38.739    0.35423    0.02508                       G005901100022 
       6.4     42.269    0.37000    0.02540                       G005901100023 
       6.4     45.573    0.46147    0.02850                       G005901100024 
       6.4     48.700    0.46610    0.02807                       G005901100025 
       6.4     51.684    0.49226    0.02886                       G005901100026 
       6.4     54.550    0.54218    0.03038                       G005901100027 
       6.4     57.316    0.52862    0.02956                       G005901100028 
       6.4     60.000    0.53963    0.02974                       G005901100029 
       6.4     62.613    0.56146    0.03033                       G005901100030 
       6.4     65.165    0.62763    0.03186                       G005901100031 
       6.4     67.666    0.56626    0.02980                       G005901100032 
       6.4     70.123    0.62238    0.03113                       G005901100033 
       6.4     72.542    0.63626    0.03145                       G005901100034 
       7.5     19.948    0.33345    0.01232                       G005901100035 
       7.5     25.842    0.36271    0.01231                       G005901100036 
       7.5     30.683    0.39126    0.01295                       G005901100037 
       7.5     34.915    0.41456    0.01318                       G005901100038 
       7.5     38.739    0.43371    0.01343                       G005901100039 
       7.5     42.269    0.44250    0.01346                       G005901100040 
       7.5     45.573    0.46351    0.01384                       G005901100041 
       7.5     48.700    0.47437    0.01373                       G005901100042 
       7.5     51.684    0.46800    0.01363                       G005901100043 
       7.5     54.550    0.50145    0.01418                       G005901100044 
       7.5     57.316    0.50176    0.01398                       G005901100045 
       7.5     60.000    0.48319    0.01363                       G005901100046 
       7.5     62.613    0.52882    0.01432                       G005901100047 
       7.5     65.165    0.53829    0.01434                       G005901100048 
       7.5     67.666    0.56274    0.01450                       G005901100049 
       7.5     70.123    0.56156    0.01441                       G005901100050 
       7.5     72.542    0.57915    0.01464                       G005901100051 
       9.0     19.948    0.40495    0.01144                       G005901100052 
       9.0     25.842    0.41928    0.01114                       G005901100053 
       9.0     30.683    0.44491    0.01164                       G005901100054 
       9.0     34.915    0.45865    0.01168                       G005901100055 
       9.0     38.739    0.45383    0.01155                       G005901100056 
       9.0     42.269    0.47478    0.01174                       G005901100057 
       9.0     45.573    0.50116    0.01213                       G005901100058 
       9.0     48.700    0.46899    0.01145                       G005901100059 
       9.0     51.684    0.49286    0.01177                       G005901100060 
       9.0     54.550    0.48913    0.01174                       G005901100061 
       9.0     57.316    0.52347    0.01204                       G005901100062 
       9.0     60.000    0.51017    0.01180                       G005901100063 
       9.0     62.613    0.51109    0.01181                       G005901100064 
       9.0     65.165    0.52776    0.01193                       G005901100065 
       9.0     67.666    0.51560    0.01161                       G005901100066 
       9.0     70.123    0.52046    0.01161                       G005901100067 
       9.0     72.542    0.56198    0.01213                       G005901100068 
ENDDATA             53          0                                 G005901100069 
ENDSUBENT           68          0                                 G005901199999 
ENDENTRY            11          0                                 G005999999999 
