ENTRY            O2445   20190415                             O070O2445  0    1 
SUBENT        O2445001   20190415                             O070O2445  1    1 
BIB                  9         19                                 O2445  1    2 
TITLE      Experimental study of the rearrangements of valence    O2445  1    3 
           protons and neutrons amongst single-particle orbits    O2445  1    4 
           during double-beta decay in 100Mo                      O2445  1    5 
AUTHOR     (S.J.Freeman,D.K.Sharp,S.A.McAllister,B.P.Kay,         O2445  1    6 
           C.M.Deibel, T.Faestermann,R.Hertenberger,              O2445  1    7 
           A.J.Mitchell,J.P.Schiffer,S.V.Szwec,J.S.Thomas,        O2445  1    8 
           H.-F.Wirth)                                            O2445  1    9 
INSTITUTE  (2UK MAN,2UK YRK,1USAANL,1USAMSU,2GERMUN,2GERMUU,      O2445  1   10 
           2GERLMU)                                               O2445  1   11 
REFERENCE  (J,PR/C,96,054325,2017)                                O2445  1   12 
           #doi:10.1103/PhysRevC.96.054325                        O2445  1   13 
FACILITY   (VDGT,2GERLMU) MP tandem accelerator at the            O2445  1   14 
           Maier-Leibnitz Laboratorium of the Ludwig-Maximilians  O2445  1   15 
           Universitat and the Technische Universitat Munchen     O2445  1   16 
METHOD     (BCINT)                                                O2445  1   17 
DETECTOR   (MAGSP) Q3D magnetic spectrometer                      O2445  1   18 
ERR-ANALYS (ERR-S) Statistical uncertainties                      O2445  1   19 
           (ERR-SYS) Systematic uncertainties - 5%.               O2445  1   20 
HISTORY    (20190415C) VS                                         O2445  1   21 
ENDBIB              19          0                                 O2445  1   22 
COMMON               1          3                                 O2445  1   23 
ERR-SYS                                                           O2445  1   24 
PER-CENT                                                          O2445  1   25 
         5.                                                       O2445  1   26 
ENDCOMMON            3          0                                 O2445  1   27 
ENDSUBENT           26          0                                 O2445  199999 
SUBENT        O2445002   20190415                             O070O2445  2    1 
BIB                  3          7                                 O2445  2    2 
REACTION   (44-RU-102(D,P)44-RU-103,PAR,DA)                       O2445  2    3 
SAMPLE     Isotopically enriched target with nominal thicknesses  O2445  2    4 
           of 100 ug/cm2, which were evaporated onto thin carbon  O2445  2    5 
           foils with thicknesses in the range of 8-20 ug/cm2.    O2445  2    6 
           (44-RU-102,ENR=0.9938)                                 O2445  2    7 
STATUS     (TABLE) Table I. of Phy. Rev. C96 (2017) 054325        O2445  2    8 
           Supplemental material.                                 O2445  2    9 
ENDBIB               7          0                                 O2445  2   10 
COMMON               3          3                                 O2445  2   11 
EN         EN-RSL-FW  E-LVL-ERR                                   O2445  2   12 
MEV        KEV        KEV                                         O2445  2   13 
        15.         8.         3.                                 O2445  2   14 
ENDCOMMON            3          0                                 O2445  2   15 
DATA                 4        579                                 O2445  2   16 
        18.       867.     0.0379     0.0008                      O2445  4  177 
        18.       904.      0.255      0.002                      O2445  4  178 
        18.       957.     0.0089     0.0005                      O2445  4  179 
        18.       976.      0.098      0.001                      O2445  4  180 
        18.      1013.     0.0189     0.0004                      O2445  4  181 
        18.      1035.     0.0146     0.0004                      O2445  4  182 
        18.      1089.     0.0147     0.0005                      O2445  4  183 
        18.      1099.       0.40       0.02                      O2445  4  184 
        18.      1109.     0.0687     0.0008                      O2445  4  185 
        18.      1117.     0.0156     0.0005                      O2445  4  186 
        18.      1136.     0.0073     0.0003                      O2445  4  187 
        18.      1183.     0.0064     0.0003                      O2445  4  188 
        18.      1196.     0.0079     0.0003                      O2445  4  189 
        18.      1219.     0.0161     0.0004                      O2445  4  190 
        18.      1254.     0.0111     0.0003                      O2445  4  191 
        18.      1283.      0.457      0.002                      O2445  4  192 
        18.      1316.      0.137      0.001                      O2445  4  193 
        18.      1325.      0.268      0.002                      O2445  4  194 
        18.      1342.     0.0176     0.0006                      O2445  4  195 
        18.      1387.     0.0140     0.0005                      O2445  4  196 
        18.      1466.     0.0029     0.0004                      O2445  4  197 
        18.      1532.      0.023      0.001                      O2445  4  198 
        18.      1560.      0.315      0.002                      O2445  4  199 
        18.      1573.      0.029      0.001                      O2445  4  200 
        18.      1582.      0.015      0.001                      O2445  4  201 
        18.      1619.     0.0215     0.0009                      O2445  4  202 
        18.      1634.      0.174      0.002                      O2445  4  203 
        18.      1648.      0.061      0.001                      O2445  4  204 
        18.      1669.      0.132      0.002                      O2445  4  205 
        18.      1688.     0.0211     0.0008                      O2445  4  206 
        18.      1698.      0.054      0.001                      O2445  4  207 
        18.      1706.      0.131      0.002                      O2445  4  208 
        18.      1724.       0.17       0.01                      O2445  4  209 
        18.      1737.      0.046      0.002                      O2445  4  210 
        18.      1748.      0.050      0.001                      O2445  4  211 
        18.      1774.      0.165      0.002                      O2445  4  212 
        18.      1814.      0.062      0.001                      O2445  4  213 
        18.      1825.      0.193      0.002                      O2445  4  214 
        18.      1840.      0.030      0.001                      O2445  4  215 
        18.      1849.      0.273      0.002                      O2445  4  216 
        18.      1868.      0.067      0.001                      O2445  4  217 
        18.      1880.     0.0124     0.0007                      O2445  4  218 
        18.      1894.     0.0379     0.0009                      O2445  4  219 
        18.      1917.     0.0263     0.0008                      O2445  4  220 
        18.      1931.      0.116      0.001                      O2445  4  221 
        18.      1948.      0.268      0.002                      O2445  4  222 
        18.      1960.      0.183      0.003                      O2445  4  223 
        18.      1968.      0.077      0.003                      O2445  4  224 
        18.      1978.      0.081      0.002                      O2445  4  225 
        18.      1999.      0.478      0.002                      O2445  4  226 
        18.      2057.     0.0672     0.0008                      O2445  4  227 
        18.      2067.     0.0845     0.0009                      O2445  4  228 
        18.      2087.      0.089      0.001                      O2445  4  229 
        18.      2109.     0.0386     0.0008                      O2445  4  230 
        18.      2163.     0.0453     0.0008                      O2445  4  231 
        18.      2174.     0.0460     0.0008                      O2445  4  232 
        18.      2192.      0.083      0.001                      O2445  4  233 
        18.      2199.      0.147      0.001                      O2445  4  234 
        18.      2212.      0.113      0.001                      O2445  4  235 
        18.      2220.     0.0192     0.0006                      O2445  4  236 
        18.      2247.      0.138      0.001                      O2445  4  237 
        18.      2272.     0.0208     0.0005                      O2445  4  238 
        18.      2290.      0.030      0.006                      O2445  4  239 
        18.      2417.      0.036      0.002                      O2445  4  240 
        18.      2438.      0.051      0.002                      O2445  4  241 
        18.      2517.      0.058      0.002                      O2445  4  242 
        18.      2547.      0.039      0.001                      O2445  4  243 
        18.      2561.      0.043      0.001                      O2445  4  244 
        18.      2579.      0.056      0.001                      O2445  4  245 
        18.      2600.     0.0199     0.0009                      O2445  4  246 
        18.      2614.     0.0205     0.0009                      O2445  4  247 
        18.      2624.      0.052      0.001                      O2445  4  248 
        18.      2635.     0.0328     0.0009                      O2445  4  249 
        18.      2649.     0.0066     0.0008                      O2445  4  250 
        18.      2663.     0.0238     0.0009                      O2445  4  251 
        18.      2679.      0.077      0.001                      O2445  4  252 
        18.      2703.      0.096      0.003                      O2445  4  253 
        18.      2708.      0.068      0.003                      O2445  4  254 
        18.      2721.      0.063      0.001                      O2445  4  255 
        18.      2730.      0.093      0.001                      O2445  4  256 
        18.      2740.      0.070      0.001                      O2445  4  257 
        18.      2752.      0.026      0.001                      O2445  4  258 
        18.      2764.      0.051      0.001                      O2445  4  259 
        18.      2776.      0.047      0.001                      O2445  4  260 
        18.      2783.      0.061      0.002                      O2445  4  261 
        18.      2794.      0.077      0.001                      O2445  4  262 
        18.      2823.      0.013      0.001                      O2445  4  263 
        18.      2834.      0.094      0.001                      O2445  4  264 
        18.      2858.      0.040      0.001                      O2445  4  265 
        18.      2871.      0.059      0.001                      O2445  4  266 
        18.      2893.     0.0235     0.0009                      O2445  4  267 
        18.      2911.      0.068      0.001                      O2445  4  268 
        18.      2924.      0.049      0.002                      O2445  4  269 
        18.      2931.      0.032      0.002                      O2445  4  270 
        18.      2939.      0.124      0.002                      O2445  4  271 
        18.      2969.      0.028      0.001                      O2445  4  272 
        18.      2979.      0.042      0.002                      O2445  4  273 
        18.      2986.      0.044      0.002                      O2445  4  274 
        18.      3009.     0.0185     0.0009                      O2445  4  275 
        18.      3028.      0.036      0.001                      O2445  4  276 
        18.      3038.      0.020      0.001                      O2445  4  277 
        18.      3046.      0.013      0.001                      O2445  4  278 
        18.      3059.      0.113      0.002                      O2445  4  279 
        18.      3072.      0.094      0.002                      O2445  4  280 
        18.      3081.      0.043      0.001                      O2445  4  281 
        18.      3098.      0.117      0.002                      O2445  4  282 
        18.      3110.      0.096      0.002                      O2445  4  283 
        18.      3131.      0.020      0.002                      O2445  4  284 
        18.      3135.      0.033      0.002                      O2445  4  285 
        18.      3154.      0.077      0.002                      O2445  4  286 
        18.      3163.      0.031      0.002                      O2445  4  287 
        18.      3170.      0.058      0.002                      O2445  4  288 
        18.      3178.      0.050      0.002                      O2445  4  289 
        18.      3197.      0.135      0.002                      O2445  4  290 
        18.      3204.      0.068      0.002                      O2445  4  291 
        18.      3214.      0.093      0.002                      O2445  4  292 
        18.      3229.      0.050      0.002                      O2445  4  293 
        18.      3238.      0.020      0.001                      O2445  4  294 
        18.      3256.      0.030      0.002                      O2445  4  295 
        18.      3268.      0.046      0.002                      O2445  4  296 
        27.         0.      2.492      0.009                      O2445  4  297 
        27.        15.      0.080      0.002                      O2445  4  298 
        27.        57.      1.956      0.007                      O2445  4  299 
        27.       171.     0.0259     0.0007                      O2445  4  300 
        27.       237.      0.710      0.004                      O2445  4  301 
        27.       272.      0.255      0.003                      O2445  4  302 
        27.       290.      0.416      0.008                      O2445  4  303 
        27.       294.      0.233      0.009                      O2445  4  304 
        27.       352.      1.479      0.007                      O2445  4  305 
        27.       420.     0.0149     0.0005                      O2445  4  306 
        27.       455.      0.114      0.001                      O2445  4  307 
        27.       480.      0.698      0.004                      O2445  4  308 
        27.       541.      0.268      0.002                      O2445  4  309 
        27.       568.      0.662      0.004                      O2445  4  310 
        27.       583.      0.196      0.002                      O2445  4  311 
        27.       702.      0.018      0.002                      O2445  4  312 
        27.       708.      0.022      0.002                      O2445  4  313 
        27.       724.      0.025      0.001                      O2445  4  314 
        27.       742.     0.0209     0.0007                      O2445  4  315 
        27.       777.     0.0298     0.0008                      O2445  4  316 
        27.       797.     0.0162     0.0007                      O2445  4  317 
        27.       811.      0.068      0.002                      O2445  4  318 
        27.       822.      0.120      0.004                      O2445  4  319 
        27.      1013.     0.0150     0.0004                      O2445  4  320 
        27.      1035.     0.0188     0.0005                      O2445  4  321 
        27.      1089.     0.0127     0.0004                      O2445  4  322 
        27.      1099.      0.251      0.002                      O2445  4  323 
        27.      1109.     0.0432     0.0007                      O2445  4  324 
        27.      1117.     0.0157     0.0005                      O2445  4  325 
        27.      1136.     0.0084     0.0003                      O2445  4  326 
        27.      1183.     0.0044     0.0003                      O2445  4  327 
        27.      1196.     0.0199     0.0005                      O2445  4  328 
        27.      1219.     0.0082     0.0004                      O2445  4  329 
        27.      1254.     0.0148     0.0004                      O2445  4  330 
        27.      1283.      0.378      0.002                      O2445  4  331 
        27.      1316.      0.129      0.001                      O2445  4  332 
        27.      1325.      0.176      0.001                      O2445  4  333 
        27.      1342.     0.0126     0.0006                      O2445  4  334 
        27.      1387.     0.0179     0.0007                      O2445  4  335 
        27.      1407.     0.0123     0.0006                      O2445  4  336 
        27.      1427.     0.0014     0.0004                      O2445  4  337 
        27.      1443.     0.0957     0.0009                      O2445  4  338 
        27.      1466.     0.0051     0.0009                      O2445  4  339 
        27.      1492.     0.0125     0.0006                      O2445  4  340 
        27.      1669.      0.084      0.002                      O2445  4  341 
        27.      1688.      0.009      0.001                      O2445  4  342 
        27.      1698.      0.051      0.002                      O2445  4  343 
        27.      1706.      0.136      0.002                      O2445  4  344 
        27.      1724.      0.169      0.002                      O2445  4  345 
        27.      1737.      0.132      0.002                      O2445  4  346 
        27.      1748.      0.041      0.001                      O2445  4  347 
        27.      1774.      0.154      0.002                      O2445  4  348 
        27.      1814.      0.044      0.001                      O2445  4  349 
        27.      1825.      0.178      0.002                      O2445  4  350 
        27.      1840.      0.043      0.001                      O2445  4  351 
        27.      1849.      0.210      0.002                      O2445  4  352 
        27.      1868.      0.069      0.001                      O2445  4  353 
        27.      1880.      0.022      0.001                      O2445  4  354 
        27.      1894.      0.033      0.001                      O2445  4  355 
        27.      1917.      0.042      0.001                      O2445  4  356 
        27.      1931.      0.059      0.001                      O2445  4  357 
        27.      1948.      0.186      0.002                      O2445  4  358 
        27.      1960.      0.097      0.004                      O2445  4  359 
        27.      1968.      0.070      0.004                      O2445  4  360 
        27.      1978.      0.066      0.002                      O2445  4  361 
        27.      1999.      0.305      0.002                      O2445  4  362 
        27.      2057.     0.0596     0.0009                      O2445  4  363 
        27.      2067.      0.088      0.001                      O2445  4  364 
        27.      2087.      0.066      0.001                      O2445  4  365 
        27.      2109.      0.033      0.001                      O2445  4  366 
        27.      2163.      0.028      0.001                      O2445  4  367 
        27.      2174.      0.043      0.001                      O2445  4  368 
        27.      2192.      0.053      0.001                      O2445  4  369 
        27.      2199.      0.134      0.002                      O2445  4  370 
        27.      2212.      0.075      0.001                      O2445  4  371 
        27.      2220.     0.0182     0.0008                      O2445  4  372 
        27.      2247.      0.116      0.001                      O2445  4  373 
        27.      2272.     0.0169     0.0007                      O2445  4  374 
        27.      2290.     0.0285     0.0008                      O2445  4  375 
        27.      2335.      0.054      0.001                      O2445  4  376 
        27.      2350.     0.0412     0.0009                      O2445  4  377 
        27.      2369.     0.0518     0.0009                      O2445  4  378 
        27.      2382.     0.0239     0.0007                      O2445  4  379 
        27.      2417.     0.0331     0.0008                      O2445  4  380 
        27.      2579.      0.038      0.002                      O2445  4  381 
        27.      2600.      0.013      0.002                      O2445  4  382 
        27.      2614.      0.026      0.002                      O2445  4  383 
        27.      2624.      0.045      0.002                      O2445  4  384 
        27.      2635.      0.028      0.001                      O2445  4  385 
        27.      2649.      0.011      0.002                      O2445  4  386 
        27.      2663.      0.022      0.001                      O2445  4  387 
        27.      2679.      0.068      0.002                      O2445  4  388 
        27.      2703.      0.071      0.007                      O2445  4  389 
        27.      2708.      0.051      0.007                      O2445  4  390 
        27.      2721.      0.040      0.001                      O2445  4  391 
        27.      2730.      0.069      0.002                      O2445  4  392 
        27.      2740.      0.054      0.001                      O2445  4  393 
        27.      2752.      0.017      0.001                      O2445  4  394 
        27.      2764.      0.041      0.001                      O2445  4  395 
        27.      2776.      0.038      0.002                      O2445  4  396 
        27.      2783.      0.045      0.002                      O2445  4  397 
        27.      2794.      0.060      0.001                      O2445  4  398 
        27.      2823.      0.015      0.001                      O2445  4  399 
        27.      2834.      0.079      0.002                      O2445  4  400 
        27.      2858.      0.043      0.001                      O2445  4  401 
        27.      2871.      0.049      0.001                      O2445  4  402 
        27.      2893.      0.016      0.001                      O2445  4  403 
        27.      2911.      0.047      0.001                      O2445  4  404 
        27.      2924.      0.039      0.004                      O2445  4  405 
        27.      2931.      0.025      0.003                      O2445  4  406 
        27.      2939.      0.102      0.002                      O2445  4  407 
        27.      2969.      0.023      0.001                      O2445  4  408 
        27.      2979.      0.033      0.002                      O2445  4  409 
        27.      2986.      0.035      0.003                      O2445  4  410 
        27.      3009.      0.011      0.001                      O2445  4  411 
        27.      3028.      0.025      0.001                      O2445  4  412 
        27.      3038.      0.018      0.001                      O2445  4  413 
        27.      3046.      0.011      0.001                      O2445  4  414 
        27.      3059.      0.084      0.001                      O2445  4  415 
        27.      3072.      0.063      0.002                      O2445  4  416 
        27.      3081.      0.045      0.001                      O2445  4  417 
        27.      3098.      0.092      0.002                      O2445  4  418 
        27.      3110.      0.076      0.002                      O2445  4  419 
        27.      3131.      0.021      0.002                      O2445  4  420 
        27.      3135.      0.019      0.002                      O2445  4  421 
        27.      3154.      0.063      0.002                      O2445  4  422 
        27.      3163.      0.018      0.001                      O2445  4  423 
        27.      3170.      0.035      0.002                      O2445  4  424 
        27.      3178.      0.037      0.002                      O2445  4  425 
        27.      3197.      0.098      0.002                      O2445  4  426 
        27.      3204.      0.045      0.002                      O2445  4  427 
        27.      3214.      0.073      0.002                      O2445  4  428 
        27.      3229.      0.043      0.002                      O2445  4  429 
        27.      3238.      0.015      0.001                      O2445  4  430 
        27.      3256.      0.023      0.001                      O2445  4  431 
        27.      3268.      0.036      0.001                      O2445  4  432 
        33.         0.      2.215      0.007                      O2445  4  433 
        33.        15.      0.047      0.001                      O2445  4  434 
        33.        57.      0.873      0.004                      O2445  4  435 
        33.       171.     0.0140     0.0004                      O2445  4  436 
        33.       237.      0.648      0.003                      O2445  4  437 
        33.       272.      0.318      0.002                      O2445  4  438 
        33.       290.      0.185      0.006                      O2445  4  439 
        33.       294.      0.274      0.007                      O2445  4  440 
        33.       352.      0.693      0.003                      O2445  4  441 
        33.       420.     0.0086     0.0003                      O2445  4  442 
        33.       455.      0.099      0.001                      O2445  4  443 
        33.       480.      0.355      0.002                      O2445  4  444 
        33.       541.      0.248      0.002                      O2445  4  445 
        33.       568.      0.336      0.002                      O2445  4  446 
        33.       583.      0.197      0.002                      O2445  4  447 
        33.       702.      0.020      0.001                      O2445  4  448 
        33.       708.      0.022      0.001                      O2445  4  449 
        33.       724.     0.0308     0.0006                      O2445  4  450 
        33.       742.     0.0261     0.0006                      O2445  4  451 
        33.       777.     0.0312     0.0006                      O2445  4  452 
        33.       797.     0.0132     0.0004                      O2445  4  453 
        33.       811.      0.052      0.001                      O2445  4  454 
        33.       822.      0.168      0.002                      O2445  4  455 
        33.       854.      0.109      0.001                      O2445  4  456 
        33.       867.     0.0169     0.0005                      O2445  4  457 
        33.       904.      0.140      0.001                      O2445  4  458 
        33.       957.     0.0098     0.0004                      O2445  4  459 
        33.      1196.     0.0191     0.0004                      O2445  4  460 
        33.      1219.     0.0052     0.0003                      O2445  4  461 
        33.      1254.     0.0154     0.0003                      O2445  4  462 
        33.      1283.      0.236      0.001                      O2445  4  463 
        33.      1316.     0.0884     0.0008                      O2445  4  464 
        33.      1325.     0.0959     0.0008                      O2445  4  465 
        33.      1342.     0.0098     0.0005                      O2445  4  466 
        33.      1387.     0.0151     0.0006                      O2445  4  467 
        33.      1407.     0.0087     0.0005                      O2445  4  468 
        33.      1427.     0.0019     0.0004                      O2445  4  469 
        33.      1443.     0.1072     0.0008                      O2445  4  470 
        33.      1492.     0.0103     0.0004                      O2445  4  471 
        33.      1532.     0.0078     0.0005                      O2445  4  472 
        33.      1560.      0.254      0.002                      O2445  4  473 
        33.      1573.      0.032      0.001                      O2445  4  474 
        33.      1582.      0.023      0.001                      O2445  4  475 
        33.      1619.     0.0105     0.0004                      O2445  4  476 
        33.      1634.      0.065      0.002                      O2445  4  477 
        33.      1814.      0.041      0.001                      O2445  4  478 
        33.      1825.      0.119      0.002                      O2445  4  479 
        33.      1840.      0.037      0.001                      O2445  4  480 
        33.      1849.      0.102      0.002                      O2445  4  481 
        33.      1868.      0.033      0.001                      O2445  4  482 
        33.      1880.     0.0137     0.0008                      O2445  4  483 
        33.      1894.     0.0201     0.0007                      O2445  4  484 
        33.      1917.     0.0455     0.0009                      O2445  4  485 
        33.      1931.     0.0491     0.0009                      O2445  4  486 
        33.      1948.      0.117      0.002                      O2445  4  487 
        33.      1960.      0.043      0.003                      O2445  4  488 
        33.      1968.      0.081      0.003                      O2445  4  489 
        33.      1978.      0.049      0.001                      O2445  4  490 
        33.      1999.      0.171      0.001                      O2445  4  491 
        33.      2057.     0.0460     0.0006                      O2445  4  492 
        33.      2067.     0.0818     0.0008                      O2445  4  493 
        33.      2087.     0.0571     0.0007                      O2445  4  494 
        33.      2109.     0.0224     0.0006                      O2445  4  495 
        33.      2163.     0.0169     0.0005                      O2445  4  496 
        33.      2174.     0.0353     0.0006                      O2445  4  497 
        33.      2192.      0.027      0.001                      O2445  4  498 
        33.      2199.      0.117      0.002                      O2445  4  499 
        33.      2212.     0.0519     0.0009                      O2445  4  500 
        33.      2220.     0.0218     0.0007                      O2445  4  501 
        33.      2247.     0.0887     0.0008                      O2445  4  502 
        33.      2272.     0.0074     0.0005                      O2445  4  503 
        33.      2290.     0.0173     0.0005                      O2445  4  504 
        33.      2335.     0.0289     0.0008                      O2445  4  505 
        33.      2350.     0.0238     0.0007                      O2445  4  506 
        33.      2369.     0.0351     0.0008                      O2445  4  507 
        33.      2382.     0.0199     0.0007                      O2445  4  508 
        33.      2417.      0.026      0.001                      O2445  4  509 
        33.      2438.      0.025      0.001                      O2445  4  510 
        33.      2462.      0.038      0.001                      O2445  4  511 
        33.      2475.      0.071      0.001                      O2445  4  512 
        33.      2495.      0.053      0.002                      O2445  4  513 
        33.      2503.      0.052      0.002                      O2445  4  514 
        33.      2517.      0.046      0.001                      O2445  4  515 
        33.      2703.      0.032      0.003                      O2445  4  516 
        33.      2708.      0.062      0.003                      O2445  4  517 
        33.      2721.      0.034      0.002                      O2445  4  518 
        33.      2730.      0.060      0.002                      O2445  4  519 
        33.      2740.      0.051      0.001                      O2445  4  520 
        33.      2752.      0.016      0.001                      O2445  4  521 
        33.      2764.      0.040      0.001                      O2445  4  522 
        33.      2776.      0.028      0.002                      O2445  4  523 
        33.      2783.      0.045      0.002                      O2445  4  524 
        33.      2794.      0.058      0.001                      O2445  4  525 
        33.      2823.      0.012      0.001                      O2445  4  526 
        33.      2834.      0.071      0.001                      O2445  4  527 
        33.      2858.      0.049      0.001                      O2445  4  528 
        33.      2871.      0.037      0.001                      O2445  4  529 
        33.      2893.     0.0089     0.0008                      O2445  4  530 
        33.      2911.      0.032      0.001                      O2445  4  531 
        33.      2924.      0.034      0.004                      O2445  4  532 
        33.      2931.      0.022      0.003                      O2445  4  533 
        33.      2939.      0.084      0.002                      O2445  4  534 
        33.      2969.      0.026      0.001                      O2445  4  535 
        33.      2979.      0.036      0.002                      O2445  4  536 
        33.      2986.      0.030      0.002                      O2445  4  537 
        33.      3009.     0.0090     0.0008                      O2445  4  538 
        33.      3028.      0.024      0.001                      O2445  4  539 
        33.      3038.      0.025      0.001                      O2445  4  540 
        33.      3046.      0.013      0.001                      O2445  4  541 
        33.      3059.      0.061      0.001                      O2445  4  542 
        33.      3072.      0.059      0.001                      O2445  4  543 
        33.      3081.      0.037      0.001                      O2445  4  544 
        33.      3098.      0.079      0.001                      O2445  4  545 
        33.      3110.      0.070      0.001                      O2445  4  546 
        33.      3131.      0.019      0.001                      O2445  4  547 
        33.      3135.      0.013      0.001                      O2445  4  548 
        33.      3154.      0.040      0.001                      O2445  4  549 
        33.      3163.     0.0099     0.0009                      O2445  4  550 
        33.      3170.      0.023      0.001                      O2445  4  551 
        33.      3178.      0.033      0.001                      O2445  4  552 
        33.      3197.      0.077      0.001                      O2445  4  553 
        33.      3204.      0.038      0.001                      O2445  4  554 
        33.      3214.      0.056      0.001                      O2445  4  555 
        33.      3229.      0.033      0.001                      O2445  4  556 
        33.      3238.     0.0113     0.0009                      O2445  4  557 
        33.      3256.      0.018      0.001                      O2445  4  558 
        33.      3268.      0.025      0.001                      O2445  4  559 
        43.         0.      1.072      0.004                      O2445  4  560 
        43.        15.      0.043      0.001                      O2445  4  561 
        43.        57.      0.771      0.003                      O2445  4  562 
        43.       171.     0.0089     0.0003                      O2445  4  563 
        43.       237.      0.402      0.002                      O2445  4  564 
        43.       272.      0.340      0.003                      O2445  4  565 
        43.       290.      0.173      0.003                      O2445  4  566 
        43.       294.      0.132      0.003                      O2445  4  567 
        43.       352.      0.728      0.003                      O2445  4  568 
        43.       420.     0.0065     0.0002                      O2445  4  569 
        43.       455.     0.0681     0.0007                      O2445  4  570 
        43.       480.      0.340      0.002                      O2445  4  571 
        43.       541.      0.117      0.001                      O2445  4  572 
        43.       568.      0.269      0.002                      O2445  4  573 
        43.       583.      0.132      0.001                      O2445  4  574 
        43.       702.     0.0136     0.0007                      O2445  4  575 
        43.       708.     0.0239     0.0007                      O2445  4  576 
        43.       724.     0.0351     0.0006                      O2445  4  577 
        43.       742.     0.0284     0.0005                      O2445  4  578 
        43.       777.     0.0161     0.0004                      O2445  4  579 
        43.       797.     0.0088     0.0003                      O2445  4  580 
        43.       811.     0.0539     0.0008                      O2445  4  581 
        43.       822.      0.109      0.001                      O2445  4  582 
        43.       854.      0.106      0.001                      O2445  4  583 
        43.       867.     0.0143     0.0004                      O2445  4  584 
        43.       904.     0.0775     0.0008                      O2445  4  585 
        43.       957.     0.0068     0.0003                      O2445  4  586 
        43.       976.     0.0309     0.0005                      O2445  4  587 
        43.      1013.     0.0105     0.0003                      O2445  4  588 
        43.      1035.     0.0231     0.0003                      O2445  4  589 
        43.      1089.     0.0071     0.0002                      O2445  4  590 
        43.      1099.     0.1119     0.0007                      O2445  4  591 
        43.      1109.     0.0196     0.0003                      O2445  4  592 
        43.      1117.     0.0068     0.0002                      O2445  4  593 
        43.      1136.     0.0074     0.0002                      O2445  4  594 
        43.      1183.     0.0029     0.0002                      O2445  4  595 
        43.      1196.     0.0110     0.0002                      O2445  4  596 
        43.      1219.     0.0039     0.0001                      O2445  4  597 
        43.      1254.     0.0082     0.0002                      O2445  4  598 
        43.      1283.     0.1046     0.0009                      O2445  4  599 
        43.      1316.      0.046      0.003                      O2445  4  600 
        43.      1325.      0.055      0.003                      O2445  4  601 
        43.      1443.      0.108      0.001                      O2445  4  602 
        43.      1560.      0.138      0.001                      O2445  4  603 
        43.      1619.     0.0083     0.0004                      O2445  4  604 
        43.      1634.     0.0690     0.0008                      O2445  4  605 
        43.      1648.     0.0205     0.0006                      O2445  4  606 
        43.      1669.     0.0529     0.0008                      O2445  4  607 
        43.      1688.     0.0101     0.0007                      O2445  4  608 
        43.      1698.      0.012      0.001                      O2445  4  609 
        43.      1706.      0.048      0.002                      O2445  4  610 
        43.      1724.      0.054      0.001                      O2445  4  611 
        43.      1737.      0.075      0.001                      O2445  4  612 
        43.      1748.     0.0195     0.0006                      O2445  4  613 
        43.      1774.      0.081      0.001                      O2445  4  614 
        43.      1814.     0.0161     0.0006                      O2445  4  615 
        43.      1825.      0.108      0.001                      O2445  4  616 
        43.      1840.     0.0162     0.0007                      O2445  4  617 
        43.      1849.      0.076      0.001                      O2445  4  618 
        43.      1999.      0.144      0.002                      O2445  4  619 
        43.      2057.     0.0245     0.0007                      O2445  4  620 
        43.      2067.     0.0547     0.0007                      O2445  4  621 
        43.      2087.     0.0283     0.0005                      O2445  4  622 
        43.      2109.     0.0157     0.0005                      O2445  4  623 
        43.      2163.     0.0129     0.0004                      O2445  4  624 
        43.      2174.     0.0277     0.0005                      O2445  4  625 
        43.      2192.     0.0221     0.0008                      O2445  4  626 
        43.      2199.      0.073      0.001                      O2445  4  627 
        43.      2212.     0.0357     0.0006                      O2445  4  628 
        43.      2220.     0.0170     0.0005                      O2445  4  629 
        43.      2247.     0.0547     0.0006                      O2445  4  630 
        43.      2272.     0.0052     0.0003                      O2445  4  631 
        43.      2290.     0.0107     0.0004                      O2445  4  632 
        43.      2335.     0.0194     0.0005                      O2445  4  633 
        43.      2350.     0.0175     0.0004                      O2445  4  634 
        43.      2369.     0.0196     0.0005                      O2445  4  635 
        43.      2382.     0.0119     0.0004                      O2445  4  636 
        43.      2417.     0.0134     0.0004                      O2445  4  637 
        43.      2438.     0.0135     0.0005                      O2445  4  638 
        43.      2462.     0.0257     0.0007                      O2445  4  639 
        43.      2475.      0.065      0.001                      O2445  4  640 
        43.      2495.      0.045      0.002                      O2445  4  641 
        43.      2503.      0.036      0.001                      O2445  4  642 
        43.      2517.     0.0341     0.0009                      O2445  4  643 
        43.      2547.     0.0123     0.0007                      O2445  4  644 
        43.      2561.     0.0231     0.0007                      O2445  4  645 
        43.      2579.     0.0227     0.0008                      O2445  4  646 
        43.      2600.     0.0058     0.0006                      O2445  4  647 
        43.      2614.     0.0075     0.0006                      O2445  4  648 
        43.      2624.     0.0232     0.0008                      O2445  4  649 
        43.      2635.     0.0187     0.0008                      O2445  4  650 
        43.      2649.     0.0063     0.0007                      O2445  4  651 
        43.      2663.     0.0102     0.0008                      O2445  4  652 
        43.      2679.      0.035      0.001                      O2445  4  653 
