ENTRY            O2173   20170404                             O061O2173  0    1 
SUBENT        O2173001   20170404                             O061O2173  1    1 
BIB                 12         27                                 O2173  1    2 
TITLE      Quantitative analysis of two-neutron correlations in   O2173  1    3 
           the 12C(18O,16O)14C reaction.                          O2173  1    4 
AUTHOR     (M.Cavallaro, F.Cappuzzello, M.Bondi, D.Carbone,       O2173  1    5 
           V.N.Garcia, A.Gargano, S.M.Lenzi, J.Lubian, C.Agodi,   O2173  1    6 
           F.Azaiez, M.De Napoli, A.Foti, S.Franchoo, R.Linares,  O2173  1    7 
           D.Nicolosi, M.Niikura, J.A.Scarpaci, S.Tropea)         O2173  1    8 
INSTITUTE  (2ITYLNS,2ITYCAT,3BZLUFF,2ITYNAP,2ITYPAD,2FR PAR)      O2173  1    9 
REFERENCE  (J,PR/C,88,054601,2013) - final results                O2173  1   10 
           (J,EPJ/CS,66,03017,2014) - results for ground state    O2173  1   11 
REL-REF    (M,,F.Cappuzzello+,J,NIM/A,638,74,2011)                O2173  1   12 
           (M,,M.Cavallaro+,J,NIM/A,648,46,2011)                  O2173  1   13 
SAMPLE     A 50 mug/cm**2 pure 12C and 99% enriched 13C targets.  O2173  1   14 
DETECTOR   (MAGSP) MAGNEX spectrometer is a large acceptance      O2173  1   15 
           magnetic spectrometer with very high requirements for  O2173  1   16 
           magnetic and optical performance.                      O2173  1   17 
FACILITY   (CYCLO,2ITYLNS)                                        O2173  1   18 
METHOD     (BCINT)                                                O2173  1   19 
ERR-ANALYS (DATA-ERR) An accuracy is about 10% in the absolute    O2173  1   20 
           cross section, mainly due to the uncertainty on the    O2173  1   21 
           target thickness.                                      O2173  1   22 
           (ERR-1,,3.) The error bars in the angular distributionsO2173  1   23 
           include both a statistical contribution and a componentO2173  1   24 
           due to the solid angle determination (about 3%)        O2173  1   25 
STATUS     (CURVE).Scanned from fig.3 of J,PR/C,88,054601,2013.   O2173  1   26 
HISTORY    (20140326C)                                            O2173  1   27 
           (20170404A) SD: E-LVL2 was added to Subents 002,003.   O2173  1   28 
           Ref. EPJ/CS,66,03017 was added.                        O2173  1   29 
ENDBIB              27          0                                 O2173  1   30 
COMMON               1          3                                 O2173  1   31 
EN                                                                O2173  1   32 
MEV                                                               O2173  1   33 
        84.                                                       O2173  1   34 
ENDCOMMON            3          0                                 O2173  1   35 
ENDSUBENT           34          0                                 O2173  199999 
SUBENT        O2173002   20170404                             O061O2173  2    1 
BIB                  4          7                                 O2173  2    2 
REACTION   (6-C-12(8-O-18,6-C-14)8-O-16,PAR,DA,RSD)               O2173  2    3 
EN-SEC     (E-LVL1,6-C-14)                                        O2173  2    4 
           (E-LVL2,8-O-16)                                        O2173  2    5 
LEVEL-PROP (6-C-14,E-LVL=0.00,SPIN=0.0,PARITY=+1.)                O2173  2    6 
           (6-C-14,E-LVL=8.32,SPIN=2.0,PARITY=+1.)                O2173  2    7 
           (6-C-14,E-LVL=10.74,SPIN=4.0,PARITY=+1.)               O2173  2    8 
HISTORY    (20170404A) SD: E-LVL -> E-LVL1, E-LVL2 was added.     O2173  2    9 
ENDBIB               7          0                                 O2173  2   10 
COMMON               1          3                                 O2173  2   11 
E-LVL2                                                            O2173  2   12 
MEV                                                               O2173  2   13 
 0.0                                                              O2173  2   14 
ENDCOMMON            3          0                                 O2173  2   15 
DATA                 4        214                                 O2173  2   16 
       6.73      9.155  2.095E+01  1.820E+00                      O2173  3  106 
       6.73      9.769  1.877E+01  1.820E+00                      O2173  3  107 
       6.73     10.336  1.536E+01  1.820E+00                      O2173  3  108 
       6.73     11.022  1.479E+01  1.820E+00                      O2173  3  109 
       6.73     11.612  1.146E+01  1.820E+00                      O2173  3  110 
       6.73     12.274  1.027E+01  1.820E+00                      O2173  3  111 
       6.73     12.865  9.891E+00  1.820E+00                      O2173  3  112 
       6.73     13.480  7.662E+00  1.820E+00                      O2173  3  113 
       6.73     14.165  6.740E+00  1.820E+00                      O2173  3  114 
       6.73     14.779  4.768E+00  6.473E-01                      O2173  3  115 
       6.73     15.417  3.830E+00  6.473E-01                      O2173  3  116 
       6.73     16.008  3.968E+00  6.473E-01                      O2173  3  117 
       6.73     16.600  4.342E+00  6.473E-01                      O2173  3  118 
       6.73     17.262  4.260E+00  6.473E-01                      O2173  3  119 
       6.73     17.852  3.680E+00  6.473E-01                      O2173  3  120 
       6.73     18.514  3.611E+00  6.473E-01                      O2173  3  121 
       6.73     19.105  3.008E+00  6.473E-01                      O2173  3  122 
       6.73     19.767  2.598E+00  6.473E-01                      O2173  3  123 
       6.73     20.405  2.458E+00  6.473E-01                      O2173  3  124 
       6.73     21.020  2.789E+00  6.473E-01                      O2173  3  125 
       6.73     21.682  2.639E+00  6.473E-01                      O2173  3  126 
       6.73     22.273  2.044E+00  1.775E-01                      O2173  3  127 
       6.73     22.935  1.766E+00  1.775E-01                      O2173  3  128 
       6.73     23.526  2.116E+00  1.775E-01                      O2173  3  129 
       6.73     24.164  1.763E+00  1.775E-01                      O2173  3  130 
       6.73     24.827  1.929E+00  1.775E-01                      O2173  3  131 
       6.73     25.370  1.858E+00  1.775E-01                      O2173  3  132 
       6.73     26.032  1.790E+00  1.775E-01                      O2173  3  133 
       6.73     26.646  1.018E+00  1.692E-01                      O2173  3  134 
       6.73     27.307  8.179E-01  9.767E-02                      O2173  3  135 
       6.73     27.897  3.809E-01  9.088E-02                      O2173  3  136 
       6.73     28.513  6.104E-01  1.015E-01                      O2173  3  137 
       6.73     29.104  6.211E-01  1.125E-01                      O2173  3  138 
       6.73     29.789  5.564E-01  1.404E-01                      O2173  3  139 
       6.73     30.355  3.051E-01  7.282E-02                      O2173  3  140 
       6.73     30.970  2.636E-01  6.653E-02                      O2173  3  141 
       6.73     31.608  2.079E-01  6.598E-02                      O2173  3  142 
       6.73     32.223  2.003E-01  5.851E-02                      O2173  3  143 
       6.73     32.839  3.330E-01  6.034E-02                      O2173  3  144 
       6.73     33.476  2.443E-01  7.135E-02                      O2173  3  145 
       6.73     34.091  2.874E-01  7.256E-02                      O2173  3  146 
       6.73     34.706  2.483E-01  6.600E-02                      O2173  3  147 
ENDDATA            131          0                                 O2173  3  148 
ENDSUBENT          147          0                                 O2173  399999 
ENDENTRY             3          0                                 O217399999999 
