ENTRY            O1662   20140205                             O052O166200000001 
SUBENT        O1662001   20140205                             O052O166200100001 
BIB                 14         45                                 O166200100002 
TITLE      Study of refractive structure in the inelastic         O166200100003 
           O-16 + O-16 scattering at the incident energies of     O166200100004 
            250 to 1120 MeV.                                      O166200100005 
AUTHOR     (Dao T.Khoa, H.G.Bohlen, W.von Oertzen, G.Bartnitzky,  O166200100006 
           A.Blazevic, F.Nuoffer, B.Gebauer, W.Mittig,            O166200100007 
           P.Roussel-Chomaz)                                      O166200100008 
INSTITUTE  (3VN STH)                                              O166200100009 
           (2GERBER)                                              O166200100010 
           (2GERTUB)                                              O166200100011 
           (2GERTUE)                                              O166200100012 
           (2FR GAN)                                              O166200100013 
REFERENCE  (J,NP/A,759,3,2005) - final results                    O166200100014 
           (J,ZP/A,346,189,1993) -prelim.res. for inelastic scat. O166200100015 
FACILITY   (CYCLO,2GERBER) Cyclotron in Hahn-Meitner-Inst., used  O166200100016 
           for energies 250-480 MeV                               O166200100017 
           (CYCLO,2FR GAN) Grand Accelerateur National d'Ions     O166200100018 
           Lourds (GANIL) used for measurements at 704 and 1120   O166200100019 
           MeV.                                                   O166200100020 
METHOD     (EDE,TOF)                                              O166200100021 
SAMPLE     For the oxygen targets different compounds have been   O166200100022 
           used: 6Li2O,  CaO and V2O5. The latter two were        O166200100023 
           prepared as self-supporting foils in  the range of     O166200100024 
           0.2-1.4 mg/cm2 thickness and the former on a           O166200100025 
           carbon-backing of 60 mu-g/cm2 thickness.               O166200100026 
DETECTOR   (SPEC) Q3D magnetic spectrograph at Hahn-Meitner-Inst. O166200100027 
           for the incident energies Elab  = 250-480 MeV and at   O166200100028 
           the SPEG  spectrograph at GANIL for the energies of    O166200100029 
           704 and 1120 MeV.                                      O166200100030 
ERR-ANALYS (DATA-ERR).The errors are mainly of statistical.       O166200100031 
REL-REF    (E,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) The       O166200100032 
           calibration and precision the angular scale is very    O166200100033 
           important the (especially for ratio sigma/sigma-Mott), O166200100034 
           the procedure described in NP/A,672,387,2000, sect.2.  O166200100035 
           (O,O1698001,Dao T.Khoa+,J,NP/A,672,387,2000) -         O166200100036 
           The inelastic scattering data which have been measured O166200100037 
           in parallel with the elastic 16O + 16O scattering at   O166200100038 
           Elab = 250, 350, 480, 704 and 1120 MeV.                O166200100039 
EN-SEC     (E-LVL,8-O-16)                                         O166200100040 
LEVEL-PROP (8-O-16,E-LVL=6.92,SPIN=2.,PARITY=+1.)                 O166200100041 
           (8-O-16,E-LVL=6.13,SPIN=3.,PARITY=-1.)                 O166200100042 
STATUS     (TABLE) Data received from  Prof.H.G.Bohlen            O166200100043 
HISTORY    (20081016C) SB                                         O166200100044 
           (20140205U) SD: Ref. on ZP/A,346 (see REFERENCE) and   O166200100045 
           NP/A,672 (see REL-REF) were added; Institute code      O166200100046 
           changed  (3VN NNR -> 3VN STH)                          O166200100047 
ENDBIB              45          0                                 O166200100048 
NOCOMMON             0          0                                 O166200100049 
ENDSUBENT           48          0                                 O166200199999 
SUBENT        O1662002   20081020                             O037O166200200001 
BIB                  1          1                                 O166200200002 
REACTION   (8-O-16(8-O-16,INL)8-O-16,PAR,DA)                      O166200200003 
ENDBIB               1          0                                 O166200200004 
NOCOMMON             0          0                                 O166200200005 
DATA                 5        689                                 O166200200006 
EN         E-LVL      ANG-CM     DATA-CM    DATA-ERR              O166200200007 
  350.00000    6.13000   24.20000    0.61000    0.01830           O166200200327 
  350.00000    6.13000   24.68000    0.59620    0.01789           O166200200328 
  350.00000    6.13000   25.16000    0.55170    0.01655           O166200200329 
  350.00000    6.13000   25.64000    0.48270    0.01448           O166200200330 
  350.00000    6.13000   26.12000    0.43630    0.01309           O166200200331 
  350.00000    6.13000   26.60000    0.39050    0.01172           O166200200332 
  350.00000    6.13000   27.08000    0.37250    0.01118           O166200200333 
  350.00000    6.13000   27.56000    0.32260    0.00968           O166200200334 
  350.00000    6.13000   28.04000    0.24390    0.00732           O166200200335 
  350.00000    6.13000   28.50000    0.21630    0.00692           O166200200336 
  350.00000    6.13000   28.98000    0.20160    0.00665           O166200200337 
  350.00000    6.13000   29.46000    0.19550    0.00645           O166200200338 
  350.00000    6.13000   29.94000    0.17640    0.00617           O166200200339 
  350.00000    6.13000   30.42000    0.17730    0.00621           O166200200340 
  350.00000    6.13000   30.90000    0.12410    0.00521           O166200200341 
  350.00000    6.13000   31.38000    0.11280    0.00496           O166200200342 
  350.00000    6.13000   31.84000    0.09760    0.00459           O166200200343 
  350.00000    6.13000   32.32000    0.08140    0.00423           O166200200344 
  350.00000    6.13000   32.80000    0.08770    0.00439           O166200200345 
  350.00000    6.13000   33.28000    0.08110    0.00422           O166200200346 
  350.00000    6.92000   10.66000   19.39000    0.58170           O166200200347 
  350.00000    6.92000   11.06000   16.13000    0.53229           O166200200348 
  350.00000    6.92000   11.48000   12.58000    0.47804           O166200200349 
  350.00000    6.92000   11.88000   10.94000    0.44854           O166200200350 
  350.00000    6.92000   12.28000   10.82000    0.44362           O166200200351 
  350.00000    6.92000   12.68000   12.53000    0.47614           O166200200352 
  350.00000    6.92000   13.10000   10.22000    0.42924           O166200200353 
  350.00000    6.92000   13.50000    9.43200    0.41501           O166200200354 
  350.00000    6.92000   13.90000    9.19800    0.40471           O166200200355 
  350.00000    6.92000   14.32000    7.02000    0.35802           O166200200356 
  350.00000    6.92000   14.72000    5.72400    0.32054           O166200200357 
  350.00000    6.92000   15.12000    5.00400    0.30024           O166200200358 
  350.00000    6.92000   15.54000    5.43600    0.31529           O166200200359 
  350.00000    6.92000   15.94000    3.69000    0.25830           O166200200360 
  350.00000    6.92000   16.34000    4.15800    0.27443           O166200200361 
  350.00000    6.92000   16.74000    4.35600    0.27878           O166200200362 
  350.00000    6.92000   17.04000    3.49810    0.10494           O166200200363 
  350.00000    6.92000   17.52000    3.01480    0.09044           O166200200364 
  350.00000    6.92000   18.00000    2.59110    0.07773           O166200200365 
  350.00000    6.92000   18.48000    2.14210    0.06426           O166200200366 
  350.00000    6.92000   18.96000    2.02120    0.06064           O166200200367 
  350.00000    6.92000   19.44000    1.82020    0.05461           O166200200368 
  350.00000    6.92000   19.92000    1.49520    0.04486           O166200200369 
  350.00000    6.92000   20.40000    1.42630    0.04279           O166200200370 
  350.00000    6.92000   20.86000    1.20620    0.03619           O166200200371 
  350.00000    6.92000   21.34000    0.96260    0.02888           O166200200372 
  350.00000    6.92000   21.82000    0.84210    0.02526           O166200200373 
  350.00000    6.92000   22.30000    0.76250    0.02288           O166200200374 
  350.00000    6.92000   22.78000    0.57130    0.01714           O166200200375 
  350.00000    6.92000   23.26000    0.51710    0.01551           O166200200376 
  350.00000    6.92000   23.72000    0.50640    0.01519           O166200200377 
  350.00000    6.92000   24.20000    0.39440    0.01341           O166200200378 
  350.00000    6.92000   24.68000    0.31570    0.01200           O166200200379 
  350.00000    6.92000   25.16000    0.29740    0.01160           O166200200380 
  350.00000    6.92000   25.64000    0.32240    0.00967           O166200200381 
  350.00000    6.92000   26.12000    0.27550    0.00827           O166200200382 
  350.00000    6.92000   26.60000    0.22740    0.00705           O166200200383 
  350.00000    6.92000   27.08000    0.19810    0.00654           O166200200384 
  350.00000    6.92000   27.56000    0.20050    0.00662           O166200200385 
  350.00000    6.92000   28.04000    0.19550    0.00645           O166200200386 
  350.00000    6.92000   28.50000    0.17340    0.00607           O166200200387 
  350.00000    6.92000   28.98000    0.14990    0.00570           O166200200388 
  350.00000    6.92000   29.46000    0.12610    0.00517           O166200200389 
  350.00000    6.92000   29.94000    0.10390    0.00478           O166200200390 
  350.00000    6.92000   30.42000    0.08330    0.00425           O166200200391 
  350.00000    6.92000   30.90000    0.07980    0.00415           O166200200392 
  350.00000    6.92000   31.38000    0.07160    0.00394           O166200200393 
  350.00000    6.92000   31.84000    0.07530    0.00407           O166200200394 
  350.00000    6.92000   32.32000    0.05970    0.00358           O166200200395 
  350.00000    6.92000   32.80000    0.03580    0.00279           O166200200396 
  350.00000    6.92000   33.28000    0.02450    0.00230           O166200200397 
  704.00000    6.13000    5.09000  406.00000   15.20860           O166200200398 
  704.00000    6.13000    5.29200  453.40000   15.75706           O166200200399 
  704.00000    6.13000    5.49600  419.00000   14.38222           O166200200400 
  704.00000    6.13000    5.69800  350.10000   13.51761           O166200200401 
  704.00000    6.13000    5.90200  307.90000   13.38635           O166200200402 
  704.00000    6.13000    6.10600  249.40000   12.57774           O166200200403 
  704.00000    6.13000    6.31000  188.10000   11.20102           O166200200404 
  704.00000    6.13000    6.51200  127.90000    9.79373           O166200200405 
  704.00000    6.13000    6.71600   99.83000    8.10337           O166200200406 
  704.00000    6.13000    6.91800   54.61000    5.70698           O166200200407 
  704.00000    6.13000    7.12200   64.01000    6.60096           O166200200408 
  704.00000    6.13000    7.32600   67.01000    5.79415           O166200200409 
  704.00000    6.13000    7.53000   72.29000    6.74837           O166200200410 
  704.00000    6.13000    7.73200   78.73000    6.22045           O166200200411 
  704.00000    6.13000    7.93600   94.76000    6.80934           O166200200412 
  704.00000    6.13000    8.13800   97.71000    6.63200           O166200200413 
  704.00000    6.13000    8.34200  101.30000    6.79191           O166200200414 
  704.00000    6.13000    8.54600   97.49000    3.17166           O166200200415 
  704.00000    6.13000    8.74800   76.84000    2.03528           O166200200416 
  704.00000    6.13000    8.95200   53.68000    1.68515           O166200200417 
  704.00000    6.13000    9.15400   39.28000    1.41721           O166200200418 
  704.00000    6.13000    9.35800   30.28000    1.24842           O166200200419 
  704.00000    6.13000    9.56200   26.56000    1.48244           O166200200420 
  704.00000    6.13000    9.76600   25.02000    1.43061           O166200200421 
  704.00000    6.13000    9.96800   21.74000    1.30975           O166200200422 
  704.00000    6.13000   10.17000   21.60000    1.31818           O166200200423 
  704.00000    6.13000   10.37400   27.28000    1.19061           O166200200424 
  704.00000    6.13000   10.57800   28.73000    1.23951           O166200200425 
  704.00000    6.13000   10.78000   29.96000    1.26758           O166200200426 
  704.00000    6.13000   10.98400   29.45000    1.26327           O166200200427 
  704.00000    6.13000   11.18800   23.35000    1.10168           O166200200428 
  704.00000    6.13000   11.39000   22.54000    1.09820           O166200200429 
  704.00000    6.13000   11.59400   19.16000    1.01944           O166200200430 
  704.00000    6.13000   11.79800   16.78000    0.94357           O166200200431 
  704.00000    6.13000   12.00200   12.67000    0.81049           O166200200432 
  704.00000    6.13000   12.20400    9.00800    0.67284           O166200200433 
  704.00000    6.13000   12.40600    9.06100    0.66588           O166200200434 
  704.00000    6.13000   12.61000    6.21100    0.41299           O166200200435 
  704.00000    6.13000   12.81400    6.35400    0.37936           O166200200436 
  704.00000    6.13000   13.01600    6.37100    0.37135           O166200200437 
  704.00000    6.13000   13.22000    5.77000    0.33542           O166200200438 
  704.00000    6.13000   13.42400    7.22900    0.31807           O166200200439 
  704.00000    6.13000   13.62600    5.24400    0.30491           O166200200440 
  704.00000    6.13000   13.83000    5.21000    0.28383           O166200200441 
  704.00000    6.13000   14.03400    4.86200    0.26429           O166200200442 
  704.00000    6.13000   14.23600    4.58300    0.24248           O166200200443 
  704.00000    6.13000   14.44000    3.94000    0.26362           O166200200444 
  704.00000    6.92000    5.09000  420.00000   15.27460           O166200200445 
  704.00000    6.92000    5.29200  347.70000   15.83603           O166200200446 
  704.00000    6.92000    5.49600  305.40000   14.52440           O166200200447 
  704.00000    6.92000    5.69800  267.30000   13.57416           O166200200448 
  704.00000    6.92000    5.90200  242.30000   13.43052           O166200200449 
  704.00000    6.92000    6.10600  228.70000   12.52057           O166200200450 
  704.00000    6.92000    6.31000  198.80000   11.27570           O166200200451 
  704.00000    6.92000    6.51200  189.80000   10.84453           O166200200452 
  704.00000    6.92000    6.71600  180.40000    9.64685           O166200200453 
  704.00000    6.92000    6.91800  142.20000    8.57928           O166200200454 
  704.00000    6.92000    7.12200  143.40000    8.78222           O166200200455 
  704.00000    6.92000    7.32600  130.00000    7.19499           O166200200456 
  704.00000    6.92000    7.53000  124.50000    7.85873           O166200200457 
  704.00000    6.92000    7.73200  108.00000    6.63564           O166200200458 
  704.00000    6.92000    7.93600   92.96000    6.79423           O166200200459 
  704.00000    6.92000    8.13800   80.64000    6.57901           O166200200460 
  704.00000    6.92000    8.34200   63.62000    7.06706           O166200200461 
  704.00000    6.92000    8.54600   37.07000    2.03063           O166200200462 
  704.00000    6.92000    8.74800   37.50000    1.63689           O166200200463 
  704.00000    6.92000    8.95200   37.08000    1.44176           O166200200464 
  704.00000    6.92000    9.15400   33.42000    1.30691           O166200200465 
  704.00000    6.92000    9.35800   29.61000    1.23361           O166200200466 
  704.00000    6.92000    9.56200   34.27000    1.78643           O166200200467 
  704.00000    6.92000    9.76600   33.75000    1.78364           O166200200468 
  704.00000    6.92000    9.96800   33.30000    1.80341           O166200200469 
  704.00000    6.92000   10.17000   31.02000    1.72524           O166200200470 
  704.00000    6.92000   10.37400   23.36000    1.10323           O166200200471 
  704.00000    6.92000   10.57800   18.45000    1.04118           O166200200472 
  704.00000    6.92000   10.78000   18.56000    1.05655           O166200200473 
  704.00000    6.92000   10.98400   16.88000    1.04054           O166200200474 
  704.00000    6.92000   11.18800   13.52000    0.89116           O166200200475 
  704.00000    6.92000   11.39000   10.40000    0.87257           O166200200476 
  704.00000    6.92000   11.59400   12.80000    0.86951           O166200200477 
  704.00000    6.92000   11.79800    8.79900    0.75671           O166200200478 
  704.00000    6.92000   12.00200   10.15000    0.72892           O166200200479 
  704.00000    6.92000   12.20400    9.96300    0.71246           O166200200480 
  704.00000    6.92000   12.40600    7.92800    0.61971           O166200200481 
  704.00000    6.92000   12.61000    9.42500    0.45293           O166200200482 
  704.00000    6.92000   12.81400    8.29300    0.39624           O166200200483 
  704.00000    6.92000   13.01600    7.62300    0.37973           O166200200484 
  704.00000    6.92000   13.22000    6.75900    0.34175           O166200200485 
  704.00000    6.92000   13.42400    4.18000    0.35369           O166200200486 
  704.00000    6.92000   13.62600    4.90300    0.30459           O166200200487 
  704.00000    6.92000   13.83000    4.23900    0.28667           O166200200488 
  704.00000    6.92000   14.03400    3.29500    0.27803           O166200200489 
  704.00000    6.92000   14.23600    3.09000    0.25489           O166200200490 
  704.00000    6.92000   14.44000    2.75800    0.27575           O166200200491 
 1120.00000    6.13000    3.56400  132.97000    9.03310           O166200200492 
 1120.00000    6.13000    3.69500   85.54500    6.65140           O166200200493 
 1120.00000    6.13000    3.82600  104.59000    8.29680           O166200200494 
 1120.00000    6.13000    3.95700  115.58000    7.84270           O166200200495 
 1120.00000    6.13000    4.08800  114.29000    8.74690           O166200200496 
 1120.00000    6.13000    4.21800  105.86000    8.40380           O166200200497 
 1120.00000    6.13000    4.34900  112.77000    8.91530           O166200200498 
 1120.00000    6.13000    4.44700  122.14000    4.03820           O166200200499 
 1120.00000    6.13000    4.57800  122.08000    3.94490           O166200200500 
 1120.00000    6.13000    4.70900  125.19000    4.05530           O166200200501 
 1120.00000    6.13000    4.84000  109.18000    3.72930           O166200200502 
 1120.00000    6.13000    4.97100  104.41000    3.41610           O166200200503 
 1120.00000    6.13000    5.10100   80.15800    2.90160           O166200200504 
 1120.00000    6.13000    5.23200   64.17100    2.52600           O166200200505 
 1120.00000    6.13000    5.36300   49.59900    2.17600           O166200200506 
 1120.00000    6.13000    5.49400   38.62900    1.73710           O166200200507 
 1120.00000    6.13000    5.62400   23.57600    1.20390           O166200200508 
 1120.00000    6.13000    5.75500   16.39500    1.13860           O166200200509 
 1120.00000    6.13000    5.88600   20.44900    1.08870           O166200200510 
 1120.00000    6.13000    6.01700   20.28500    0.93405           O166200200511 
 1120.00000    6.13000    6.14700   21.79500    1.12000           O166200200512 
 1120.00000    6.13000    6.27800   24.32600    1.26080           O166200200513 
 1120.00000    6.13000    6.40900   34.65600    1.68600           O166200200514 
 1120.00000    6.13000    6.54000   31.45300    1.61450           O166200200515 
 1120.00000    6.13000    6.67000   31.11000    1.59150           O166200200516 
 1120.00000    6.13000    6.80100   30.58100    1.61060           O166200200517 
 1120.00000    6.13000    6.93200   25.96100    1.55540           O166200200518 
 1120.00000    6.13000    7.06300   24.88800    1.47800           O166200200519 
 1120.00000    6.13000    7.19400   23.81400    1.44420           O166200200520 
 1120.00000    6.13000    7.32400   19.13300    1.30760           O166200200521 
 1120.00000    6.13000    7.45500   14.88000    1.14540           O166200200522 
 1120.00000    6.13000    7.58600   17.00500    1.15620           O166200200523 
 1120.00000    6.13000    7.71700   11.82600    0.90524           O166200200524 
 1120.00000    6.13000    7.84700    8.87230    0.73424           O166200200525 
 1120.00000    6.13000    7.97800    7.91240    0.68039           O166200200526 
 1120.00000    6.13000    8.10900    6.65300    0.59061           O166200200527 
 1120.00000    6.13000    8.24000    7.75500    0.71438           O166200200528 
 1120.00000    6.13000    8.37000    8.28650    0.74938           O166200200529 
 1120.00000    6.13000    8.50100    9.50880    0.79672           O166200200530 
 1120.00000    6.13000    8.63200    7.11230    0.66806           O166200200531 
 1120.00000    6.13000    8.76300    9.24240    0.80655           O166200200532 
 1120.00000    6.13000    8.89300    9.97470    0.90112           O166200200533 
 1120.00000    6.13000    8.95700    9.44580    0.27322           O166200200534 
 1120.00000    6.13000    9.08800    8.67370    0.25211           O166200200535 
 1120.00000    6.13000    9.21900    8.80670    0.26737           O166200200536 
 1120.00000    6.13000    9.34900    8.13880    0.25623           O166200200537 
 1120.00000    6.13000    9.48000    5.61680    0.19514           O166200200538 
 1120.00000    6.13000    9.61100    4.55240    0.17026           O166200200539 
 1120.00000    6.13000    9.74200    4.76550    0.18355           O166200200540 
 1120.00000    6.13000    9.87200    4.18330    0.17266           O166200200541 
 1120.00000    6.13000   10.00300    3.24670    0.14411           O166200200542 
 1120.00000    6.13000   10.13400    2.87750    0.13411           O166200200543 
 1120.00000    6.13000   10.26500    3.89290    0.16915           O166200200544 
 1120.00000    6.13000   10.39500    3.13160    0.14370           O166200200545 
 1120.00000    6.13000   10.52600    2.85540    0.13849           O166200200546 
 1120.00000    6.13000   10.65700    3.31160    0.15415           O166200200547 
 1120.00000    6.13000   10.78800    3.45120    0.17444           O166200200548 
 1120.00000    6.13000   10.91800    3.39350    0.17000           O166200200549 
 1120.00000    6.13000   11.04900    3.04720    0.15592           O166200200550 
 1120.00000    6.13000   11.18000    3.25410    0.17420           O166200200551 
 1120.00000    6.13000   11.31000    2.37660    0.13888           O166200200552 
 1120.00000    6.13000   11.44100    3.00200    0.15823           O166200200553 
 1120.00000    6.13000   11.57200    2.13350    0.12174           O166200200554 
 1120.00000    6.13000   11.70300    1.84250    0.11843           O166200200555 
 1120.00000    6.13000   11.83300    1.55480    0.10804           O166200200556 
 1120.00000    6.13000   11.96400    1.17740    0.09286           O166200200557 
 1120.00000    6.13000   12.09500    1.58310    0.11038           O166200200558 
 1120.00000    6.13000   12.22600    1.36800    0.11369           O166200200559 
 1120.00000    6.13000   12.35600    1.08590    0.10285           O166200200560 
 1120.00000    6.13000   12.48700    1.07900    0.10302           O166200200561 
 1120.00000    6.13000   12.61800    0.98922    0.09749           O166200200562 
 1120.00000    6.13000   12.74900    0.99973    0.08924           O166200200563 
 1120.00000    6.13000   12.87900    0.71716    0.08036           O166200200564 
 1120.00000    6.13000   13.01000    0.76272    0.08501           O166200200565 
 1120.00000    6.13000   13.14100    0.90638    0.09885           O166200200566 
 1120.00000    6.13000   13.27100    0.98324    0.10391           O166200200567 
 1120.00000    6.13000   13.40200    0.80347    0.09683           O166200200568 
 1120.00000    6.13000   13.53300    0.64600    0.07298           O166200200569 
 1120.00000    6.13000   13.66400    0.68197    0.08158           O166200200570 
 1120.00000    6.13000   13.80200    0.55740    0.02208           O166200200571 
 1120.00000    6.13000   13.93300    0.48396    0.02019           O166200200572 
 1120.00000    6.13000   14.06400    0.47872    0.02119           O166200200573 
 1120.00000    6.13000   14.19500    0.44306    0.02030           O166200200574 
 1120.00000    6.13000   14.32500    0.38319    0.01910           O166200200575 
 1120.00000    6.13000   14.45600    0.32670    0.01668           O166200200576 
 1120.00000    6.13000   14.58700    0.37185    0.01906           O166200200577 
 1120.00000    6.13000   14.71700    0.26759    0.01601           O166200200578 
 1120.00000    6.13000   14.84800    0.27119    0.01706           O166200200579 
 1120.00000    6.13000   14.97900    0.25679    0.01674           O166200200580 
 1120.00000    6.13000   15.11000    0.22730    0.01618           O166200200581 
 1120.00000    6.13000   15.24000    0.17602    0.01534           O166200200582 
 1120.00000    6.13000   15.37100    0.19848    0.01492           O166200200583 
 1120.00000    6.13000   15.43600    0.16597    0.00829           O166200200584 
 1120.00000    6.13000   15.50200    0.14561    0.01125           O166200200585 
 1120.00000    6.13000   15.69800    0.12397    0.00686           O166200200586 
 1120.00000    6.13000   15.95900    0.11446    0.00717           O166200200587 
 1120.00000    6.13000   16.22100    0.07971    0.00589           O166200200588 
 1120.00000    6.13000   16.48200    0.06666    0.00566           O166200200589 
 1120.00000    6.13000   16.74300    0.04004    0.00509           O166200200590 
 1120.00000    6.13000   17.00500    0.03161    0.00440           O166200200591 
 1120.00000    6.13000   17.26600    0.03760    0.00400           O166200200592 
 1120.00000    6.13000   17.52700    0.01952    0.00283           O166200200593 
 1120.00000    6.13000   17.78900    0.01953    0.00331           O166200200594 
 1120.00000    6.92000    3.56400  203.53000   13.82700           O166200200595 
 1120.00000    6.92000    3.69500  187.75000   14.59900           O166200200596 
 1120.00000    6.92000    3.82600  168.71000   13.38300           O166200200597 
 1120.00000    6.92000    3.95700  203.92000   13.83700           O166200200598 
 1120.00000    6.92000    4.08800  151.61000   11.60300           O166200200599 
 1120.00000    6.92000    4.21800  149.34000   11.85600           O166200200600 
 1120.00000    6.92000    4.34900  130.73000   10.33500           O166200200601 
 1120.00000    6.92000    4.44700  110.46000    3.65180           O166200200602 
 1120.00000    6.92000    4.57800   87.61600    2.83110           O166200200603 
 1120.00000    6.92000    4.70900   61.11200    1.97970           O166200200604 
 1120.00000    6.92000    4.84000   46.71700    1.59570           O166200200605 
 1120.00000    6.92000    4.97100   43.18700    1.41290           O166200200606 
 1120.00000    6.92000    5.10100   35.84200    1.29740           O166200200607 
 1120.00000    6.92000    5.23200   36.32900    1.43000           O166200200608 
 1120.00000    6.92000    5.36300   35.35100    1.55100           O166200200609 
 1120.00000    6.92000    5.49400   39.36100    1.76990           O166200200610 
 1120.00000    6.92000    5.62400   39.83400    2.03410           O166200200611 
 1120.00000    6.92000    5.75500   26.57500    1.84540           O166200200612 
 1120.00000    6.92000    5.88600   37.25100    1.98330           O166200200613 
 1120.00000    6.92000    6.01700   47.10500    2.16890           O166200200614 
 1120.00000    6.92000    6.14700   36.56500    1.87900           O166200200615 
 1120.00000    6.92000    6.27800   31.45400    1.63020           O166200200616 
 1120.00000    6.92000    6.40900   25.30400    1.23100           O166200200617 
 1120.00000    6.92000    6.54000   22.68700    1.16450           O166200200618 
 1120.00000    6.92000    6.67000   22.06000    1.12850           O166200200619 
 1120.00000    6.92000    6.80100   20.03900    1.05540           O166200200620 
 1120.00000    6.92000    6.93200   16.04900    0.96155           O166200200621 
 1120.00000    6.92000    7.06300   15.22200    0.90399           O166200200622 
 1120.00000    6.92000    7.19400   16.05600    0.97378           O166200200623 
 1120.00000    6.92000    7.32400   13.52700    0.92443           O166200200624 
 1120.00000    6.92000    7.45500   11.05000    0.85062           O166200200625 
 1120.00000    6.92000    7.58600   13.08500    0.88975           O166200200626 
 1120.00000    6.92000    7.71700   13.07400    1.00080           O166200200627 
 1120.00000    6.92000    7.84700   13.39800    1.10880           O166200200628 
 1120.00000    6.92000    7.97800   11.71800    1.00760           O166200200629 
 1120.00000    6.92000    8.10900   11.51700    1.02240           O166200200630 
 1120.00000    6.92000    8.24000   10.13500    0.93362           O166200200631 
 1120.00000    6.92000    8.37000   10.11400    0.91462           O166200200632 
 1120.00000    6.92000    8.50100   10.29100    0.86228           O166200200633 
 1120.00000    6.92000    8.63200    9.52770    0.89494           O166200200634 
 1120.00000    6.92000    8.76300    8.89760    0.77645           O166200200635 
 1120.00000    6.92000    8.89300    6.79530    0.61388           O166200200636 
 1120.00000    6.92000    8.95700    6.36420    0.18408           O166200200637 
 1120.00000    6.92000    9.08800    6.52630    0.18969           O166200200638 
 1120.00000    6.92000    9.21900    5.37330    0.16313           O166200200639 
 1120.00000    6.92000    9.34900    4.95120    0.15587           O166200200640 
 1120.00000    6.92000    9.48000    5.41320    0.18806           O166200200641 
 1120.00000    6.92000    9.61100    5.08660    0.19024           O166200200642 
 1120.00000    6.92000    9.74200    4.32950    0.16675           O166200200643 
 1120.00000    6.92000    9.87200    3.92370    0.16194           O166200200644 
 1120.00000    6.92000   10.00300    3.96730    0.17609           O166200200645 
 1120.00000    6.92000   10.13400    3.78050    0.17619           O166200200646 
 1120.00000    6.92000   10.26500    3.14510    0.13665           O166200200647 
 1120.00000    6.92000   10.39500    3.25340    0.14930           O166200200648 
 1120.00000    6.92000   10.52600    2.99160    0.14511           O166200200649 
 1120.00000    6.92000   10.65700    2.78940    0.12985           O166200200650 
 1120.00000    6.92000   10.78800    2.04280    0.10326           O166200200651 
 1120.00000    6.92000   10.91800    1.89050    0.09470           O166200200652 
 1120.00000    6.92000   11.04900    1.95780    0.10018           O166200200653 
 1120.00000    6.92000   11.18000    1.50190    0.08040           O166200200654 
 1120.00000    6.92000   11.31000    1.60540    0.09382           O166200200655 
 1120.00000    6.92000   11.44100    1.69000    0.08908           O166200200656 
 1120.00000    6.92000   11.57200    1.95850    0.11176           O166200200657 
 1120.00000    6.92000   11.70300    1.57250    0.10107           O166200200658 
 1120.00000    6.92000   11.83300    1.44420    0.10036           O166200200659 
 1120.00000    6.92000   11.96400    1.27860    0.10084           O166200200660 
 1120.00000    6.92000   12.09500    1.17490    0.08192           O166200200661 
 1120.00000    6.92000   12.22600    0.82800    0.06881           O166200200662 
 1120.00000    6.92000   12.35600    0.71215    0.06745           O166200200663 
 1120.00000    6.92000   12.48700    0.69103    0.06598           O166200200664 
 1120.00000    6.92000   12.61800    0.59578    0.05871           O166200200665 
 1120.00000    6.92000   12.74900    0.75127    0.06706           O166200200666 
 1120.00000    6.92000   12.87900    0.57684    0.06464           O166200200667 
 1120.00000    6.92000   13.01000    0.51228    0.05709           O166200200668 
 1120.00000    6.92000   13.14100    0.34062    0.03715           O166200200669 
 1120.00000    6.92000   13.27100    0.28376    0.02999           O166200200670 
 1120.00000    6.92000   13.40200    0.27853    0.03357           O166200200671 
 1120.00000    6.92000   13.53300    0.45600    0.05152           O166200200672 
 1120.00000    6.92000   13.66400    0.31283    0.03742           O166200200673 
 1120.00000    6.92000   13.80200    0.33290    0.01319           O166200200674 
 1120.00000    6.92000   13.93300    0.32264    0.01346           O166200200675 
 1120.00000    6.92000   14.06400    0.25698    0.01137           O166200200676 
 1120.00000    6.92000   14.19500    0.22344    0.01024           O166200200677 
 1120.00000    6.92000   14.32500    0.21561    0.01075           O166200200678 
 1120.00000    6.92000   14.45600    0.22700    0.01159           O166200200679 
 1120.00000    6.92000   14.58700    0.16495    0.00845           O166200200680 
 1120.00000    6.92000   14.71700    0.16911    0.01012           O166200200681 
 1120.00000    6.92000   14.84800    0.12841    0.00808           O166200200682 
 1120.00000    6.92000   14.97900    0.11301    0.00737           O166200200683 
 1120.00000    6.92000   15.11000    0.08430    0.00600           O166200200684 
 1120.00000    6.92000   15.24000    0.06528    0.00569           O166200200685 
 1120.00000    6.92000   15.37100    0.07362    0.00553           O166200200686 
 1120.00000    6.92000   15.43600    0.10373    0.00518           O166200200687 
 1120.00000    6.92000   15.50200    0.10789    0.00834           O166200200688 
 1120.00000    6.92000   15.69800    0.09563    0.00530           O166200200689 
 1120.00000    6.92000   15.95900    0.06184    0.00388           O166200200690 
 1120.00000    6.92000   16.22100    0.05499    0.00406           O166200200691 
